-- Logs begin at Fri 2022-07-22 00:27:43 UTC, end at Fri 2022-07-22 02:35:02 UTC. --
Jul 22 01:58:43 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 22 01:58:43 ubuntu dstat.sh[91932]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 22 01:58:43 ubuntu dstat.sh[91932]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 22 02:00:21 ubuntu dstat.sh[91932]: 22-07 02:00:21| 81  14   5   0   0|1387M  875M  194M 5277M|1465k 1455k|   0   631k|   0  62.3 |6932    16k|4.58 2.05 1.10|4.0   0 176|   0     0 |   0     0 |  9   35    0   53    0
Jul 22 02:00:22 ubuntu dstat.sh[91932]: 22-07 02:00:22| 83  12   3   0   0|1346M  915M  194M 5278M|1173k 1167k|   0   571k|   0  51.9 |5689    14k|4.58 2.05 1.10|4.0 1.0 157|   0     0 |   0     0 |  9   35    0   52    0
Jul 22 02:00:23 ubuntu dstat.sh[91932]: 22-07 02:00:23| 83  14   3   0   0|1338M  923M  194M 5278M| 915k  908k|   0   509k|   0  47.1 |4106    14k|4.62 2.10 1.12|5.0   0 128|   0     0 |   0     0 |  9   33    0   52    0
Jul 22 02:00:24 ubuntu dstat.sh[91932]: 22-07 02:00:24| 87  10   1   0   0|1357M  903M  194M 5279M| 982k  971k|   0   376k|   0  32.0 |4918    12k|4.62 2.10 1.12|6.0   0 4.0|   0     0 |   0     0 |  9   32    0   52    0
Jul 22 02:00:25 ubuntu dstat.sh[91932]: 22-07 02:00:25| 82  16   2   0   0|1370M  890M  194M 5279M| 843k  837k|   0   444k|   0  37.0 |4377    11k|4.62 2.10 1.12|5.0   0 204|   0     0 |   0     0 |  9   34    0   52    0
Jul 22 02:00:26 ubuntu dstat.sh[91932]: 22-07 02:00:26| 81  12   6   0   0|1343M  916M  194M 5279M|1136k 1129k|   0   804k|   0  90.0 |4172    14k|4.62 2.10 1.12|7.0   0  79|   0     0 |   0     0 |  9   34    0   56    0
Jul 22 02:00:27 ubuntu dstat.sh[91932]: 22-07 02:00:27| 87  11   2   0   0|1350M  909M  194M 5279M| 962k  958k|   0  9375k|   0   244 |4911    13k|4.62 2.10 1.12|5.0   0 119|   0     0 |   0     0 |  9   33    0   56    0
Jul 22 02:00:28 ubuntu dstat.sh[91932]: 22-07 02:00:28| 85  13   1   0   0|1335M  924M  194M 5280M|1119k 1105k|   0   472k|   0  39.0 |3573    15k|4.65 2.15 1.14|6.0   0  36|   0     0 |   0     0 |  9   34    0   57    0
Jul 22 02:00:29 ubuntu dstat.sh[91932]: 22-07 02:00:29| 83  13   3   0   0|1383M  876M  195M 5280M|1319k 1313k|   0   488k|   0  43.0 |6635    18k|4.65 2.15 1.14|5.0   0  73|   0     0 |   0     0 |  9   34    0   57    0
Jul 22 02:00:30 ubuntu dstat.sh[91932]: 22-07 02:00:30| 80  15   4   0   0|1344M  914M  195M 5280M|1392k 1384k|   0   665k|   0  63.7 |6797    18k|4.65 2.15 1.14|7.0   0 106|   0     0 |   0     0 |  9   34    0   58    0
Jul 22 02:00:31 ubuntu dstat.sh[91932]: 22-07 02:00:31| 84  13   3   0   0|1328M  930M  195M 5281M| 828k  818k|   0   719k|   0  77.3 |4880    12k|4.65 2.15 1.14|5.0   0 104|   0     0 |   0     0 |  9   32    0   58    0
Jul 22 02:00:32 ubuntu dstat.sh[91932]: 22-07 02:00:32| 83  13   3   0   0|1327M  931M  195M 5281M| 814k  806k|   0   508k|   0  40.0 |3874    11k|4.65 2.15 1.14|4.0   0 149|   0     0 |   0     0 |  9   34    0   58    0
Jul 22 02:00:33 ubuntu dstat.sh[91932]: 22-07 02:00:33| 83  12   4   0   0|1295M  962M  195M 5281M|1318k 1308k|   0   508k|   0  44.0 |6213    16k|4.68 2.20 1.16|6.0   0  88|   0     0 |   0     0 |  9   34    0   60    0
Jul 22 02:00:34 ubuntu dstat.sh[91932]: 22-07 02:00:34| 81  13   4   0   0|1344M  913M  195M 5282M| 800k  795k|   0   572k|   0  55.0 |5062    11k|4.68 2.20 1.16|4.0   0 145|   0     0 |   0     0 |  9   32    0   60    0
Jul 22 02:00:35 ubuntu dstat.sh[91932]: 22-07 02:00:35| 79  15   4   0   0|1351M  905M  195M 5282M| 869k  865k|   0   388k|   0  35.0 |4442    12k|4.68 2.20 1.16|4.0   0 137|   0     0 |   0     0 |  9   34    0   61    0
Jul 22 02:00:36 ubuntu dstat.sh[91932]: 22-07 02:00:36| 75  10  14   0   0|1363M  894M  195M 5282M|1186k 1181k|   0   472k|   0  41.0 |5563    13k|4.68 2.20 1.16|6.0   0  45|   0     0 |   0     0 |  9   34    0   63    0
Jul 22 02:00:37 ubuntu dstat.sh[91932]: 22-07 02:00:37| 84  13   2   0   0|1316M  940M  195M 5282M| 407k  399k|   0   556k|   0  51.0 |3092  6789 |4.68 2.20 1.16|6.0   0 100|   0     0 |   0     0 |  9   33    0   63    0
Jul 22 02:00:38 ubuntu dstat.sh[91932]: 22-07 02:00:38| 79  14   6   0   0|1312M  944M  195M 5282M| 946k  939k|   0   636k|   0  65.0 |4593    12k|4.62 2.23 1.18|5.0   0 130|   0     0 |   0     0 |  9   34    0   62    0
Jul 22 02:00:39 ubuntu dstat.sh[91932]: 22-07 02:00:39| 83  13   3   0   0|1316M  940M  195M 5283M| 798k  783k|   0   512k|   0  56.0 |4288    11k|4.62 2.23 1.18|4.0   0 125|   0     0 |   0     0 |  9   32    0   63    0
Jul 22 02:00:40 ubuntu dstat.sh[91932]: 22-07 02:00:40| 81  15   3   0   0|1269M  986M  195M 5283M| 716k  708k|   0   420k|   0  40.0 |4839    12k|4.62 2.23 1.18|4.0   0 175|   0     0 |   0     0 |  9   32    0   63    0
Jul 22 02:00:41 ubuntu dstat.sh[91932]: 22-07 02:00:41| 82  13   5   0   1|1333M  922M  195M 5283M| 954k  939k|   0   632k|   0  57.0 |6099    13k|4.62 2.23 1.18|6.0   0  65|   0     0 |   0     0 |  9   34    0   63    0
Jul 22 02:00:42 ubuntu dstat.sh[91932]: 22-07 02:00:42| 76  12  11   0   0|1234M 1020M  195M 5284M| 915k  906k|   0  3616k|   0  70.0 |6485    14k|4.62 2.23 1.18|4.0   0 147|   0     0 |   0     0 |  9   32    0   65    0
Jul 22 02:00:43 ubuntu dstat.sh[91932]: 22-07 02:00:43| 68  10  21   0   0|1265M  989M  195M 5284M| 520k  511k|   0   376k|   0  24.0 |3807  7506 |4.49 2.24 1.19|3.0   0  91|   0     0 |   0     0 |  9   33    0   66    0
Jul 22 02:00:44 ubuntu dstat.sh[91932]: 22-07 02:00:44| 63  10  24   0   0|1229M 1025M  195M 5284M| 621k  612k|   0   336k|   0  27.0 |4011  8950 |4.49 2.24 1.19|3.0   0 105|   0     0 |   0     0 |  9   32    0   65    0
Jul 22 02:00:45 ubuntu dstat.sh[91932]: 22-07 02:00:45| 66   7  25   0   0|1326M  928M  195M 5284M| 401k  390k|   0   320k|   0  27.0 |2970  5632 |4.49 2.24 1.19|3.0   0   0|   0     0 |   0     0 |  9   34    0   65    0
Jul 22 02:00:46 ubuntu dstat.sh[91932]: 22-07 02:00:46| 58  15  26   0   0|1218M 1036M  195M 5284M| 462k  453k|   0   529k|   0  53.1 |4806  9099 |4.49 2.24 1.19|3.0   0 315|   0     0 |   0     0 |  9   32    0   63    0
Jul 22 02:00:47 ubuntu dstat.sh[91932]: 22-07 02:00:47| 65   9  25   0   0|1322M  932M  195M 5284M| 275k  266k|   0   244k|   0  13.0 |2855  4220 |4.49 2.24 1.19|3.0   0 1.0|   0     0 |   0     0 |  9   34    0   63    0
Jul 22 02:00:48 ubuntu dstat.sh[91932]: 22-07 02:00:48| 55   9  35   0   0|1222M 1032M  195M 5285M|1047k 1041k|   0  1195k|   0  91.9 |7572    15k|4.37 2.26 1.20|3.0   0 140|   0     0 |   0     0 |  9   33    0   62    0
Jul 22 02:00:49 ubuntu dstat.sh[91932]: 22-07 02:00:49| 65  10  24   0   0|1250M 1004M  195M 5285M| 401k  388k|   0   368k|   0  27.0 |3753  6240 |4.37 2.26 1.20|3.0   0  20|   0     0 |   0     0 |  9   32    0   63    0
Jul 22 02:00:50 ubuntu dstat.sh[91932]: 22-07 02:00:50| 64  13  24   0   0|1255M  998M  195M 5285M| 468k  452k|   0   508k|   0  42.0 |3511  6782 |4.37 2.26 1.20|6.0   0 136|   0     0 |   0     0 |  9   33    0   59    0
Jul 22 02:00:51 ubuntu dstat.sh[91932]: 22-07 02:00:51| 66  10  24   0   0|1281M  972M  195M 5285M| 502k  493k|   0   496k|   0  48.0 |3529  6938 |4.37 2.26 1.20|4.0   0  73|   0     0 |   0     0 |  9   33    0   59    0
Jul 22 02:00:52 ubuntu dstat.sh[91932]: 22-07 02:00:52| 65   8  27   0   0|1327M  926M  195M 5285M| 933k  927k|   0   552k|   0  52.0 |4104  9949 |4.37 2.26 1.20|3.0   0   0|   0     0 |   0     0 |  9   34    0   59    0
Jul 22 02:00:53 ubuntu dstat.sh[91932]: 22-07 02:00:53| 63  13  24   0   0|1235M 1018M  195M 5286M| 576k  568k|   0   432k|   0  34.0 |4377  9043 |4.26 2.27 1.21|3.0   0 167|   0     0 |   0     0 |  9   32    0   62    0
Jul 22 02:00:54 ubuntu dstat.sh[91932]: 22-07 02:00:54| 66   9  25   0   0|1322M  930M  195M 5286M| 497k  491k|   0   372k|   0  24.0 |3567  6517 |4.26 2.27 1.21|4.0   0   0|   0     0 |   0     0 |  9   34    0   61    0
Jul 22 02:00:55 ubuntu dstat.sh[91932]: 22-07 02:00:55| 52   7  40   0   0|1327M  925M  195M 5286M|1103k 1096k|   0   552k|   0  49.0 |6886    15k|4.26 2.27 1.21|3.0   0   0|   0     0 |   0     0 |  9   34    0   63    0
Jul 22 02:00:56 ubuntu dstat.sh[91932]: 22-07 02:00:56| 61  16  23   0   1|1224M 1028M  195M 5286M| 255k  247k|   0   352k|   0  29.0 |3571  6121 |4.26 2.27 1.21|3.0   0 265|   0     0 |   0     0 |  9   32    0   64    0
Jul 22 02:00:57 ubuntu dstat.sh[91932]: 22-07 02:00:57| 47   6  47   1   0|1266M  985M  195M 5286M| 644k  638k|   0  4124k|   0   262 |5195  9157 |4.26 2.27 1.21|2.0   0  10|   0     0 |   0     0 |  9   34    0   65    0
Jul 22 02:00:58 ubuntu dstat.sh[91932]: 22-07 02:00:58| 42   8  48   0   0|1212M 1040M  195M 5286M| 289k  285k|   0  4797k|   0  87.9 |2453  4702 |4.08 2.26 1.21|2.0   0  94|   0     0 |   0     0 |  9   32    0   63    0
Jul 22 02:00:59 ubuntu dstat.sh[91932]: 22-07 02:00:59| 45   6  48   0   0|1267M  985M  195M 5287M| 467k  460k|   0   320k|   0  26.0 |3175  6137 |4.08 2.26 1.21|2.0   0   0|   0     0 |   0     0 |  9   34    0   67    0
Jul 22 02:01:00 ubuntu dstat.sh[91932]: 22-07 02:01:00| 42  10  47   0   0|1213M 1039M  195M 5287M| 105k   95k|   0   460k|   0  43.0 |2256  3682 |4.08 2.26 1.21|3.0   0 142|   0     0 |   0     0 |  9   32    0   68    0
Jul 22 02:01:01 ubuntu dstat.sh[91932]: 22-07 02:01:01| 45   7  48   0   0|1265M  986M  195M 5287M| 353k  337k|   0   324k|   0  26.0 |2506  4237 |4.08 2.26 1.21|4.0   0 2.0|   0     0 |   0     0 |  9   34    0   68    0
Jul 22 02:01:02 ubuntu dstat.sh[91932]: 22-07 02:01:02| 38  15  47   0   0|1165M 1086M  195M 5287M| 536k  529k|   0   589k|   0  53.1 |5129  9758 |4.08 2.26 1.21|2.0   0 280|   0     0 |   0     0 |  9   32    0   69    0
Jul 22 02:01:03 ubuntu dstat.sh[91932]: 22-07 02:01:03| 44   6  49   0   0|1256M  995M  195M 5287M|  10k 1619 |   0   224k|   0  12.0 |1189  1252 |3.91 2.26 1.22|2.0   0 4.0|   0     0 |   0     0 |  9   32    0   69    0
Jul 22 02:01:04 ubuntu dstat.sh[91932]: 22-07 02:01:04| 45   7  47   1   0|1160M 1091M  195M 5287M| 704k  697k|   0   469k|   0  40.0 |3464  8136 |3.91 2.26 1.22|2.0   0  85|   0     0 |   0     0 |  9   32    0   72    0
Jul 22 02:01:05 ubuntu dstat.sh[91932]: 22-07 02:01:05| 45   6  49   0   0|1252M 1000M  195M 5287M|9156  1616 |   0   207k|   0  9.98 |1217  1191 |3.91 2.26 1.22|2.0   0  10|   0     0 |   0     0 |  9   32    0   72    0
Jul 22 02:01:06 ubuntu dstat.sh[91932]: 22-07 02:01:06| 47   6  47   0   0|1266M  985M  195M 5287M|1041k 1035k|   0   455k|   0  38.9 |4632    11k|3.91 2.26 1.22|2.0   0   0|   0     0 |   0     0 |  9   33    0   76    0
Jul 22 02:01:07 ubuntu dstat.sh[91932]: 22-07 02:01:07| 34  19  46   0   0|1185M 1066M  195M 5287M|  79k   61k|   0   281k|   0  21.1 |2631  4473 |3.91 2.26 1.22|1.0   0 395|   0     0 |   0     0 |  9   32    0   76    0
Jul 22 02:01:08 ubuntu dstat.sh[91932]: 22-07 02:01:08| 23   4  73   0   0|1149M 1101M  195M 5287M| 223k  216k|   0   536k|   0  67.0 |1908  3547 |3.68 2.24 1.22|1.0   0 8.0|   0     0 |   0     0 |  9   32    0   76    0
Jul 22 02:01:09 ubuntu dstat.sh[91932]: 22-07 02:01:09| 18   8  73   0   0|1184M 1067M  195M 5287M|  11k 1512 |   0   176k|   0  11.0 |1343  1624 |3.68 2.24 1.22|1.0   0  93|   0     0 |   0     0 |  9   32    0   75    0
Jul 22 02:01:10 ubuntu dstat.sh[91932]: 22-07 02:01:10| 22   3  73   0   0|1207M 1043M  195M 5287M| 215k  205k|   0   348k|   0  33.0 |2088  3864 |3.68 2.24 1.22|1.0   0   0|   0     0 |   0     0 |  9   32    0   75    0
Jul 22 02:01:11 ubuntu dstat.sh[91932]: 22-07 02:01:11| 21   7  72   0   0|1184M 1067M  195M 5287M|  13k 1621 |   0   228k|   0  15.0 |1467  1967 |3.68 2.24 1.22|1.0   0 138|   0     0 |   0     0 |  9   32    0   73    0
Jul 22 02:01:12 ubuntu dstat.sh[91932]: 22-07 02:01:12| 23   5  73   0   0|1207M 1043M  195M 5287M| 213k  205k|   0   240k|   0  19.0 |1954  3550 |3.68 2.24 1.22|1.0   0   0|   0     0 |   0     0 |  9   33    0   74    0
Jul 22 02:01:13 ubuntu dstat.sh[91932]: 22-07 02:01:13| 24   3  72   0   0|1153M 1097M  195M 5288M| 399k  391k|   0  1851k|   0  33.0 |2878  6027 |3.47 2.22 1.22|1.0   0  18|   0     0 |   0     0 |  9   32    0   65    0
Jul 22 02:01:14 ubuntu dstat.sh[91932]: 22-07 02:01:14| 22   4  74   1   0|1194M 1057M  195M 5288M|8819  1620 |   0   184k|   0  11.0 | 936   957 |3.47 2.22 1.22|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   65    0
Jul 22 02:01:15 ubuntu dstat.sh[91932]: 22-07 02:01:15| 30   6  62   0   0|1205M 1046M  195M 5288M| 446k  435k|   0   332k|   0  27.0 |3977    12k|3.47 2.22 1.22|1.0   0  34|   0     0 |   0     0 |  9   32    0   65    0
Jul 22 02:01:16 ubuntu dstat.sh[91932]: 22-07 02:01:16| 22   6  73   0   0|1181M 1069M  195M 5288M|7017  1621 |   0   144k|   0  8.00 |1101  1345 |3.47 2.22 1.22|1.0   0  51|   0     0 |   0     0 |  9   32    0   65    0
Jul 22 02:01:17 ubuntu dstat.sh[91932]: 22-07 02:01:17| 24   3  72   0   0|1204M 1046M  195M 5288M| 311k  296k|   0   112k|   0  12.0 |2660  4463 |3.47 2.22 1.22|1.0   0   0|   0     0 |   0     0 |  9   33    0   57    0
Jul 22 02:01:18 ubuntu dstat.sh[91932]: 22-07 02:01:18| 21   7  71   0   0|1158M 1092M  195M 5288M| 300k  292k|   0    92k|   0  7.01 |2562  4559 |3.19 2.18 1.21|1.0   0  79|   0     0 |   0     0 |  9   32    0   58    0
Jul 22 02:01:19 ubuntu dstat.sh[91932]: 22-07 02:01:19| 22   3  75   0   0|1200M 1050M  195M 5288M|  18k 1568 |   0     0 |   0     0 | 864   961 |3.19 2.18 1.21|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   57    0
Jul 22 02:01:20 ubuntu dstat.sh[91932]: 22-07 02:01:20| 25   3  71   0   0|1204M 1046M  195M 5288M| 378k  363k|   0   818k|   0  61.9 |3104  5553 |3.19 2.18 1.21|1.0   0   0|   0     0 |   0     0 |  9   32    0   58    0
Jul 22 02:01:21 ubuntu dstat.sh[91932]: 22-07 02:01:21| 20   6  73   0   0|1187M 1063M  195M 5288M|  15k 1724 |   0   112k|   0  8.00 |1116  1258 |3.19 2.18 1.21|1.0   0  38|   0     0 |   0     0 |  9   32    0   56    0
Jul 22 02:01:22 ubuntu dstat.sh[91932]: 22-07 02:01:22| 20   7  72   0   0|1151M 1099M  195M 5288M| 143k  138k|   0   284k|   0  28.0 |2026  3387 |3.19 2.18 1.21|1.0   0  92|   0     0 |   0     0 |  9   32    0   58    0
Jul 22 02:01:23 ubuntu dstat.sh[91932]: 22-07 02:01:23| 22   4  74   0   0|1201M 1049M  195M 5288M|8584  1620 |   0   136k|   0  9.00 | 903   973 |3.01 2.16 1.21|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   57    0
Jul 22 02:01:24 ubuntu dstat.sh[91932]: 22-07 02:01:24| 19   7  72   1   0|1157M 1093M  195M 5288M| 226k  218k|   0   488k|   0  41.0 |2252  3931 |3.01 2.16 1.21|1.0   0 100|   0     0 |   0     0 |  9   32    0   57    0
Jul 22 02:01:25 ubuntu dstat.sh[91932]: 22-07 02:01:25| 22   3  74   0   0|1203M 1047M  195M 5288M|8417  1620 |   0    36k|   0  3.00 | 869  1012 |3.01 2.16 1.21|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   57    0
Jul 22 02:01:26 ubuntu dstat.sh[91932]: 22-07 02:01:26| 19   9  71   1   0|1163M 1087M  195M 5288M| 222k  215k|   0   929k|   0  64.0 |2535  4500 |3.01 2.16 1.21|1.0   0 136|   0     0 |   0     0 |  9   32    0   58    0
Jul 22 02:01:27 ubuntu dstat.sh[91932]: 22-07 02:01:27| 23   3  74   0   0|1206M 1043M  195M 5288M|  62k   56k|   0   100k|   0  12.0 |1253  1767 |3.01 2.16 1.21|1.0   0   0|   0     0 |   0     0 |  9   32    0   53    0
Jul 22 02:01:28 ubuntu dstat.sh[91932]: 22-07 02:01:28| 25   3  70   1   0|1207M 1043M  195M 5288M| 503k  488k|   0  3407k|   0   216 |4231  6865 |2.77 2.12 1.20|1.0   0   0|   0     0 |   0     0 |  9   33    0   53    0
Jul 22 02:01:29 ubuntu dstat.sh[91932]: 22-07 02:01:29| 22   5  74   0   0|1178M 1071M  195M 5288M|  58k   50k|   0     0 |   0     0 |1093  1551 |2.77 2.12 1.20|1.0   0  19|   0     0 |   0     0 |  9   32    0   52    0
Jul 22 02:01:30 ubuntu dstat.sh[91932]: 22-07 02:01:30| 22   3  73   0   0|1205M 1044M  195M 5288M| 277k  269k|   0   108k|   0  8.99 |2201  3842 |2.77 2.12 1.20|1.0   0   0|   0     0 |   0     0 |  9   33    0   54    0
Jul 22 02:01:31 ubuntu dstat.sh[91932]: 22-07 02:01:31| 23   5  72   1   0|1183M 1066M  195M 5288M| 177k  170k|   0   244k|   0  23.0 |1937  3215 |2.77 2.12 1.20|1.0   0  53|   0     0 |   0     0 |  9   32    0   54    0
Jul 22 02:01:32 ubuntu dstat.sh[91932]: 22-07 02:01:32| 23   3  73   0   0|1207M 1043M  195M 5288M| 322k  311k|   0   244k|   0  23.0 |1842  3706 |2.77 2.12 1.20|1.0   0   0|   0     0 |   0     0 |  9   33    0   54    0
Jul 22 02:01:33 ubuntu dstat.sh[91932]: 22-07 02:01:33| 20   9  70   0   0|1148M 1101M  195M 5289M| 292k  286k|   0    64k|   0  7.01 |2635  4592 |2.63 2.10 1.20|1.0   0 124|   0     0 |   0     0 |  9   32    0   52    0
Jul 22 02:01:34 ubuntu dstat.sh[91932]: 22-07 02:01:34| 25  18  56   1   0|1191M 1058M  195M 5289M|  19k   13k|   0   500k|   0  32.0 |2521  4002 |2.63 2.10 1.20|2.0   0 329|   0     0 |   0     0 |  9   32    0   54    0
Jul 22 02:01:35 ubuntu dstat.sh[91932]: 22-07 02:01:35| 46   5  49   0   1|1290M  959M  195M 5289M|5256  1458 |   0   540k|   0  6.00 |1135  1052 |2.63 2.10 1.20|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   54    0
Jul 22 02:01:36 ubuntu dstat.sh[91932]: 22-07 02:01:36| 30   6  44  19   0|1331M  915M  196M 5291M|  23k   19k|   0    11M|   0   796 |5565  8984 |2.63 2.10 1.20|1.0 1.0  28|   0     0 |   0     0 |  9   36    0   54    0
Jul 22 02:01:37 ubuntu dstat.sh[91932]: 22-07 02:01:37| 29   4  46  19   0|1294M  951M  196M 5292M|  12k 7196 |   0  5174k|   0   619 |5301  8939 |2.63 2.10 1.20|1.0 1.0  35|   0     0 |   0     0 |  9   36    0   50    0
Jul 22 02:01:38 ubuntu dstat.sh[91932]: 22-07 02:01:38| 29   4  46  20   0|1331M  912M  196M 5294M|  14k 7228 |   0  6990k|   0   775 |5479  8703 |2.74 2.14 1.21|1.0 1.0  22|   0     0 |   0     0 |  9   36    0   50    0
Jul 22 02:01:39 ubuntu dstat.sh[91932]: 22-07 02:01:39| 30   5  53  12   0|1279M  962M  196M 5295M|  13k 6589 |   0  4990k|   0   555 |5150  8611 |2.74 2.14 1.21|1.0 1.0  35|   0     0 |   0     0 |  9   36    0   49    0
Jul 22 02:01:40 ubuntu dstat.sh[91932]: 22-07 02:01:40| 32   5  44  17   0|1331M  909M  196M 5296M|  16k   10k|   0  4760k|   0   567 |5173  8791 |2.74 2.14 1.21|1.0 1.0  22|   0     0 |   0     0 |  9   36    0   49    0
Jul 22 02:01:41 ubuntu dstat.sh[91932]: 22-07 02:01:41| 34   5  46  15   0|1270M  970M  197M 5296M|  49k   25k|   0  5244k|   0   622 |5393  9477 |2.74 2.14 1.21|1.0 1.0  14|   0     0 |   0     0 |  9   38    0   49    0
Jul 22 02:01:42 ubuntu dstat.sh[91932]: 22-07 02:01:42| 45   5  49   1   0|1282M  958M  197M 5296M|  21k 7745 |   0   740k|   0  75.0 |1607  2094 |2.74 2.14 1.21|2.0   0 7.0|   0     0 |   0     0 |  9   32    0   49    0
Jul 22 02:01:43 ubuntu dstat.sh[91932]: 22-07 02:01:43| 44   6  48   2   0|1250M  990M  197M 5296M|  66k   56k|   0  1432k|   0   191 |2693  4451 |2.68 2.13 1.22|2.0 1.0 2.0|   0     0 |   0     0 |  9   36    0   49    0
Jul 22 02:01:44 ubuntu dstat.sh[91932]: 22-07 02:01:44| 35   7  43  13   0|1312M  927M  197M 5296M| 201k  194k|   0    12M|   0  1227 |8262    17k|2.68 2.13 1.22|5.0   0 1.0|   0     0 |   0     0 |  9   36    0   44    0
Jul 22 02:01:45 ubuntu dstat.sh[91932]: 22-07 02:01:45| 33   6  44  13   0|1242M  997M  197M 5296M| 230k  218k|   0  5428k|   0   966 |6587    15k|2.68 2.13 1.22|3.0   0 2.0|   0     0 |   0     0 |  9   36    0   44    0
Jul 22 02:01:46 ubuntu dstat.sh[91932]: 22-07 02:01:46| 37   9  47   6   0|1234M 1005M  198M 5297M| 124k  117k|   0  3257k|   0   534 |4986  9096 |2.68 2.13 1.22|1.0   0  96|   0     0 |   0     0 |  9   32    0   44    0
Jul 22 02:01:47 ubuntu dstat.sh[91932]: 22-07 02:01:47| 23   2  74   0   0|1269M  970M  198M 5297M|6815  1565 |   0     0 |   0     0 |1026  1103 |2.68 2.13 1.22|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   44    0
Jul 22 02:01:48 ubuntu dstat.sh[91932]: 22-07 02:01:48| 23   4  72   1   0|1215M 1024M  198M 5297M|9068  1621 |   0  7022k|   0   413 |2074  2636 |2.54 2.11 1.22|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   43    0
Jul 22 02:01:49 ubuntu dstat.sh[91932]: 22-07 02:01:49| 22   4  72   1   0|1267M  971M  198M 5296M|  12k 1565 |   0  6980k|   0   407 |2160  2858 |2.54 2.11 1.22|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   43    0
Jul 22 02:01:50 ubuntu dstat.sh[91932]: 22-07 02:01:50| 23   3  71   1   0|1199M 1039M  198M 5297M|  12k 1605 |   0  6993k|   0   414 |2063  2737 |2.54 2.11 1.22|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   40    0
Jul 22 02:01:51 ubuntu dstat.sh[91932]: 22-07 02:01:51| 24   3  73   1   0|1253M  985M  198M 5297M|  10k 1639 |   0  2404k|   0   133 |1214  1550 |2.54 2.11 1.22|2.0   0 3.0|   0     0 |   0     0 |  9   32    0   40    0
Jul 22 02:01:52 ubuntu dstat.sh[91932]: 22-07 02:01:52| 22   3  74   0   0|1183M 1055M  198M 5297M|8851  1719 |   0     0 |   0     0 | 959   840 |2.54 2.11 1.22|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   40    0
Jul 22 02:01:53 ubuntu dstat.sh[91932]: 22-07 02:01:53| 22   4  74   0   0|1198M 1040M  198M 5297M|9993  1570 |   0     0 |   0     0 | 958   895 |2.42 2.10 1.22|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   40    0
Jul 22 02:01:54 ubuntu dstat.sh[91932]: 22-07 02:01:54| 23   3  74   0   0|1251M  987M  198M 5297M|7134  1620 |   0    12k|   0  2.00 | 923   860 |2.42 2.10 1.22|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   33    0
Jul 22 02:01:55 ubuntu dstat.sh[91932]: 22-07 02:01:55| 23   2  74   0   0|1187M 1050M  198M 5297M|6874  1620 |   0   516k|   0  33.0 |1133  1395 |2.42 2.10 1.22|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   33    0
Jul 22 02:01:56 ubuntu dstat.sh[91932]: 22-07 02:01:56| 23   3  74   0   0|1240M  998M  198M 5297M|  17k 1616 |   0   112k|   0  2.99 |1043  1379 |2.42 2.10 1.22|2.0   0   0|   0     0 |   0     0 |  9   32    0   30    0
Jul 22 02:01:57 ubuntu dstat.sh[91932]: 22-07 02:01:57| 24   2  74   0   0|1221M 1017M  198M 5297M|8041  1620 |   0     0 |   0     0 | 928   902 |2.42 2.10 1.22|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   30    0
Jul 22 02:01:58 ubuntu dstat.sh[91932]: 22-07 02:01:58| 22   3  74   0   0|1268M  970M  198M 5297M|9361  1620 |   0     0 |   0     0 | 958   924 |2.31 2.08 1.21|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   28    0
Jul 22 02:01:59 ubuntu dstat.sh[91932]: 22-07 02:01:59| 11  16  70   1   0|1169M 1068M  198M 5297M|6708  1568 |   0  1610k|   0   157 |2563  3560 |2.31 2.08 1.21|2.0   0 334|   0     0 |   0     0 |  9   32    0   28    0
Jul 22 02:02:00 ubuntu dstat.sh[91932]: 22-07 02:02:00| 11  18  70   0   0|1169M 1069M  198M 5297M|  10k 1617 |   0   491k|   0  8.98 |2534  4036 |2.31 2.08 1.21|2.0   0 378|   0     0 |   0     0 |  9   32    0   23    0
