-- Logs begin at Mon 2022-08-01 17:10:28 UTC, end at Mon 2022-08-01 18:15:16 UTC. --
Aug 01 18:02:37 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 18:02:37 ubuntu dstat.sh[91877]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 18:02:37 ubuntu dstat.sh[91877]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 18:09:15 ubuntu dstat.sh[91877]: 01-08 18:09:15| 17  20  61   0   0|2812M  118M  186M 4631M|9313  4324 |   0   605k|   0  40.1 |4066  7640 |2.14 2.19 1.43|3.0   0 300|   0     0 |   0     0 | 21   69    0   43    0
Aug 01 18:09:16 ubuntu dstat.sh[91877]: 01-08 18:09:16| 30  16  48   5   0|2804M  162M  185M 4595M|7824  1709 | 483k 6397k|6.98   335 |5335  8716 |2.14 2.19 1.43|8.0   0 103|   0     0 |   0     0 | 21   69    0   43    0
Aug 01 18:09:17 ubuntu dstat.sh[91877]: 01-08 18:09:17| 46  10  42   2   0|2892M  132M  184M 4542M|9015  1985 | 228k 2336k|10.0   324 |2437  2668 |2.29 2.22 1.45|2.0   0  69|   0     0 |   0     0 | 21   70    0   43    0
Aug 01 18:09:18 ubuntu dstat.sh[91877]: 01-08 18:09:18| 32  11  55   1   0|2925M  123M  183M 4519M|  62k   57k|4095B 1496k|1.00  80.0 |3174  5247 |2.29 2.22 1.45|4.0   0 157|   0     0 |   0     0 | 21   73    0   43    0
Aug 01 18:09:19 ubuntu dstat.sh[91877]: 01-08 18:09:19| 11  19  71   0   0|2925M  123M  183M 4519M|5483  1713 |   0     0 |   0     0 |3079  5094 |2.29 2.22 1.45|1.0   0 364|   0     0 |   0     0 | 21   73    0   43    0
Aug 01 18:09:20 ubuntu dstat.sh[91877]: 01-08 18:09:20| 10  19  70   0   0|2926M  122M  183M 4519M|7438  1905 |   0   132k|   0  13.0 |3178  5114 |2.29 2.22 1.45|1.0   0 348|   0     0 |   0     0 | 21   73    0   43    0
Aug 01 18:09:21 ubuntu dstat.sh[91877]: 01-08 18:09:21| 18  10  71   0   0|2954M  119M  183M 4495M|7600  1619 |  40k   40k|1.00  4.00 |2362  3777 |2.29 2.22 1.45|1.0   0 159|   0     0 |   0     0 | 21   73    0   43    0
Aug 01 18:09:22 ubuntu dstat.sh[91877]: 01-08 18:09:22| 25   5  71   0   0|2979M  118M  183M 4471M| 163k  157k|   0    92k|   0  4.00 |2126  4015 |2.27 2.22 1.45|1.0   0   0|   0     0 |   0     0 | 21   78    0   42    0
Aug 01 18:09:23 ubuntu dstat.sh[91877]: 01-08 18:09:23| 25   6  67   0   0|2941M  181M  182M 4447M| 207k  198k|   0   496k|   0  61.0 |2370  4094 |2.27 2.22 1.45|2.0   0  86|   0     0 |   0     0 | 21   81    0   43    0
Aug 01 18:09:24 ubuntu dstat.sh[91877]: 01-08 18:09:24| 31   4  65   0   0|2986M  136M  182M 4447M| 110k  104k|   0   128k|   0  12.0 |1692  2501 |2.27 2.22 1.45|1.0   0 1.0|   0     0 |   0     0 | 21   81    0   38    0
Aug 01 18:09:25 ubuntu dstat.sh[91877]: 01-08 18:09:25| 26   4  71   0   0|3008M  139M  182M 4423M| 310k  305k|   0    88k|   0  7.01 |2347  4714 |2.27 2.22 1.45|2.0   0 1.0|   0     0 |   0     0 | 21   85    0   39    0
Aug 01 18:09:26 ubuntu dstat.sh[91877]: 01-08 18:09:26| 28   4  66   3   0|3034M  136M  182M 4400M| 262k  255k|   0  1595k|   0   174 |3609  6172 |2.27 2.22 1.45|1.0   0 3.0|   0     0 |   0     0 | 21   88    0   38    0
Aug 01 18:09:27 ubuntu dstat.sh[91877]: 01-08 18:09:27| 19  10  68   2   0|3001M  168M  182M 4401M|  77k   64k|1193k  861k|16.0  70.1 |2863  4661 |2.49 2.26 1.47|1.0   0 154|   0     0 |   0     0 | 21   86    0   39    0
Aug 01 18:09:28 ubuntu dstat.sh[91877]: 01-08 18:09:28| 24   4  71   1   0|3036M  134M  182M 4401M|  19k   13k|   0   680k|   0  61.0 |1613  2474 |2.49 2.26 1.47|1.0   0 2.0|   0     0 |   0     0 | 21   90    0   39    0
Aug 01 18:09:29 ubuntu dstat.sh[91877]: 01-08 18:09:29| 25   3  68   2   0|3044M  125M  182M 4401M| 491k  485k|   0  2746k|   0   213 |3554  6425 |2.49 2.26 1.47|2.0 1.0 3.0|   0     0 |   0     0 | 21   94    0   39    0
Aug 01 18:09:30 ubuntu dstat.sh[91877]: 01-08 18:09:30| 23   7  68   2   0|3003M  166M  182M 4401M| 233k  229k|   0   894k|   0  97.2 |3002  5053 |2.49 2.26 1.47|1.0   0 114|   0     0 |   0     0 | 21   92    0   40    0
Aug 01 18:09:31 ubuntu dstat.sh[91877]: 01-08 18:09:31| 24   3  72   0   0|3045M  124M  182M 4401M|5694  1242 |   0   360k|   0  23.0 |1417  2079 |2.49 2.26 1.47|1.0   0 1.0|   0     0 |   0     0 | 21   92    0   40    0
Aug 01 18:09:32 ubuntu dstat.sh[91877]: 01-08 18:09:32| 24   4  71   0   0|3006M  163M  182M 4401M| 243k  237k|   0   216k|   0  16.0 |2565  4734 |2.37 2.24 1.47|2.0   0  56|   0     0 |   0     0 | 21   92    0   41    0
Aug 01 18:09:33 ubuntu dstat.sh[91877]: 01-08 18:09:33| 24   4  72   0   0|3036M  133M  182M 4401M|6415  1619 |   0     0 |   0     0 |1371  1863 |2.37 2.24 1.47|1.0   0 1.0|   0     0 |   0     0 | 21   92    0   41    0
Aug 01 18:09:34 ubuntu dstat.sh[91877]: 01-08 18:09:34| 30   6  62   1   0|3003M  202M  182M 4366M| 241k  236k|8191B  268k|1.00  30.0 |3091  6877 |2.37 2.24 1.47|1.0   0  34|   0     0 |   0     0 | 21   92    0   42    0
Aug 01 18:09:35 ubuntu dstat.sh[91877]: 01-08 18:09:35| 22   7  71   0   0|3027M  178M  182M 4366M|6279  1749 |   0     0 |   0     0 |1482  2461 |2.37 2.24 1.47|2.0   0  72|   0     0 |   0     0 | 21   92    0   42    0
Aug 01 18:09:36 ubuntu dstat.sh[91877]: 01-08 18:09:36| 26   4  69   0   0|3065M  140M  182M 4366M| 228k  224k|   0   116k|   0  10.0 |2645  4685 |2.37 2.24 1.47|1.0   0 1.0|   0     0 |   0     0 | 21   97    0   41    0
Aug 01 18:09:37 ubuntu dstat.sh[91877]: 01-08 18:09:37| 21   7  69   1   0|3032M  172M  182M 4366M| 149k  145k|   0   865k|   0  91.1 |2887  4740 |2.50 2.27 1.48|1.0   0 105|   0     0 |   0     0 | 21   94    0   42    0
Aug 01 18:09:38 ubuntu dstat.sh[91877]: 01-08 18:09:38| 23   3  72   0   0|3076M  128M  182M 4366M|6265  1565 |   0   404k|   0  25.0 |1429  2059 |2.50 2.27 1.48|1.0   0 1.0|   0     0 |   0     0 | 21   94    0   42    0
Aug 01 18:09:39 ubuntu dstat.sh[91877]: 01-08 18:09:39| 24   6  69   0   0|3035M  170M  182M 4366M| 247k  234k|   0   360k|   0  23.0 |2873  5106 |2.50 2.27 1.48|1.0   0  77|   0     0 |   0     0 | 21   94    0   43    0
Aug 01 18:09:40 ubuntu dstat.sh[91877]: 01-08 18:09:40| 22   5  72   0   0|3076M  128M  182M 4367M|9788  4205 |   0    92k|   0  12.0 |1633  2169 |2.50 2.27 1.48|1.0   0 1.0|   0     0 |   0     0 | 21   94    0   43    0
Aug 01 18:09:41 ubuntu dstat.sh[91877]: 01-08 18:09:41| 26   5  66   3   1|3089M  140M  182M 4343M| 384k  378k|   0  5864k|   0   439 |5031  9045 |2.50 2.27 1.48|1.0   0 3.0|   0     0 |   0     0 | 21   99    0   43    0
Aug 01 18:09:42 ubuntu dstat.sh[91877]: 01-08 18:09:42| 24   5  67   2   0|3046M  182M  182M 4343M| 151k  147k|   0   927k|   0   115 |3092  5217 |2.38 2.25 1.48|1.0   0  75|   0     0 |   0     0 | 21   97    0   44    0
Aug 01 18:09:43 ubuntu dstat.sh[91877]: 01-08 18:09:43| 24   4  72   0   0|3088M  141M  182M 4343M|6788  2798 |   0   388k|   0  34.0 |1619  2339 |2.38 2.25 1.48|1.0   0 1.0|   0     0 |   0     0 | 21   97    0   44    0
Aug 01 18:09:44 ubuntu dstat.sh[91877]: 01-08 18:09:44| 25   2  71   0   0|3098M  130M  182M 4343M| 440k  433k|   0  1153k|   0  82.0 |2868  5465 |2.38 2.25 1.48|1.0   0   0|   0     0 |   0     0 | 21   99    0   44    0
Aug 01 18:09:45 ubuntu dstat.sh[91877]: 01-08 18:09:45| 30   2  65   2   0|3107M  121M  182M 4344M| 586k  580k|   0  1385k|   0   170 |3556  6060 |2.38 2.25 1.48|1.0   0 1.0|   0     0 |   0     0 | 21  101    0   44    0
Aug 01 18:09:46 ubuntu dstat.sh[91877]: 01-08 18:09:46| 38   8  52   1   0|3083M  216M  182M 4275M| 263k  257k|   0  1004k|   0   102 |2653  4295 |2.38 2.25 1.48|1.0   0  75|   0     0 |   0     0 | 21  101    0   45    0
Aug 01 18:09:47 ubuntu dstat.sh[91877]: 01-08 18:09:47| 24   3  72   0   0|3114M  184M  182M 4275M|  85k   79k|   0   384k|   0  23.0 |1922  2895 |2.27 2.23 1.48|1.0   0   0|   0     0 |   0     0 | 21  101    0   45    0
Aug 01 18:09:48 ubuntu dstat.sh[91877]: 01-08 18:09:48| 23   6  67   3   0|3057M  241M  182M 4275M| 328k  323k|   0  5166k|   0   379 |4144  6906 |2.27 2.23 1.48|1.0   0  89|   0     0 |   0     0 | 21  101    0   46    0
Aug 01 18:09:49 ubuntu dstat.sh[91877]: 01-08 18:09:49| 22   5  71   0   0|3095M  203M  182M 4275M|6625  1618 |   0   463k|   0  27.0 |1783  2567 |2.27 2.23 1.48|1.0   0  61|   0     0 |   0     0 | 21  101    0   46    0
Aug 01 18:09:50 ubuntu dstat.sh[91877]: 01-08 18:09:50| 24   3  71   0   0|3117M  180M  182M 4275M| 341k  331k|   0  2064k|   0   128 |2830  4643 |2.27 2.23 1.48|1.0   0   0|   0     0 |   0     0 | 21  103    0   47    0
Aug 01 18:09:51 ubuntu dstat.sh[91877]: 01-08 18:09:51| 27   3  68   2   0|3120M  178M  182M 4276M| 560k  551k|   0  1100k|   0   123 |3289  5431 |2.27 2.23 1.48|1.0   0   0|   0     0 |   0     0 | 21  103    0   47    0
Aug 01 18:09:52 ubuntu dstat.sh[91877]: 01-08 18:09:52| 38   4  57   1   0|3068M  229M  182M 4276M| 734k  726k|  72k  965k|4.00  86.1 |3129  5043 |2.25 2.23 1.48|2.0   0 7.0|   0     0 |   0     0 | 21  101    0   48    0
Aug 01 18:09:53 ubuntu dstat.sh[91877]: 01-08 18:09:53| 40  14  44   1   0|3096M  200M  182M 4276M| 527k  520k|  36k 2777k|4.00   290 |4971  8313 |2.25 2.23 1.48|3.0   0 284|   0     0 |   0     0 | 21  101    0   48    0
Aug 01 18:09:54 ubuntu dstat.sh[91877]: 01-08 18:09:54| 23   4  71   0   0|3130M  167M  182M 4276M|  71k   59k|   0   752k|   0  46.0 |1828  2983 |2.25 2.23 1.48|2.0   0   0|   0     0 |   0     0 | 21  102    0   48    0
Aug 01 18:09:55 ubuntu dstat.sh[91877]: 01-08 18:09:55| 22   7  70   0   0|3073M  224M  182M 4276M| 195k  190k|   0   745k|   0  41.0 |3037  5163 |2.25 2.23 1.48|1.0   0 110|   0     0 |   0     0 | 21  101    0   50    0
Aug 01 18:09:56 ubuntu dstat.sh[91877]: 01-08 18:09:56| 10  19  69   0   0|3072M  225M  182M 4276M|6117  1730 |   0   591k|   0  31.0 |3203  5258 |2.25 2.23 1.48|1.0   0 361|   0     0 |   0     0 | 21  101    0   50    0
Aug 01 18:09:57 ubuntu dstat.sh[91877]: 01-08 18:09:57| 21  15  63   0   0|3074M  221M  182M 4276M|8209  1621 |   0  2689k|   0   133 |4098  8097 |2.14 2.21 1.48|1.0   0 168|   0     0 |   0     0 | 21  101    0   49    0
Aug 01 18:09:58 ubuntu dstat.sh[91877]: 01-08 18:09:58| 32  19  48   0   0|3121M  174M  182M 4276M|6949  2329 |   0   509k|   0  23.0 |3521  6393 |2.14 2.21 1.48|2.0   0 349|   0     0 |   0     0 | 21  101    0   49    0
Aug 01 18:09:59 ubuntu dstat.sh[91877]: 01-08 18:09:59| 33  23  42   0   0|3162M  133M  182M 4276M|8415  1726 |   0   148k|   0  13.0 |4032  6827 |2.14 2.21 1.48| 15   0 362|   0     0 |   0     0 | 21  101    0   44    0
Aug 01 18:10:00 ubuntu dstat.sh[91877]: 01-08 18:10:00| 50  19  30   0   0|3227M  126M  182M 4220M| 121k  117k|  56k  317k|3.01  12.0 |4870  8931 |2.14 2.21 1.48|4.0   0 164|   0     0 |   0     0 | 23  107    0   44    0
Aug 01 18:10:01 ubuntu dstat.sh[91877]: 01-08 18:10:01| 62  22  15   1   0|3355M  133M  182M 4088M|  39k   34k|   0   560k|   0  38.0 |4603    11k|2.14 2.21 1.48|3.0   0 507|   0     0 |   0     0 | 23  113    0   40    0
Aug 01 18:10:02 ubuntu dstat.sh[91877]: 01-08 18:10:02| 61  19  19   0   0|3425M  125M  182M 4028M|7920  4179 |4095B  416k|1.00  31.0 |4910    11k|2.21 2.22 1.48|3.0   0 203|   0     0 |   0     0 | 23  113    0   40    0
Aug 01 18:10:03 ubuntu dstat.sh[91877]: 01-08 18:10:03| 63  22  12   0   0|3497M  123M  182M 3959M|  53k   48k|4094B  464k|1.00  28.0 |5258    16k|2.21 2.22 1.48|3.0   0 477|   0     0 |   0     0 | 23  127    0   35    0
Aug 01 18:10:04 ubuntu dstat.sh[91877]: 01-08 18:10:04| 38  23  38   0   0|3550M  129M  182M 3899M|  17k   11k|4091B   16k|1.00  4.00 |3502  6423 |2.21 2.22 1.48|2.0   0 447|   0     0 |   0     0 | 23  129    0   35    0
Aug 01 18:10:05 ubuntu dstat.sh[91877]: 01-08 18:10:05| 32  19  47   0   0|3565M  135M  182M 3880M|  11k 5969 |   0   553k|   0  34.1 |4860  8205 |2.21 2.22 1.48|1.0   0 162|   0     0 |   0     0 | 24  129    0   30    0
Aug 01 18:10:06 ubuntu dstat.sh[91877]: 01-08 18:10:06| 29  20  49   0   0|3611M  130M  182M 3841M|  14k 8198 |   0   347k|   0  25.0 |4208  7636 |2.21 2.22 1.48|3.0   0 353|   0     0 |   0     0 | 24  129    0   30    0
Aug 01 18:10:07 ubuntu dstat.sh[91877]: 01-08 18:10:07| 38  19  42   0   0|3652M  128M  182M 3803M|7660  1620 |   0   124k|   0  11.0 |3948  6502 |2.20 2.22 1.49|2.0   0 272|   0     0 |   0     0 | 24  129    0   30    0
Aug 01 18:10:08 ubuntu dstat.sh[91877]: 01-08 18:10:08| 48  23  29   0   0|3745M  129M  182M 3709M| 146k  140k| 152k  236k|3.00  15.0 |5513    11k|2.20 2.22 1.49|5.0   0 210|   0     0 |   0     0 | 24  141    0   30    0
Aug 01 18:10:09 ubuntu dstat.sh[91877]: 01-08 18:10:09| 35  24  39   0   0|3789M  130M  182M 3666M|8066  1724 |  52k  372k|3.00  23.0 |5193  9367 |2.20 2.22 1.49|4.0   0 466|   0     0 |   0     0 | 24  141    0   30    0
Aug 01 18:10:10 ubuntu dstat.sh[91877]: 01-08 18:10:10| 32  21  44   0   0|3829M  136M  182M 3621M|  84k   77k|   0   196k|   0  17.0 |3573  6531 |2.20 2.22 1.49|5.0   0 442|   0     0 |   0     0 | 24  148    0   30    0
Aug 01 18:10:11 ubuntu dstat.sh[91877]: 01-08 18:10:11| 32  22  43   1   0|3873M  138M  182M 3577M|  73k   60k|  56k  712k|1.00  56.0 |6604    13k|2.20 2.22 1.49|1.0   0 374|   0     0 |   0     0 | 24  155    0   30    0
Aug 01 18:10:12 ubuntu dstat.sh[91877]: 01-08 18:10:12| 26  18  56   0   0|3910M  131M  182M 3548M|6472  1620 |   0   224k|   0  10.0 |3508  8043 |2.10 2.19 1.48|2.0   0 165|   0     0 |   0     0 | 24  155    0   30    0
Aug 01 18:10:13 ubuntu dstat.sh[91877]: 01-08 18:10:13| 48   8  44   0   0|4014M  132M  182M 3446M|  17k   12k|   0   272k|   0  26.0 |2197  3039 |2.10 2.19 1.48|2.0   0 2.0|   0     0 |   0     0 | 24  155    0   29    0
Aug 01 18:10:14 ubuntu dstat.sh[91877]: 01-08 18:10:14| 44   7  45   1   0|4087M  144M  182M 3364M|6683  1936 |   0    16M|   0  1065 |4076  2992 |2.10 2.19 1.48|2.0   0 1.0|   0     0 |   0     0 | 24  155    0   29    0
Aug 01 18:10:15 ubuntu dstat.sh[91877]: 01-08 18:10:15| 42  11  43   3   0|4017M  246M  182M 3334M| 129k  124k| 264k  388k|8.00  25.0 |4703  8681 |2.10 2.19 1.48|4.0   0 109|   0     0 |   0     0 | 24  159    0   16    0
Aug 01 18:10:16 ubuntu dstat.sh[91877]: 01-08 18:10:16| 47  29  19   5   0|4065M  192M  182M 3339M|  31k   26k|3719k  850k|56.1  49.1 |5673    11k|2.10 2.19 1.48|3.0   0 528|   0     0 |   0     0 | 24  161    0   16    0
Aug 01 18:10:17 ubuntu dstat.sh[91877]: 01-08 18:10:17| 49  24  26   0   0|4071M  182M  182M 3342M| 227k  223k| 520k  516k|6.00  35.0 |4991    11k|2.25 2.22 1.50|2.0   0 310|   0     0 |   0     0 | 24  173    0   16    0
Aug 01 18:10:18 ubuntu dstat.sh[91877]: 01-08 18:10:18| 62  22  16   0   0|4094M  156M  182M 3344M| 143k  137k|   0   567k|   0  25.0 |5577  9694 |2.25 2.22 1.50|8.0   0 196|   0     0 |   0     0 | 24  177    0   16    0
Aug 01 18:10:19 ubuntu dstat.sh[91877]: 01-08 18:10:19| 80  19   1   0   0|4230M  130M  182M 3239M|  52k   47k| 100k   14M|4.01   567 |4245  5693 |2.25 2.22 1.50|7.0   0  65|   0     0 |   0     0 | 24  179    0   16    0
Aug 01 18:10:20 ubuntu dstat.sh[91877]: 01-08 18:10:20| 76  18   4   2   0|4237M  206M  182M 3158M| 251k  246k| 684k 1595k|16.0  78.0 |4120  8231 |2.25 2.22 1.50|5.0   0  55|   0     0 |   0     0 | 24  192    0   17    0
Aug 01 18:10:21 ubuntu dstat.sh[91877]: 01-08 18:10:21| 76  20   3   1   0|4313M  123M  182M 3164M|  76k   70k|  96k 1256k|4.00  44.0 |5000    29k|2.25 2.22 1.50|6.0   0  88|   0     0 |   0     0 | 24  193    0   21    0
Aug 01 18:10:22 ubuntu dstat.sh[91877]: 01-08 18:10:22| 52  22  22   1   0|4345M  118M  182M 3138M| 679k  673k| 703k 1186k|6.99   107 |7080    26k|2.23 2.22 1.50|4.0   0 406|   0     0 |   0     0 | 24  197    0   21    0
Aug 01 18:10:23 ubuntu dstat.sh[91877]: 01-08 18:10:23| 58  17  23   0   1|4318M  144M  182M 3138M| 206k  200k|   0  1322k|   0   145 |6961    15k|2.23 2.22 1.50|3.0   0 131|   0     0 |   0     0 | 24  198    0   20    0
Aug 01 18:10:24 ubuntu dstat.sh[91877]: 01-08 18:10:24| 50  26  22   1   0|4391M  136M  182M 3076M| 200k  193k| 620k  620k|19.0  35.0 |4060  8159 |2.23 2.22 1.50|3.0   0 413|   0     0 |   0     0 | 24  200    0   20    0
Aug 01 18:10:25 ubuntu dstat.sh[91877]: 01-08 18:10:25| 59  22  17   1   0|4395M  130M  182M 3077M| 105k   98k| 295k 1198k|3.99  75.9 |4240    11k|2.23 2.22 1.50|4.0   0 236|   0     0 |   0     0 | 24  198    0   22    0
Aug 01 18:10:26 ubuntu dstat.sh[91877]: 01-08 18:10:26| 69  21   8   1   0|4486M  140M  182M 2983M| 158k  152k| 744k 8500k|28.0   289 |5745    11k|2.23 2.22 1.50|4.0 1.0 337|   0     0 |   0     0 | 24  204    0   24    0
Aug 01 18:10:27 ubuntu dstat.sh[91877]: 01-08 18:10:27| 57  22  17   3   0|4489M  165M  181M 2955M| 194k  188k| 144k   16M|2.00  1179 |7038    12k|2.29 2.23 1.51|3.0   0 272|   0     0 |   0     0 | 24  204    0   22    0
Aug 01 18:10:28 ubuntu dstat.sh[91877]: 01-08 18:10:28| 66  22  10   0   0|4575M  134M  180M 2904M|  50k   44k|   0   846k|   0  59.2 |6430    14k|2.29 2.23 1.51|4.0   0 202|   0     0 |   0     0 | 24  206    0   23    0
Aug 01 18:10:29 ubuntu dstat.sh[91877]: 01-08 18:10:29| 69  10  18   0   0|4627M  149M  178M 2841M| 312k  306k|8181B  703k|1.00  47.9 |3995  7524 |2.29 2.23 1.51|4.0   0  17|   0     0 |   0     0 | 24  214    0   25    0
Aug 01 18:10:30 ubuntu dstat.sh[91877]: 01-08 18:10:30| 65   9  23   3   0|4711M  119M  177M 2792M| 282k  275k| 524k  504k|36.0  27.0 |3057  5273 |2.29 2.23 1.51|2.0 1.0 2.0|   0     0 |   0     0 | 24  220    0   27    0
Aug 01 18:10:31 ubuntu dstat.sh[91877]: 01-08 18:10:31| 66  13  20   2   0|4702M  178M  177M 2745M| 407k  393k| 316k 6406k|12.0   607 |7903    12k|2.29 2.23 1.51|3.0   0  16|   0     0 |   0     0 | 24  227    0   30    0
Aug 01 18:10:32 ubuntu dstat.sh[91877]: 01-08 18:10:32| 55  19  24   1   0|4685M  195M  177M 2745M|  29k   24k| 383k  474k|6.98  30.9 |3471  6318 |2.35 2.25 1.52|3.0   0 341|   0     0 |   0     0 | 24  226    0   30    0
Aug 01 18:10:33 ubuntu dstat.sh[91877]: 01-08 18:10:33| 51  26  22   0   0|4700M  179M  177M 2746M| 290k  283k| 413k 1018k|20.0  90.2 |5202    12k|2.35 2.25 1.52|7.0 1.0 390|   0     0 |   0     0 | 24  228    0   29    0
Aug 01 18:10:34 ubuntu dstat.sh[91877]: 01-08 18:10:34| 69  23   8   1   0|4711M  166M  177M 2747M|  10k 5039 | 696k  553k|18.9  37.8 |5045    26k|2.35 2.25 1.52|5.0   0 125|   0     0 |   0     0 | 25  228    0   30    0
Aug 01 18:10:35 ubuntu dstat.sh[91877]: 01-08 18:10:35| 72  12   9   5   0|4817M  124M  175M 2691M| 279k  274k|1831k 6352k|38.1   647 |4789  6640 |2.35 2.25 1.52|1.0 3.0 124|   0     0 |   0     0 | 25  231    0   30    0
Aug 01 18:10:36 ubuntu dstat.sh[91877]: 01-08 18:10:36| 47  19  11  22   0|4843M  126M  177M 2663M|  31k   26k|  11M  760k| 200  68.0 |4103  6183 |2.35 2.25 1.52|4.0 1.0  28|   0     0 |   0     0 | 25  237    0   30    0
Aug 01 18:10:37 ubuntu dstat.sh[91877]: 01-08 18:10:37| 69  15   7   7   0|4913M  131M  175M 2592M| 276k  271k|3887k 1739k| 114  99.1 |5298    10k|2.56 2.29 1.54|5.0   0 113|   0     0 |   0     0 | 25  239    0   31    0
Aug 01 18:10:38 ubuntu dstat.sh[91877]: 01-08 18:10:38| 78  13   7   3   0|4912M  130M  175M 2595M|  25k   19k|1140k  804k|94.0  50.0 |4467  8308 |2.56 2.29 1.54|3.0   0 152|   0     0 |   0     0 | 25  238    0   33    0
Aug 01 18:10:39 ubuntu dstat.sh[91877]: 01-08 18:10:39| 45   9  42   0   0|4933M  155M  174M 2551M| 237k  233k| 300k  491k|4.99  40.9 |3392  5950 |2.56 2.29 1.54|3.0   0  59|   0     0 |   0     0 | 25  243    0   33    0
Aug 01 18:10:40 ubuntu dstat.sh[91877]: 01-08 18:10:40| 43   8  47   2   1|4916M  172M  174M 2551M|  57k   46k| 380k  420k|7.00  37.0 |2656  3691 |2.56 2.29 1.54|2.0   0  11|   0     0 |   0     0 | 25  242    0   32    0
Aug 01 18:10:41 ubuntu dstat.sh[91877]: 01-08 18:10:41| 46   9  46   1   0|4955M  134M  174M 2551M|  62k   54k| 513k  469k|4.01  42.1 |2751  3998 |2.56 2.29 1.54|1.0   0 7.0|   0     0 |   0     0 | 25  247    0   32    0
Aug 01 18:10:42 ubuntu dstat.sh[91877]: 01-08 18:10:42| 36   7  55   0   0|4888M  200M  174M 2551M| 237k  226k| 260k  516k|3.00  50.0 |3493  6489 |2.52 2.29 1.54|2.0   0  38|   0     0 |   0     0 | 25  246    0   33    0
Aug 01 18:10:43 ubuntu dstat.sh[91877]: 01-08 18:10:43| 23   6  71   0   0|4865M  224M  174M 2552M|  43k   16k| 256k  172k|2.00  22.0 |2177  3302 |2.52 2.29 1.54|1.0 1.0 9.0|   0     0 |   0     0 | 25  247    0   34    0
Aug 01 18:10:44 ubuntu dstat.sh[91877]: 01-08 18:10:44| 23   5  71   0   0|4870M  218M  174M 2552M| 352k   18k| 256k  968k|2.00  69.0 |2713  3499 |2.52 2.29 1.54|2.0   0 4.0|   0     0 |   0     0 | 25  247    0   33    0
Aug 01 18:10:45 ubuntu dstat.sh[91877]: 01-08 18:10:45| 24   4  69   0   0|4877M  208M  174M 2554M|2238k   61k| 256k  212k|2.00  15.0 |4840  3994 |2.52 2.29 1.54|1.0   0 5.0|   0     0 |   0     0 | 25  247    0   33    0
Aug 01 18:10:46 ubuntu dstat.sh[91877]: 01-08 18:10:46| 35   6  56   0   0|4886M  197M  174M 2557M|2952k   59k| 256k  612k|2.00  60.0 |5459  4593 |2.52 2.29 1.54|1.0   0 7.0|   0     0 |   0     0 | 25  247    0   33    0
Aug 01 18:10:47 ubuntu dstat.sh[91877]: 01-08 18:10:47| 24   5  71   0   1|4891M  190M  174M 2559M|2896k   43k| 512k    0 |4.00     0 |5341  4793 |2.40 2.27 1.54|  0   0 5.0|   0     0 |   0     0 | 25  245    0   34    0
Aug 01 18:10:48 ubuntu dstat.sh[91877]: 01-08 18:10:48| 24   5  69   0   0|4897M  181M  174M 2562M|3284k   84k| 256k  316k|2.00  27.0 |5735  4929 |2.40 2.27 1.54|1.0   0 5.0|   0     0 |   0     0 | 25  247    0   33    0
Aug 01 18:10:49 ubuntu dstat.sh[91877]: 01-08 18:10:49| 23   7  68   0   0|4868M  206M  174M 2566M|3639k   57k| 276k  224k|6.00  21.0 |6028  4888 |2.40 2.27 1.54|1.0   0 8.0|   0     0 |   0     0 | 25  247    0   33    0
Aug 01 18:10:50 ubuntu dstat.sh[91877]: 01-08 18:10:50| 28  14  55   2   0|4880M  191M  174M 2569M|1865k   34k|2175k  149k|27.1  11.0 |4994  5924 |2.40 2.27 1.54|2.0   0 253|   0     0 |   0     0 | 25  246    0   32    0
Aug 01 18:10:51 ubuntu dstat.sh[91877]: 01-08 18:10:51| 46   7  46   0   0|4920M  150M  174M 2569M|  38k   34k| 256k  388k|2.00  34.0 |2446  3652 |2.40 2.27 1.54|2.0   0 7.0|   0     0 |   0     0 | 25  249    0   32    0
Aug 01 18:10:52 ubuntu dstat.sh[91877]: 01-08 18:10:52| 44   8  47   0   0|4941M  152M  173M 2549M| 283k  279k| 256k  176k|2.00  13.0 |3097  5541 |2.36 2.26 1.54|5.0   0 4.0|   0     0 |   0     0 | 25  255    0   32    0
Aug 01 18:10:53 ubuntu dstat.sh[91877]: 01-08 18:10:53| 46   8  46   0   0|4943M  150M  173M 2549M| 479k  464k| 257k  289k|2.00  33.1 |3908  7697 |2.36 2.26 1.54|3.0   0 4.0|   0     0 |   0     0 | 25  254    0   32    0
Aug 01 18:10:54 ubuntu dstat.sh[91877]: 01-08 18:10:54| 44   9  44   2   0|4968M  146M  173M 2528M|  10M   10M| 256k   23M|2.00   810 |5135  8561 |2.36 2.26 1.54|2.0   0 9.0|   0     0 |   0     0 | 25  261    0   33    0
