-- Logs begin at Thu 2022-05-12 19:17:07 UTC, end at Thu 2022-05-12 20:56:07 UTC. --
May 12 20:17:53 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 12 20:17:53 ubuntu dstat.sh[79421]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 12 20:17:53 ubuntu dstat.sh[79421]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 12 20:19:32 ubuntu dstat.sh[79421]: 12-05 20:19:32| 80  13   8   0   0|1484M  915M  198M 5146M|1578k 1553k|   0   252k|   0  20.0 |4590    12k|4.08 1.97 1.09|6.0   0  89|   0     0 |   0     0 |  9   30    0   33    0
May 12 20:19:33 ubuntu dstat.sh[79421]: 12-05 20:19:33| 83  14   3   0   0|1445M  953M  198M 5146M|1390k 1372k|   0  2456k|   0  17.0 |4733    12k|4.08 1.97 1.09|8.0   0 184|   0     0 |   0     0 |  9   30    0   33    0
May 12 20:19:34 ubuntu dstat.sh[79421]: 12-05 20:19:34| 85  13   2   0   1|1461M  936M  198M 5146M| 639k  623k|   0   212k|   0  18.0 |4549  8194 |4.08 1.97 1.09|5.0   0  83|   0     0 |   0     0 |  9   30    0   32    0
May 12 20:19:35 ubuntu dstat.sh[79421]: 12-05 20:19:35| 85  11   3   0   0|1493M  904M  198M 5147M|1127k 1114k|   0   288k|   0  22.0 |4556    10k|4.08 1.97 1.09|6.0   0  95|   0     0 |   0     0 |  9   30    0   34    0
May 12 20:19:36 ubuntu dstat.sh[79421]: 12-05 20:19:36| 84  13   2   0   0|1426M  971M  198M 5147M| 821k  804k|   0   308k|   0  27.0 |3364  8715 |4.15 2.02 1.11|7.0   0 251|   0     0 |   0     0 |  9   29    0   34    0
May 12 20:19:37 ubuntu dstat.sh[79421]: 12-05 20:19:37| 88  11   1   0   0|1512M  885M  198M 5147M| 674k  660k|   0   399k|   0  34.9 |3526  7130 |4.15 2.02 1.11|5.0   0  51|   0     0 |   0     0 |  9   29    0   34    0
May 12 20:19:38 ubuntu dstat.sh[79421]: 12-05 20:19:38| 89   9   1   0   0|1534M  862M  198M 5148M|1444k 1419k|   0   313k|   0  17.1 |3225    11k|4.15 2.02 1.11|6.0   0  62|   0     0 |   0     0 |  9   30    0   35    0
May 12 20:19:39 ubuntu dstat.sh[79421]: 12-05 20:19:39| 87  10   1   0   0|1491M  905M  198M 5148M|1284k 1273k|   0   152k|   0  9.00 |3237    10k|4.15 2.02 1.11|6.0   0  64|   0     0 |   0     0 |  9   31    0   35    0
May 12 20:19:40 ubuntu dstat.sh[79421]: 12-05 20:19:40| 88  11   1   0   0|1456M  939M  198M 5148M|1056k 1041k|   0   152k|   0  7.00 |3851  9640 |4.15 2.02 1.11|8.0   0  46|   0     0 |   0     0 |  9   30    0   35    0
May 12 20:19:41 ubuntu dstat.sh[79421]: 12-05 20:19:41| 82  14   3   0   0|1430M  966M  198M 5148M| 811k  777k|   0   328k|   0  27.0 |4201  8871 |4.30 2.09 1.14|6.0   0 175|   0     0 |   0     0 |  9   30    0   36    0
May 12 20:19:42 ubuntu dstat.sh[79421]: 12-05 20:19:42| 87  12   1   0   0|1480M  915M  198M 5149M|1155k 1137k|   0   267k|   0  21.9 |3892    10k|4.30 2.09 1.14|6.0   0  51|   0     0 |   0     0 |  9   30    0   36    0
May 12 20:19:43 ubuntu dstat.sh[79421]: 12-05 20:19:43| 75  12  12   0   0|1423M  972M  198M 5149M| 961k  946k|   0   740k|   0  72.0 |4815  9987 |4.30 2.09 1.14|5.0   0  84|   0     0 |   0     0 |  9   29    0   38    0
May 12 20:19:44 ubuntu dstat.sh[79421]: 12-05 20:19:44| 84  13   2   0   0|1434M  960M  198M 5149M| 583k  551k|   0   321k|   0  17.1 |2767  5932 |4.30 2.09 1.14|5.0   0 103|   0     0 |   0     0 |  9   29    0   38    0
May 12 20:19:45 ubuntu dstat.sh[79421]: 12-05 20:19:45| 78  13   9   0   0|1333M 1061M  198M 5149M|1114k 1086k|   0   468k|   0  40.0 |3781  9483 |4.30 2.09 1.14|4.0   0 142|   0     0 |   0     0 |  9   29    0   38    0
May 12 20:19:46 ubuntu dstat.sh[79421]: 12-05 20:19:46| 82  14   3   0   0|1451M  943M  198M 5150M| 797k  735k|   0   244k|   0  14.0 |3433  7084 |4.27 2.12 1.16|5.0   0 118|   0     0 |   0     0 |  9   29    0   34    0
May 12 20:19:47 ubuntu dstat.sh[79421]: 12-05 20:19:47| 78  11   9   0   0|1415M  978M  198M 5150M|1115k 1069k|   0   211k|   0  13.0 |4472    10k|4.27 2.12 1.16|4.0   0 119|   0     0 |   0     0 |  9   30    0   35    0
May 12 20:19:48 ubuntu dstat.sh[79421]: 12-05 20:19:48| 86  12   1   0   0|1464M  929M  198M 5150M|1127k 1087k|   0   280k|   0  14.0 |3445  8019 |4.27 2.12 1.16|4.0   0  46|   0     0 |   0     0 |  9   28    0   36    0
May 12 20:19:49 ubuntu dstat.sh[79421]: 12-05 20:19:49| 81  13   5   0   0|1399M  994M  198M 5150M| 749k  729k|   0   393k|   0  35.1 |3990  8026 |4.27 2.12 1.16|5.0   0 123|   0     0 |   0     0 |  9   28    0   36    1
May 12 20:19:50 ubuntu dstat.sh[79421]: 12-05 20:19:50| 81  14   4   0   0|1416M  977M  198M 5151M| 647k  629k|   0   308k|   0  26.0 |4243  8248 |4.27 2.12 1.16|6.0   0 138|   0     0 |   0     0 |  9   29    0   36    0
May 12 20:19:51 ubuntu dstat.sh[79421]: 12-05 20:19:51| 83  12   4   0   0|1401M  991M  198M 5151M| 981k  962k|   0   520k|   0  44.0 |5321    12k|4.25 2.15 1.17|4.0   0  88|   0     0 |   0     0 |  9   28    0   37    0
May 12 20:19:52 ubuntu dstat.sh[79421]: 12-05 20:19:52| 85  13   1   0   0|1434M  958M  198M 5151M| 489k  470k|   0   246k|   0  12.9 |2561  5280 |4.25 2.15 1.17|4.0   0 139|   0     0 |   0     0 |  9   29    0   36    0
May 12 20:19:53 ubuntu dstat.sh[79421]: 12-05 20:19:53| 84  12   4   0   0|1400M  992M  198M 5151M|1153k 1129k|   0    10M|   0   288 |4198    11k|4.25 2.15 1.17|4.0   0 143|   0     0 |   0     0 |  9   29    0   36    0
May 12 20:19:54 ubuntu dstat.sh[79421]: 12-05 20:19:54| 63  12  25   0   0|1328M 1064M  198M 5152M| 889k  870k|   0   369k|   0  28.1 |4310  8742 |4.25 2.15 1.17|3.0   0 134|   0     0 |   0     0 |  9   29    0   39    0
May 12 20:19:55 ubuntu dstat.sh[79421]: 12-05 20:19:55| 63  11  25   0   0|1374M 1018M  198M 5152M| 245k  211k|   0   228k|   0  15.0 |2552  3328 |4.25 2.15 1.17|3.0   0  47|   0     0 |   0     0 |  9   28    0   39    0
May 12 20:19:56 ubuntu dstat.sh[79421]: 12-05 20:19:56| 67   8  25   0   0|1390M 1002M  198M 5152M| 563k  542k|   0   184k|   0  10.0 |3173  5848 |4.23 2.18 1.19|3.0   0  36|   0     0 |   0     0 |  9   29    0   38    0
May 12 20:19:57 ubuntu dstat.sh[79421]: 12-05 20:19:57| 64  12  25   0   0|1341M 1050M  198M 5152M| 538k  524k|   0   272k|   0  24.0 |3649  6716 |4.23 2.18 1.19|3.0   0 160|   0     0 |   0     0 |  9   29    0   39    0
May 12 20:19:58 ubuntu dstat.sh[79421]: 12-05 20:19:58| 64  11  25   0   0|1379M 1013M  198M 5152M| 190k  163k|   0   332k|   0  24.0 |2485  3499 |4.23 2.18 1.19|3.0   0 134|   0     0 |   0     0 |  9   29    0   38    0
May 12 20:19:59 ubuntu dstat.sh[79421]: 12-05 20:19:59| 64  11  25   0   0|1379M 1012M  198M 5152M| 653k  635k|   0   276k|   0  24.0 |3531  6891 |4.23 2.18 1.19|3.0   0  65|   0     0 |   0     0 |  9   30    0   38    0
May 12 20:20:00 ubuntu dstat.sh[79421]: 12-05 20:20:00| 67   8  25   0   0|1371M 1019M  198M 5153M|1025k 1010k|   0   159k|   0  9.96 |3176  8290 |4.23 2.18 1.19|5.0   0  47|   0     0 |   0     0 |  9   29    0   39    0
May 12 20:20:01 ubuntu dstat.sh[79421]: 12-05 20:20:01| 63  11  25   0   0|1325M 1065M  198M 5153M| 378k  355k|   0   410k|   0  43.2 |3239  5345 |4.13 2.20 1.20|3.0   0 116|   0     0 |   0     0 |  9   28    0   39    0
May 12 20:20:02 ubuntu dstat.sh[79421]: 12-05 20:20:02| 67   7  25   0   0|1408M  982M  198M 5153M| 442k  411k|   0   324k|   0  27.0 |3076  4963 |4.13 2.20 1.20|3.0   0 1.0|   0     0 |   0     0 |  9   29    0   38    0
May 12 20:20:03 ubuntu dstat.sh[79421]: 12-05 20:20:03| 66  11  22   1   0|1419M  970M  198M 5154M| 933k  911k|   0  5743k|   0   219 |4158  9063 |4.13 2.20 1.20|7.0   0 104|   0     0 |   0     0 |  9   29    0   40    0
May 12 20:20:04 ubuntu dstat.sh[79421]: 12-05 20:20:04| 65  14  20   0   0|1374M 1015M  198M 5154M| 554k  535k|   0   360k|   0  27.0 |3266    13k|4.13 2.20 1.20|3.0   0 189|   0     0 |   0     0 |  9   29    0   39    0
May 12 20:20:05 ubuntu dstat.sh[79421]: 12-05 20:20:05| 63  12  25   0   0|1403M  986M  198M 5154M| 366k  346k|   0   273k|   0  17.1 |2169  3855 |4.13 2.20 1.20|5.0   0  97|   0     0 |   0     0 |  9   30    0   40    0
May 12 20:20:06 ubuntu dstat.sh[79421]: 12-05 20:20:06| 66   9  26   0   0|1382M 1007M  198M 5154M|1182k 1162k|   0   180k|   0  9.00 |5744    11k|4.04 2.21 1.21|4.0   0  18|   0     0 |   0     0 |  9   30    0   42    0
May 12 20:20:07 ubuntu dstat.sh[79421]: 12-05 20:20:07| 60  14  25   0   0|1332M 1057M  198M 5154M| 480k  463k|   0   300k|   0  24.0 |3503  6986 |4.04 2.21 1.21|2.0   0 225|   0     0 |   0     0 |  9   28    0   44    0
May 12 20:20:08 ubuntu dstat.sh[79421]: 12-05 20:20:08| 44   6  49   0   0|1370M 1019M  198M 5154M| 633k  613k|   0   324k|   0  22.0 |3184  5975 |4.04 2.21 1.21|2.0   0   0|   0     0 |   0     0 |  9   29    0   44    0
May 12 20:20:09 ubuntu dstat.sh[79421]: 12-05 20:20:09| 45   7  48   0   0|1316M 1073M  198M 5155M| 183k  163k|   0   328k|   0  26.0 |1852  2821 |4.04 2.21 1.21|2.0   0  57|   0     0 |   0     0 |  9   28    0   44    0
May 12 20:20:10 ubuntu dstat.sh[79421]: 12-05 20:20:10| 45   6  49   0   0|1372M 1017M  198M 5155M| 540k  523k|   0   172k|   0  7.00 |2656  5062 |4.04 2.21 1.21|2.0   0 2.0|   0     0 |   0     0 |  9   30    0   45    0
May 12 20:20:11 ubuntu dstat.sh[79421]: 12-05 20:20:11| 42   9  48   0   0|1300M 1089M  198M 5155M| 427k  396k|   0   248k|   0  21.0 |2842  4752 |4.12 2.26 1.23|3.0   0  94|   0     0 |   0     0 |  9   28    0   46    0
May 12 20:20:12 ubuntu dstat.sh[79421]: 12-05 20:20:12| 44   6  50   0   0|1370M 1018M  198M 5155M| 201k  181k|   0   144k|   0  10.0 |1648  2129 |4.12 2.26 1.23|2.0   0   0|   0     0 |   0     0 |  9   29    0   46    0
May 12 20:20:13 ubuntu dstat.sh[79421]: 12-05 20:20:13| 36  17  45   0   0|1270M 1119M  198M 5155M| 394k  372k|   0  1660k|   0   127 |4397  7457 |4.12 2.26 1.23|2.0   0 378|   0     0 |   0     0 |  9   28    0   49    0
May 12 20:20:14 ubuntu dstat.sh[79421]: 12-05 20:20:14| 43   7  49   0   0|1351M 1037M  198M 5155M|  19k 1608 |   0   429k|   0  39.7 |1555  1325 |4.12 2.26 1.23|2.0   0  23|   0     0 |   0     0 |  9   28    0   49    0
May 12 20:20:15 ubuntu dstat.sh[79421]: 12-05 20:20:15| 48   5  48   0   0|1372M 1016M  198M 5155M| 871k  853k|   0     0 |   0     0 |3765  6900 |4.12 2.26 1.23|3.0   0   0|   0     0 |   0     0 |  9   29    0   50    0
May 12 20:20:16 ubuntu dstat.sh[79421]: 12-05 20:20:16| 43   8  49   0   0|1327M 1061M  198M 5155M|  23k 3813 |   0  4098B|   0  1.00 |1439  1483 |3.95 2.25 1.23|2.0   0  63|   0     0 |   0     0 |  9   28    0   50    0
May 12 20:20:17 ubuntu dstat.sh[79421]: 12-05 20:20:17| 46   5  48   0   0|1368M 1020M  198M 5155M| 639k  621k|   0     0 |   0     0 |1977  4321 |3.95 2.25 1.23|3.0   0   0|   0     0 |   0     0 |  9   30    0   50    0
May 12 20:20:18 ubuntu dstat.sh[79421]: 12-05 20:20:18| 41  15  46   0   0|1277M 1111M  198M 5155M| 348k  326k|   0   352k|   0  31.0 |3731  7520 |3.95 2.25 1.23|2.0   0 243|   0     0 |   0     0 |  9   28    0   51    0
May 12 20:20:19 ubuntu dstat.sh[79421]: 12-05 20:20:19| 25   9  65   0   0|1308M 1079M  198M 5156M| 127k  112k|   0   188k|   0  10.0 |2022  2952 |3.95 2.25 1.23|1.0   0 122|   0     0 |   0     0 |  9   29    0   51    0
May 12 20:20:20 ubuntu dstat.sh[79421]: 12-05 20:20:20| 21   6  72   0   0|1247M 1140M  198M 5156M| 417k  401k|   0   116k|   0  8.00 |2833  4507 |3.95 2.25 1.23|1.0   0  81|   0     0 |   0     0 |  9   28    0   51    0
May 12 20:20:21 ubuntu dstat.sh[79421]: 12-05 20:20:21| 22   3  74   0   0|1298M 1089M  198M 5156M|  24k 1457 |   0    40k|   0  3.00 | 980   958 |3.71 2.23 1.23|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   51    0
May 12 20:20:22 ubuntu dstat.sh[79421]: 12-05 20:20:22| 23   5  73   0   0|1246M 1141M  198M 5156M| 227k  210k|   0   120k|   0  12.0 |2165  3274 |3.71 2.23 1.23|1.0   0  46|   0     0 |   0     0 |  9   28    0   52    0
May 12 20:20:23 ubuntu dstat.sh[79421]: 12-05 20:20:23| 20   6  73   0   0|1284M 1104M  198M 5156M|  18k 1619 |   0   216k|   0  21.0 |1484  1772 |3.71 2.23 1.23|1.0   0  56|   0     0 |   0     0 |  9   28    0   51    0
May 12 20:20:24 ubuntu dstat.sh[79421]: 12-05 20:20:24| 21   6  72   1   0|1245M 1142M  198M 5156M| 223k  207k|   0  3768k|   0   227 |2786  3563 |3.71 2.23 1.23|1.0   0  69|   0     0 |   0     0 |  9   28    0   51    0
May 12 20:20:25 ubuntu dstat.sh[79421]: 12-05 20:20:25| 20   6  73   0   0|1284M 1103M  198M 5156M|  14k 1620 |   0   176k|   0  10.0 |1241  1473 |3.71 2.23 1.23|1.0   0  67|   0     0 |   0     0 |  9   28    0   44    0
May 12 20:20:26 ubuntu dstat.sh[79421]: 12-05 20:20:26| 23   3  73   0   0|1306M 1081M  198M 5156M| 207k  178k|   0   144k|   0  9.00 |1745  2344 |3.50 2.21 1.23|1.0   0   0|   0     0 |   0     0 |  9   29    0   44    0
May 12 20:20:27 ubuntu dstat.sh[79421]: 12-05 20:20:27| 23   2  72   0   0|1245M 1142M  198M 5156M| 431k  414k|   0     0 |   0     0 |2406  4002 |3.50 2.21 1.23|1.0   0  13|   0     0 |   0     0 |  9   28    0   42    0
May 12 20:20:28 ubuntu dstat.sh[79421]: 12-05 20:20:28| 22   4  74   0   0|1295M 1092M  198M 5156M|  25k 1620 |   0     0 |   0     0 |1003  1010 |3.50 2.21 1.23|1.0   0 6.0|   0     0 |   0     0 |  9   28    0   42    0
May 12 20:20:29 ubuntu dstat.sh[79421]: 12-05 20:20:29| 24   2  73   0   0|1307M 1081M  198M 5156M| 437k  420k|   0    80k|   0  3.00 |2350  3847 |3.50 2.21 1.23|2.0   0   0|   0     0 |   0     0 |  9   29    0   35    0
May 12 20:20:30 ubuntu dstat.sh[79421]: 12-05 20:20:30| 23   5  72   1   0|1283M 1104M  198M 5156M|  36k   22k|   0   232k|   0  17.0 |1503  1830 |3.50 2.21 1.23|2.0   0  53|   0     0 |   0     0 |  9   28    0   35    0
May 12 20:20:31 ubuntu dstat.sh[79421]: 12-05 20:20:31| 23   3  73   0   0|1308M 1079M  198M 5156M| 304k  290k|   0   144k|   0  9.00 |1679  2748 |3.30 2.19 1.23|2.0   0   0|   0     0 |   0     0 |  9   29    0   35    0
May 12 20:20:32 ubuntu dstat.sh[79421]: 12-05 20:20:32| 21   5  73   0   0|1245M 1142M  198M 5156M| 319k  295k|   0   144k|   0  7.00 |2341  3615 |3.30 2.19 1.23|1.0   0  78|   0     0 |   0     0 |  9   28    0   35    0
May 12 20:20:33 ubuntu dstat.sh[79421]: 12-05 20:20:33| 21   3  74   0   0|1300M 1087M  198M 5156M|  20k 1619 |   0   112k|   0  7.00 |1080  1061 |3.30 2.19 1.23|1.0   0 2.0|   0     0 |   0     0 |  9   28    0   32    0
May 12 20:20:34 ubuntu dstat.sh[79421]: 12-05 20:20:34| 23   4  72   1   0|1248M 1139M  198M 5156M| 385k  367k|   0  1224k|   0  41.0 |2237  3866 |3.30 2.19 1.23|1.0   0  35|   0     0 |   0     0 |  9   28    0   33    0
May 12 20:20:35 ubuntu dstat.sh[79421]: 12-05 20:20:35| 23   4  73   0   0|1284M 1103M  198M 5156M|  15k 1613 |   0   112k|   0  7.97 | 962   983 |3.30 2.19 1.23|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   31    0
May 12 20:20:36 ubuntu dstat.sh[79421]: 12-05 20:20:36| 23   3  74   0   0|1246M 1141M  198M 5156M| 152k  134k|   0   205k|   0  20.1 |1749  2424 |3.11 2.17 1.22|1.0   0  25|   0     0 |   0     0 |  9   28    0   31    0
May 12 20:20:37 ubuntu dstat.sh[79421]: 12-05 20:20:37| 20   6  73   0   0|1282M 1105M  198M 5156M|  16k 1622 |   0   112k|   0  7.01 |1208  1457 |3.11 2.17 1.22|1.0   0  68|   0     0 |   0     0 |  9   28    0   31    0
May 12 20:20:38 ubuntu dstat.sh[79421]: 12-05 20:20:38| 21   5  73   0   0|1245M 1142M  198M 5156M| 231k  213k|   0   224k|   0  25.0 |1902  3027 |3.11 2.17 1.22|1.0   0  43|   0     0 |   0     0 |  9   28    0   31    0
May 12 20:20:39 ubuntu dstat.sh[79421]: 12-05 20:20:39| 21   5  74   0   0|1282M 1105M  198M 5156M|  18k 1620 |   0   152k|   0  10.0 |1277  1373 |3.11 2.17 1.22|1.0   0  58|   0     0 |   0     0 |  9   28    0   29    0
May 12 20:20:40 ubuntu dstat.sh[79421]: 12-05 20:20:40| 23   3  73   0   0|1306M 1081M  198M 5156M| 202k  186k|   0   108k|   0  6.00 |1250  1891 |3.11 2.17 1.22|1.0   0 2.0|   0     0 |   0     0 |  9   29    0   29    0
May 12 20:20:41 ubuntu dstat.sh[79421]: 12-05 20:20:41| 19   9  72   0   0|1268M 1119M  198M 5156M|  57k   25k|   0   236k|   0  22.0 |1716  2235 |2.94 2.15 1.22|1.0   0 136|   0     0 |   0     0 |  9   28    0   29    0
May 12 20:20:42 ubuntu dstat.sh[79421]: 12-05 20:20:42| 24   3  74   0   0|1307M 1080M  198M 5156M| 225k   40k|   0   140k|   0  10.0 |1095  1207 |2.94 2.15 1.22|2.0   0   0|   0     0 |   0     0 |  9   29    0   29    0
May 12 20:20:43 ubuntu dstat.sh[79421]: 12-05 20:20:43| 24   3  73   0   0|1307M 1079M  198M 5156M| 570k  554k|   0   560k|   0  36.0 |2964  5113 |2.94 2.15 1.22|1.0   0   0|   0     0 |   0     0 |  9   28    0   26    0
May 12 20:20:44 ubuntu dstat.sh[79421]: 12-05 20:20:44| 22   4  74   0   0|1282M 1105M  198M 5156M|  15k 1672 |   0   260k|   0  39.0 |1076  1184 |2.94 2.15 1.22|1.0   0  19|   0     0 |   0     0 |  9   28    0   26    0
May 12 20:20:45 ubuntu dstat.sh[79421]: 12-05 20:20:45| 23   4  73   0   0|1306M 1080M  198M 5156M| 261k  241k|   0     0 |   0     0 |1748  2683 |2.94 2.15 1.22|1.0   0   0|   0     0 |   0     0 |  9   29    0   26    0
May 12 20:20:46 ubuntu dstat.sh[79421]: 12-05 20:20:46| 24   3  72   0   0|1267M 1119M  198M 5156M| 205k  195k|   0   368k|   0  26.0 |1898  3099 |2.71 2.11 1.22|1.0   0  51|   0     0 |   0     0 |  9   28    0   26    0
May 12 20:20:47 ubuntu dstat.sh[79421]: 12-05 20:20:47| 22   4  74   0   0|1307M 1079M  198M 5156M|  43k   26k|   0   220k|   0  15.0 |1220  1300 |2.71 2.11 1.22|1.0   0   0|   0     0 |   0     0 |  9   29    0   25    0
May 12 20:20:48 ubuntu dstat.sh[79421]: 12-05 20:20:48| 24   3  72   0   0|1308M 1079M  199M 5156M| 610k  560k|   0  1231k|   0  71.9 |3158  5090 |2.71 2.11 1.22|1.0   0   0|   0     0 |   0     0 |  9   28    0   26    0
May 12 20:20:49 ubuntu dstat.sh[79421]: 12-05 20:20:49| 16  21  63   0   1|1252M 1134M  199M 5157M|  26k   13k|   0   982k|   0  29.1 |3053  5022 |2.71 2.11 1.22|2.0   0 439|   0     0 |   0     0 |  9   28    0   27    0
May 12 20:20:50 ubuntu dstat.sh[79421]: 12-05 20:20:50| 44   6  49   0   0|1348M 1038M  199M 5157M|  20k 1620 |   0   364k|   0  11.0 |1299  1277 |2.71 2.11 1.22|2.0   0  18|   0     0 |   0     0 |  9   28    0   27    0
May 12 20:20:51 ubuntu dstat.sh[79421]: 12-05 20:20:51| 34   8  47  11   0|1426M  958M  199M 5159M|  32k   17k|  96k 3913k|4.00   281 |3175  4957 |2.65 2.11 1.22|1.0 1.0  14|   0     0 |   0     0 |  9   32    0   26    0
May 12 20:20:52 ubuntu dstat.sh[79421]: 12-05 20:20:52| 29   6  46  18   0|1355M 1027M  199M 5160M|  18k 7507 |   0  5848k|   0   561 |5199  8637 |2.65 2.11 1.22|5.0   0  41|   0     0 |   0     0 |  9   32    0   26    0
May 12 20:20:53 ubuntu dstat.sh[79421]: 12-05 20:20:53| 29   6  45  20   0|1406M  973M  199M 5162M|  22k 8293 |   0  6161k|   0   629 |4724  8492 |2.65 2.11 1.22|1.0 1.0  21|   0     0 |   0     0 |  9   32    0   26    0
May 12 20:20:54 ubuntu dstat.sh[79421]: 12-05 20:20:54| 29   6  55  10   0|1439M  940M  200M 5163M|  14k 6741 |   0  4848k|   0   525 |4553  8092 |2.65 2.11 1.22|3.0 1.0  37|   0     0 |   0     0 |  9   32    0   26    0
May 12 20:20:55 ubuntu dstat.sh[79421]: 12-05 20:20:55| 31   5  44  18   0|1387M  990M  200M 5164M|  22k   10k|   0  7220k|   0   732 |4352  8611 |2.65 2.11 1.22|4.0 1.0  23|   0     0 |   0     0 |  9   32    0   26    0
May 12 20:20:56 ubuntu dstat.sh[79421]: 12-05 20:20:56| 35   4  44  16   0|1431M  945M  200M 5165M|  61k   15k|   0  4924k|   0   532 |3966  8397 |2.68 2.13 1.23|2.0 1.0  13|   0     0 |   0     0 |  9   32    0   23    0
May 12 20:20:57 ubuntu dstat.sh[79421]: 12-05 20:20:57| 42   4  47   5   0|1302M 1075M  200M 5164M|  30k   10k|   0  2500k|   0   302 |2616  4720 |2.68 2.13 1.23|2.0   0 7.0|   0     0 |   0     0 |  9   28    0   23    0
May 12 20:20:58 ubuntu dstat.sh[79421]: 12-05 20:20:58| 45   6  49   1   0|1416M  961M  200M 5164M|  23k 6374 |   0   620k|   0  33.0 |1264  1148 |2.68 2.13 1.23|2.0   0 1.0|   0     0 |   0     0 |  9   30    0   22    0
May 12 20:20:59 ubuntu dstat.sh[79421]: 12-05 20:20:59| 37   7  47   9   0|1441M  935M  201M 5165M| 283k  269k|   0    13M|   0  1592 |9438    16k|2.68 2.13 1.23|2.0   0 1.0|   0     0 |   0     0 |  9   30    0   22    0
May 12 20:21:00 ubuntu dstat.sh[79421]: 12-05 20:21:00| 35   7  46  10   0|1389M  986M  201M 5165M| 245k  237k|   0  6465k|   0  1204 |8058    15k|2.68 2.13 1.23|2.0 1.0 4.0|   0     0 |   0     0 |  9   30    0   22    0
May 12 20:21:01 ubuntu dstat.sh[79421]: 12-05 20:21:01| 32   9  57   2   0|1361M 1014M  201M 5165M| 102k   20k|   0   807k|   0   106 |2259  3006 |2.62 2.12 1.24|1.0   0  96|   0     0 |   0     0 |  9   28    0   22    0
May 12 20:21:02 ubuntu dstat.sh[79421]: 12-05 20:21:02| 22   5  74   0   0|1296M 1079M  201M 5165M|  40k  645 |   0   324k|   0  17.0 |1034  1035 |2.62 2.12 1.24|1.0   0 2.0|   0     0 |   0     0 |  9   28    0   21    0
May 12 20:21:03 ubuntu dstat.sh[79421]: 12-05 20:21:03| 23   3  72   1   0|1346M 1029M  201M 5165M|  29k 1619 |   0  7013k|   0   406 |2086  2642 |2.62 2.12 1.24|1.0   0   0|   0     0 |   0     0 |  9   28    0   21    0
May 12 20:21:04 ubuntu dstat.sh[79421]: 12-05 20:21:04| 27   8  63   2   0|1277M 1098M  201M 5165M|  76k 2765 |   0  7012k|   0   419 |3031  7128 |2.62 2.12 1.24|1.0   0  36|   0     0 |   0     0 |  9   28    0   19    0
May 12 20:21:05 ubuntu dstat.sh[79421]: 12-05 20:21:05| 23   3  72   1   0|1333M 1042M  201M 5165M|  32k 1402 |   0  7180k|   0   408 |2168  2718 |2.62 2.12 1.24|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   19    0
May 12 20:21:06 ubuntu dstat.sh[79421]: 12-05 20:21:06| 22   4  73   0   0|1366M 1009M  201M 5165M|  24k 1620 |   0   972k|   0  60.0 |1210  1263 |2.49 2.10 1.23|2.0   0 1.0|   0     0 |   0     0 |  9   28    0   17    0
May 12 20:21:07 ubuntu dstat.sh[79421]: 12-05 20:21:07| 23   3  74   0   0|1297M 1077M  201M 5165M|  25k 1664 |   0     0 |   0     0 | 986   981 |2.49 2.10 1.23|1.0   0 2.0|   0     0 |   0     0 |  9   28    0   17    0
May 12 20:21:08 ubuntu dstat.sh[79421]: 12-05 20:21:08| 22   3  74   0   0|1341M 1034M  201M 5165M|  23k 1563 |   0     0 |   0     0 | 856   911 |2.49 2.10 1.23|3.0   0   0|   0     0 |   0     0 |  9   28    0   14    0
May 12 20:21:09 ubuntu dstat.sh[79421]: 12-05 20:21:09| 23   4  74   0   0|1374M 1001M  201M 5165M|  15k 1610 |   0     0 |   0     0 | 939   994 |2.49 2.10 1.23|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   14    0
May 12 20:21:10 ubuntu dstat.sh[79421]: 12-05 20:21:10| 23   4  73   0   0|1301M 1073M  201M 5165M|  16k  864 |   0   456k|   0  28.0 |1132  1437 |2.49 2.10 1.23|1.0   0 4.0|   0     0 |   0     0 |  9   28    0   14    0
May 12 20:21:11 ubuntu dstat.sh[79421]: 12-05 20:21:11| 22   2  74   0   0|1317M 1058M  201M 5165M|  32k 1133 |   0    56k|   0  3.00 |1117   891 |2.37 2.09 1.23|3.0   0 2.0|   0     0 |   0     0 |  9   28    0   14    0
May 12 20:21:12 ubuntu dstat.sh[79421]: 12-05 20:21:12| 21   4  74   0   0|1366M 1009M  201M 5165M|  22k 1081 |   0     0 |   0     0 |1035   966 |2.37 2.09 1.23|2.0   0 1.0|   0     0 |   0     0 |  9   28    0   12    0
May 12 20:21:13 ubuntu dstat.sh[79421]: 12-05 20:21:13| 23   2  74   0   0|1297M 1077M  201M 5165M|  23k 1296 |   0     0 |   0     0 | 964   928 |2.37 2.09 1.23|2.0   0 2.0|   0     0 |   0     0 |  9   28    0   12    0
