-- Logs begin at Tue 2022-05-10 19:24:38 UTC, end at Tue 2022-05-10 20:30:03 UTC. --
May 10 20:09:31 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 10 20:09:32 ubuntu dstat.sh[71185]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 10 20:09:32 ubuntu dstat.sh[71185]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 10 20:11:11 ubuntu dstat.sh[71185]: 10-05 20:11:11| 86  12   1   0   0|1436M  958M  199M 5151M|1030k 1002k|   0   465k|   0  9.03 |3735    13k|4.50 2.04 1.04|6.0   0  81|   0     0 |   0     0 |  9   30    0   42    0
May 10 20:11:12 ubuntu dstat.sh[71185]: 10-05 20:11:12| 87  12   0   0   0|1473M  921M  199M 5151M|1670k 1634k|   0   379k|   0  7.98 |3643    12k|4.50 2.04 1.04|5.0   0 160|   0     0 |   0     0 |  9   30    0   41    0
May 10 20:11:13 ubuntu dstat.sh[71185]: 10-05 20:11:13| 86  14   1   0   0|1373M 1020M  199M 5151M| 447k  434k|   0  1046k|   0  50.1 |3478  6398 |4.50 2.04 1.04|5.0   0 167|   0     0 |   0     0 |  9   28    0   41    0
May 10 20:11:14 ubuntu dstat.sh[71185]: 10-05 20:11:14| 85  13   1   0   0|1518M  875M  199M 5152M| 935k  849k|   0   348k|   0  13.0 |4619  8122 |4.50 2.04 1.04|5.0   0  31|   0     0 |   0     0 |  9   30    0   41    0
May 10 20:11:15 ubuntu dstat.sh[71185]: 10-05 20:11:15| 67   7  25   0   0|1493M  900M  199M 5152M|3617k 1425k|   0  9702k|   0   233 |5179    10k|4.50 2.04 1.04|3.0   0  11|   0     0 |   0     0 |  9   32    0   46    0
May 10 20:11:16 ubuntu dstat.sh[71185]: 10-05 20:11:16| 75  11  15   0   0|1488M  905M  199M 5152M|1442k 1387k|   0   232k|   0  9.01 |4418    10k|4.62 2.10 1.07|5.0   0  53|   0     0 |   0     0 |  9   30    0   47    0
May 10 20:11:17 ubuntu dstat.sh[71185]: 10-05 20:11:17| 85  14   1   0   0|1445M  947M  199M 5152M| 489k  469k|   0   528k|   0  21.0 |3746  6299 |4.62 2.10 1.07|5.0   0 183|   0     0 |   0     0 |  9   29    0   47    0
May 10 20:11:18 ubuntu dstat.sh[71185]: 10-05 20:11:18| 87  11   1   0   0|1488M  904M  200M 5153M| 998k  972k|   0   767k|   0  25.0 |5497  9806 |4.62 2.10 1.07|5.0   0 4.0|   0     0 |   0     0 |  9   31    0   48    0
May 10 20:11:19 ubuntu dstat.sh[71185]: 10-05 20:11:19| 78  14   9   0   0|1380M 1011M  200M 5153M|1238k 1222k|   0   557k|   0  41.1 |4542    12k|4.62 2.10 1.07|4.0   0 216|   0     0 |   0     0 |  9   29    0   49    0
May 10 20:11:20 ubuntu dstat.sh[71185]: 10-05 20:11:20| 79  15   3   0   0|1439M  952M  200M 5153M|1004k  931k|   0   447k|   0  9.97 |3449  8708 |4.62 2.10 1.07|5.0   0 135|   0     0 |   0     0 |  9   30    0   49    0
May 10 20:11:21 ubuntu dstat.sh[71185]: 10-05 20:11:21| 81  15   3   0   0|1368M 1023M  200M 5153M| 883k  852k|   0  3489k|   0  30.1 |2685  7120 |4.66 2.15 1.09|4.0   0 162|   0     0 |   0     0 |  9   28    0   50    0
May 10 20:11:22 ubuntu dstat.sh[71185]: 10-05 20:11:22| 88   9   2   0   0|1423M  968M  200M 5154M|1115k  978k|   0   983k|   0  22.0 |2887  7024 |4.66 2.15 1.09|4.0   0  73|   0     0 |   0     0 |  9   30    0   50    0
May 10 20:11:23 ubuntu dstat.sh[71185]: 10-05 20:11:23| 86  10   5   0   0|1341M 1050M  200M 5154M|1370k  878k|   0   360k|   0  9.01 |4189  8267 |4.66 2.15 1.09|4.0   0  65|   0     0 |   0     0 |  9   28    0   54    0
May 10 20:11:24 ubuntu dstat.sh[71185]: 10-05 20:11:24| 84  13   1   0   0|1421M  970M  200M 5154M| 456k  435k|   0   428k|   0  9.00 |2831  4578 |4.66 2.15 1.09|4.0   0  80|   0     0 |   0     0 |  9   28    0   54    0
May 10 20:11:25 ubuntu dstat.sh[71185]: 10-05 20:11:25| 78  11  10   0   0|1391M  999M  200M 5155M|6663k 1169k|   0   935k|   0  34.0 |6444    10k|4.66 2.15 1.09|4.0   0 131|   0     0 |   0     0 |  9   29    0   54    0
May 10 20:11:26 ubuntu dstat.sh[71185]: 10-05 20:11:26| 83  13   3   1   0|1399M  991M  200M 5155M|2353k  565k|   0  1269k|   0  37.0 |4574  7038 |4.60 2.18 1.10|5.0   0 125|   0     0 |   0     0 |  9   29    0   55    0
May 10 20:11:27 ubuntu dstat.sh[71185]: 10-05 20:11:27| 85  11   3   0   0|1405M  985M  200M 5155M|2417k  903k|   0   344k|   0  7.00 |3728  7084 |4.60 2.18 1.10|5.0   0  81|   0     0 |   0     0 |  9   29    0   54    0
May 10 20:11:28 ubuntu dstat.sh[71185]: 10-05 20:11:28| 82  14   3   0   0|1448M  941M  200M 5155M|3237k 1220k|   0  1066k|   0  25.9 |5318    11k|4.60 2.18 1.10|4.0   0  98|   0     0 |   0     0 |  9   29    0   55    0
May 10 20:11:29 ubuntu dstat.sh[71185]: 10-05 20:11:29| 81  15   4   0   0|1403M  986M  200M 5155M|1026k  399k|   0   859k|   0  34.1 |3490  5852 |4.60 2.18 1.10|4.0   0 199|   0     0 |   0     0 |  9   28    0   55    0
May 10 20:11:30 ubuntu dstat.sh[71185]: 10-05 20:11:30| 76  11  12   0   0|1372M 1017M  200M 5156M| 996k  930k|   0   480k|   0  16.0 |4298  8779 |4.60 2.18 1.10|3.0   0  85|   0     0 |   0     0 |  9   30    0   57    0
May 10 20:11:31 ubuntu dstat.sh[71185]: 10-05 20:11:31| 65  11  24   0   0|1331M 1057M  200M 5156M| 500k  487k|   0   468k|   0  10.0 |2306  4400 |4.47 2.19 1.11|3.0   0 120|   0     0 |   0     0 |  9   28    0   56    0
May 10 20:11:32 ubuntu dstat.sh[71185]: 10-05 20:11:32| 66   9  25   0   0|1377M 1011M  200M 5156M| 915k  362k|   0   772k|   0  22.0 |2804  4263 |4.47 2.19 1.11|3.0   0  62|   0     0 |   0     0 |  9   29    0   56    0
May 10 20:11:33 ubuntu dstat.sh[71185]: 10-05 20:11:33| 60  13  25   0   0|1321M 1067M  200M 5156M|2386k  497k|   0   832k|   0  34.0 |4578  6887 |4.47 2.19 1.11|3.0   0 201|   0     0 |   0     0 |  9   28    0   51    0
May 10 20:11:34 ubuntu dstat.sh[71185]: 10-05 20:11:34| 68   8  25   0   0|1403M  985M  200M 5156M| 781k  408k|   0   223k|   0  9.97 |2567  4014 |4.47 2.19 1.11|3.0   0  53|   0     0 |   0     0 |  9   29    0   51    0
May 10 20:11:35 ubuntu dstat.sh[71185]: 10-05 20:11:35| 68   7  24   0   0|1408M  979M  200M 5157M| 986k  768k|   0   615k|   0  21.1 |2986  5921 |4.47 2.19 1.11|3.0   0  45|   0     0 |   0     0 |  9   29    0   52    0
May 10 20:11:36 ubuntu dstat.sh[71185]: 10-05 20:11:36| 65  10  25   0   0|1410M  978M  200M 5157M| 829k  801k|   0   487k|   0  18.0 |3876  7224 |4.36 2.21 1.12|3.0   0  97|   0     0 |   0     0 |  9   29    0   54    0
May 10 20:11:37 ubuntu dstat.sh[71185]: 10-05 20:11:37| 65  10  25   0   0|1329M 1059M  200M 5157M| 467k  301k|   0   973k|   0  34.0 |2537  4331 |4.36 2.21 1.12|3.0   0 140|   0     0 |   0     0 |  9   28    0   53    0
May 10 20:11:38 ubuntu dstat.sh[71185]: 10-05 20:11:38| 68   9  24   0   0|1408M  979M  200M 5157M| 914k  689k|   0   444k|   0  16.0 |2112  4859 |4.36 2.21 1.12|3.0   0  87|   0     0 |   0     0 |  9   30    0   55    0
May 10 20:11:39 ubuntu dstat.sh[71185]: 10-05 20:11:39| 68   8  24   0   0|1400M  987M  200M 5158M| 873k  843k|   0   631k|   0  26.0 |3172  6775 |4.36 2.21 1.12|3.0   0  97|   0     0 |   0     0 |  9   29    0   55    0
May 10 20:11:40 ubuntu dstat.sh[71185]: 10-05 20:11:40| 64  11  24   0   0|1365M 1021M  200M 5158M| 456k  315k|   0   236k|   0  8.01 |2387  3508 |4.36 2.21 1.12|4.0   0  70|   0     0 |   0     0 |  9   29    0   55    0
May 10 20:11:41 ubuntu dstat.sh[71185]: 10-05 20:11:41| 68   7  26   0   0|1381M 1006M  200M 5158M| 790k  628k|   0  1039k|   0  69.9 |3049  5363 |4.25 2.22 1.14|3.0   0 5.0|   0     0 |   0     0 |  9   29    0   55    0
May 10 20:11:42 ubuntu dstat.sh[71185]: 10-05 20:11:42| 67   8  25   0   0|1369M 1017M  200M 5158M|1469k 1071k|   0   548k|   0  21.0 |5009  9362 |4.25 2.22 1.14|4.0   0  43|   0     0 |   0     0 |  9   29    0   58    0
May 10 20:11:43 ubuntu dstat.sh[71185]: 10-05 20:11:43| 53  15  29   3   0|1291M 1095M  200M 5158M| 522k  483k|   0   511k|   0  28.0 |3680  6493 |4.25 2.22 1.14|3.0   0 232|   0     0 |   0     0 |  9   28    0   56    0
May 10 20:11:44 ubuntu dstat.sh[71185]: 10-05 20:11:44| 44   7  48   0   0|1361M 1025M  200M 5158M| 357k  289k|   0   560k|   0  16.0 |1964  2986 |4.25 2.22 1.14|3.0   0 1.0|   0     0 |   0     0 |  9   29    0   57    0
May 10 20:11:45 ubuntu dstat.sh[71185]: 10-05 20:11:45| 45   7  48   0   0|1258M 1128M  200M 5159M|1181k  639k|   0   657k|   0  29.0 |3491  6238 |4.25 2.22 1.14|3.0   0  92|   0     0 |   0     0 |  9   28    0   56    0
May 10 20:11:46 ubuntu dstat.sh[71185]: 10-05 20:11:46| 45   5  48   0   0|1353M 1033M  200M 5159M|  32k 1564 |   0  7894k|   0   289 |1773  1104 |4.07 2.22 1.14|3.0   0 2.0|   0     0 |   0     0 |  9   28    0   56    0
May 10 20:11:47 ubuntu dstat.sh[71185]: 10-05 20:11:47| 43  10  47   1   0|1252M 1134M  200M 5159M| 593k  544k|   0   725k|   0  43.0 |3601  6607 |4.07 2.22 1.14|3.0   0 196|   0     0 |   0     0 |  9   28    0   57    0
May 10 20:11:48 ubuntu dstat.sh[71185]: 10-05 20:11:48| 39  13  47   0   0|1320M 1066M  200M 5159M| 240k 1617 |   0  2209k|   0   125 |2135  2858 |4.07 2.22 1.14|3.0   0 207|   0     0 |   0     0 |  9   28    0   57    0
May 10 20:11:49 ubuntu dstat.sh[71185]: 10-05 20:11:49| 46   6  49   0   0|1371M 1014M  200M 5159M| 651k  627k|   0   588k|   0  9.00 |2327  4446 |4.07 2.22 1.14|3.0   0   0|   0     0 |   0     0 |  9   30    0   58    0
May 10 20:11:50 ubuntu dstat.sh[71185]: 10-05 20:11:50| 44   7  49   0   0|1311M 1074M  200M 5159M| 261k  232k|   0  4103B|   0  1.00 |2006  2902 |4.07 2.22 1.14|3.0   0  63|   0     0 |   0     0 |  9   28    0   58    0
May 10 20:11:51 ubuntu dstat.sh[71185]: 10-05 20:11:51| 44   6  49   0   0|1369M 1017M  200M 5159M| 937k  431k|   0  1702k|   0  5.99 |2527  3789 |3.90 2.21 1.14|3.0   0   0|   0     0 |   0     0 |  9   30    0   60    0
May 10 20:11:52 ubuntu dstat.sh[71185]: 10-05 20:11:52| 46   6  47   0   0|1348M 1038M  200M 5159M| 583k  526k|   0   720k|   0  32.0 |2742  5204 |3.90 2.21 1.14|3.0   0  51|   0     0 |   0     0 |  9   28    0   63    0
May 10 20:11:53 ubuntu dstat.sh[71185]: 10-05 20:11:53| 30  17  51   0   0|1309M 1076M  200M 5159M|1505k  266k|   0   332k|   0  8.99 |4149  6624 |3.90 2.21 1.14|2.0   0 314|   0     0 |   0     0 |  9   29    0   62    0
May 10 20:11:54 ubuntu dstat.sh[71185]: 10-05 20:11:54| 20   6  73   0   1|1254M 1131M  200M 5159M| 642k  243k|   0   352k|   0  8.00 |2189  3181 |3.90 2.21 1.14|1.0   0  79|   0     0 |   0     0 |  9   28    0   63    0
May 10 20:11:55 ubuntu dstat.sh[71185]: 10-05 20:11:55| 23   3  73   0   0|1296M 1089M  200M 5159M|  79k 1662 |   0     0 |   0     0 | 997   991 |3.90 2.21 1.14|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   63    0
May 10 20:11:56 ubuntu dstat.sh[71185]: 10-05 20:11:56| 23   4  73   0   0|1246M 1139M  200M 5159M| 477k  213k|   0   465k|   0  19.0 |2008  2723 |3.67 2.19 1.14|3.0   0  41|   0     0 |   0     0 |  9   28    0   63    0
May 10 20:11:57 ubuntu dstat.sh[71185]: 10-05 20:11:57| 20   6  73   0   0|1283M 1102M  200M 5159M| 451k 1618 |   0   388k|   0  23.0 |1593  1839 |3.67 2.19 1.14|1.0   0  60|   0     0 |   0     0 |  9   28    0   63    0
May 10 20:11:58 ubuntu dstat.sh[71185]: 10-05 20:11:58| 24   4  73   0   0|1308M 1077M  200M 5159M| 568k  208k|   0   460k|   0  26.0 |1564  2456 |3.67 2.19 1.14|1.0   0 2.0|   0     0 |   0     0 |  9   28    0   64    0
May 10 20:11:59 ubuntu dstat.sh[71185]: 10-05 20:11:59| 19   8  72   0   0|1284M 1101M  200M 5159M| 175k 1620 |   0   200k|   0  11.0 |1564  1898 |3.67 2.19 1.14|1.0   0 136|   0     0 |   0     0 |  9   28    0   61    0
May 10 20:12:00 ubuntu dstat.sh[71185]: 10-05 20:12:00| 23   2  73   0   0|1308M 1077M  200M 5160M| 267k  256k|   0   460k|   0  10.0 |1554  2502 |3.67 2.19 1.14|1.0   0   0|   0     0 |   0     0 |  9   29    0   61    0
May 10 20:12:01 ubuntu dstat.sh[71185]: 10-05 20:12:01| 24   3  73   0   0|1253M 1132M  200M 5160M| 833k  342k|   0   779k|   0  42.0 |2117  3354 |3.54 2.19 1.15|1.0   0  18|   0     0 |   0     0 |  9   28    0   60    0
May 10 20:12:02 ubuntu dstat.sh[71185]: 10-05 20:12:02| 22   4  74   0   0|1296M 1089M  200M 5160M| 477k 1568 |   0     0 |   0     0 | 969   964 |3.54 2.19 1.15|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   60    0
May 10 20:12:03 ubuntu dstat.sh[71185]: 10-05 20:12:03| 25   2  73   0   1|1305M 1079M  200M 5160M| 640k  440k|   0   440k|   0  18.0 |2011  3789 |3.54 2.19 1.15|1.0   0   0|   0     0 |   0     0 |  9   28    0   60    0
May 10 20:12:04 ubuntu dstat.sh[71185]: 10-05 20:12:04| 22   5  73   0   0|1290M 1095M  200M 5160M| 336k 1620 |   0   216k|   0  14.0 |1383  1438 |3.54 2.19 1.15|1.0   0  51|   0     0 |   0     0 |  9   28    0   56    0
May 10 20:12:05 ubuntu dstat.sh[71185]: 10-05 20:12:05| 24   3  73   0   0|1307M 1077M  200M 5160M| 501k  412k|   0   300k|   0  3.00 |2117  4201 |3.54 2.19 1.15|2.0   0   0|   0     0 |   0     0 |  9   29    0   56    0
May 10 20:12:06 ubuntu dstat.sh[71185]: 10-05 20:12:06| 21   7  72   0   0|1260M 1125M  200M 5160M| 397k  180k|   0     0 |   0     0 |2139  3178 |3.33 2.17 1.15|2.0   0  79|   0     0 |   0     0 |  9   28    0   56    0
May 10 20:12:07 ubuntu dstat.sh[71185]: 10-05 20:12:07| 22   4  74   0   0|1299M 1085M  200M 5160M| 463k 1620 |   0    96k|   0  7.00 |1012   979 |3.33 2.17 1.15|2.0   0 1.0|   0     0 |   0     0 |  9   28    0   56    0
May 10 20:12:08 ubuntu dstat.sh[71185]: 10-05 20:12:08| 25   3  72   1   0|1245M 1139M  200M 5160M| 731k  363k|   0  3064k|   0   204 |3061  3968 |3.33 2.17 1.15|3.0   0  16|   0     0 |   0     0 |  9   28    0   52    0
May 10 20:12:09 ubuntu dstat.sh[71185]: 10-05 20:12:09| 21   5  73   0   0|1283M 1101M  200M 5160M| 347k 1564 |   0   376k|   0  22.0 |1325  1394 |3.33 2.17 1.15|2.0   0  24|   0     0 |   0     0 |  9   28    0   52    0
May 10 20:12:10 ubuntu dstat.sh[71185]: 10-05 20:12:10| 21   4  73   0   0|1246M 1139M  200M 5160M| 595k  137k|   0   412k|   0  18.0 |2211  2884 |3.33 2.17 1.15|2.0   0  81|   0     0 |   0     0 |  9   28    0   50    0
May 10 20:12:11 ubuntu dstat.sh[71185]: 10-05 20:12:11| 26   8  65   0   0|1295M 1089M  200M 5160M|  47k 2765 |   0   240k|   0  13.0 |1988  4491 |3.14 2.15 1.15|1.0   0  46|   0     0 |   0     0 |  9   28    0   51    0
May 10 20:12:12 ubuntu dstat.sh[71185]: 10-05 20:12:12| 21   6  72   0   0|1247M 1138M  200M 5160M| 437k  218k|   0   560k|   0  55.0 |2086  3205 |3.14 2.15 1.15|2.0   0  92|   0     0 |   0     0 |  9   28    0   51    0
May 10 20:12:13 ubuntu dstat.sh[71185]: 10-05 20:12:13| 22   4  74   0   0|1290M 1095M  200M 5160M| 504k 1514 |   0   537k|   0  32.0 |1256  1195 |3.14 2.15 1.15|2.0   0 9.0|   0     0 |   0     0 |  9   28    0   51    0
May 10 20:12:14 ubuntu dstat.sh[71185]: 10-05 20:12:14| 23   3  73   0   0|1247M 1137M  200M 5160M| 731k  210k|   0   360k|   0  12.0 |1777  2517 |3.14 2.15 1.15|1.0   0  12|   0     0 |   0     0 |  9   28    0   50    0
May 10 20:12:15 ubuntu dstat.sh[71185]: 10-05 20:12:15| 18   8  72   0   0|1283M 1101M  200M 5160M|2405k 1620 |   0   500k|   0  22.0 |2211  1819 |3.14 2.15 1.15|1.0   0 124|   0     0 |   0     0 |  9   28    0   50    0
May 10 20:12:16 ubuntu dstat.sh[71185]: 10-05 20:12:16| 23   3  73   0   0|1308M 1076M  200M 5160M| 625k  290k|   0   316k|   0  6.00 |1626  2681 |2.97 2.13 1.15|1.0   0   0|   0     0 |   0     0 |  9   28    0   44    0
May 10 20:12:17 ubuntu dstat.sh[71185]: 10-05 20:12:17| 23   4  73   0   0|1257M 1127M  200M 5160M| 350k  307k|   0  1240k|   0   161 |2208  3266 |2.97 2.13 1.15|1.0   0  18|   0     0 |   0     0 |  9   28    0   44    0
May 10 20:12:18 ubuntu dstat.sh[71185]: 10-05 20:12:18| 22   3  74   0   0|1292M 1093M  200M 5160M| 396k 1620 |   0     0 |   0     0 |1221  1107 |2.97 2.13 1.15|1.0   0 3.0|   0     0 |   0     0 |  9   28    0   42    0
May 10 20:12:19 ubuntu dstat.sh[71185]: 10-05 20:12:19| 23   3  73   0   1|1306M 1078M  200M 5160M|1025k  398k|   0   328k|   0  3.00 |2574  4077 |2.97 2.13 1.15|1.0   0   0|   0     0 |   0     0 |  9   29    0   42    0
May 10 20:12:20 ubuntu dstat.sh[71185]: 10-05 20:12:20| 23   4  72   0   0|1277M 1106M  200M 5160M| 298k   35k|   0   268k|   0  22.0 |1475  1869 |2.97 2.13 1.15|1.0   0  51|   0     0 |   0     0 |  9   28    0   41    0
May 10 20:12:21 ubuntu dstat.sh[71185]: 10-05 20:12:21| 21   4  74   0   0|1308M 1076M  200M 5160M| 253k   92k|   0   300k|   0  3.00 |1387  1659 |2.81 2.11 1.14|1.0   0   0|   0     0 |   0     0 |  9   29    0   41    0
May 10 20:12:22 ubuntu dstat.sh[71185]: 10-05 20:12:22| 24   3  72   1   0|1309M 1075M  200M 5160M| 789k  491k|   0   505k|   0  14.0 |3009  4937 |2.81 2.11 1.14|1.0   0   0|   0     0 |   0     0 |  9   28    0   40    0
May 10 20:12:23 ubuntu dstat.sh[71185]: 10-05 20:12:23| 13  21  64   0   0|1248M 1136M  200M 5160M|  26k   13k|   0   412k|   0  27.0 |3633  5899 |2.81 2.11 1.14|2.0   0 380|   0     0 |   0     0 |  9   28    0   42    0
May 10 20:12:24 ubuntu dstat.sh[71185]: 10-05 20:12:24| 41   9  49   0   0|1355M 1028M  200M 5161M| 114k 1564 |   0   248k|   0  11.0 |1640  1872 |2.81 2.11 1.14|2.0   0  74|   0     0 |   0     0 |  9   28    0   38    0
May 10 20:12:25 ubuntu dstat.sh[71185]: 10-05 20:12:25| 35   7  50   8   0|1426M  956M  200M 5162M| 164k   18k|  96k 4766k|4.00   284 |3312  4944 |2.81 2.11 1.14|1.0 1.0  17|   0     0 |   0     0 |  9   32    0   38    0
May 10 20:12:26 ubuntu dstat.sh[71185]: 10-05 20:12:26| 31   5  43  22   0|1342M 1037M  201M 5164M| 128k 7537 |   0    12M|   0   945 |5912    10k|2.83 2.13 1.16|5.0 2.0  37|   0     0 |   0     0 |  9   32    0   35    0
May 10 20:12:27 ubuntu dstat.sh[71185]: 10-05 20:12:27| 29   5  45  20   0|1398M  979M  201M 5166M| 716k 8177 |   0  7061k|   0   598 |4858  8549 |2.83 2.13 1.16|2.0 1.0  25|   0     0 |   0     0 |  9   32    0   35    0
May 10 20:12:28 ubuntu dstat.sh[71185]: 10-05 20:12:28| 30   6  44  19   0|1436M  939M  201M 5167M| 381k 7477 |   0  5375k|   0   573 |5067  8524 |2.83 2.13 1.16|2.0   0  36|   0     0 |   0     0 |  9   32    0   35    0
May 10 20:12:29 ubuntu dstat.sh[71185]: 10-05 20:12:29| 34   6  43  19   0|1375M  999M  201M 5168M| 368k   10k|   0  4800k|   0   560 |5169  8780 |2.83 2.13 1.16|2.0 1.0  26|   0     0 |   0     0 |  9   32    0   35    0
May 10 20:12:30 ubuntu dstat.sh[71185]: 10-05 20:12:30| 33   5  50  11   0|1417M  957M  201M 5168M| 543k   16k|   0  5153k|   0   579 |5079  8674 |2.83 2.13 1.16|2.0   0 9.0|   0     0 |   0     0 |  9   32    0   34    0
May 10 20:12:31 ubuntu dstat.sh[71185]: 10-05 20:12:31| 46   4  49   0   0|1401M  973M  201M 5168M| 217k 9420 |   0   948k|   0   106 |1912  2303 |2.76 2.12 1.16|2.0   0 7.0|   0     0 |   0     0 |  9   28    0   34    0
May 10 20:12:32 ubuntu dstat.sh[71185]: 10-05 20:12:32| 43   7  49   2   0|1397M  977M  201M 5168M|1334k   54k|   0  1926k|   0   182 |2804  3471 |2.76 2.12 1.16|3.0   0 2.0|   0     0 |   0     0 |  9   30    0   32    0
May 10 20:12:33 ubuntu dstat.sh[71185]: 10-05 20:12:33| 35   8  44  11   0|1439M  934M  202M 5168M| 321k  283k|   0    13M|   0  1645 |  11k   19k|2.76 2.12 1.16|1.0 1.0 1.0|   0     0 |   0     0 |  9   30    0   32    0
May 10 20:12:34 ubuntu dstat.sh[71185]: 10-05 20:12:34| 41   5  47   7   0|1366M 1007M  202M 5168M| 214k  194k|   0  4946k|   0   882 |7213    13k|2.76 2.12 1.16|2.0   0 2.0|   0     0 |   0     0 |  9   28    0   32    0
May 10 20:12:35 ubuntu dstat.sh[71185]: 10-05 20:12:35| 24   7  68   0   0|1342M 1031M  202M 5168M|  30k 1511 |   0   472k|   0  22.0 |1489  1710 |2.76 2.12 1.16|1.0   0  95|   0     0 |   0     0 |  9   28    0   32    0
May 10 20:12:36 ubuntu dstat.sh[71185]: 10-05 20:12:36| 23   3  74   0   0|1370M 1003M  202M 5168M| 275k 1620 |   0     0 |   0     0 |1081  1011 |2.62 2.10 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   30    0
May 10 20:12:37 ubuntu dstat.sh[71185]: 10-05 20:12:37| 22   3  72   1   0|1317M 1056M  202M 5168M| 993k 1618 |   0  7392k|   0   418 |2559  2825 |2.62 2.10 1.16|1.0   0 2.0|   0     0 |   0     0 |  9   28    0   30    0
May 10 20:12:38 ubuntu dstat.sh[71185]: 10-05 20:12:38| 23   4  71   2   0|1359M 1013M  203M 5168M|1342k 1619 |   0  7264k|   0   417 |2739  2866 |2.62 2.10 1.16|1.0   0 3.0|   0     0 |   0     0 |  9   28    0   28    0
May 10 20:12:39 ubuntu dstat.sh[71185]: 10-05 20:12:39| 24   2  71   2   0|1282M 1091M  203M 5168M|  12k 1620 |   0  7237k|   0   406 |2241  2832 |2.62 2.10 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   28    0
May 10 20:12:40 ubuntu dstat.sh[71185]: 10-05 20:12:40| 23   2  73   1   0|1324M 1049M  203M 5169M|  19k 1724 |   0  1348k|   0  81.0 |1344  1461 |2.62 2.10 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   24    0
May 10 20:12:41 ubuntu dstat.sh[71185]: 10-05 20:12:41| 23   4  71   2   0|1371M 1002M  203M 5169M| 545k 1621 |   0  6930k|   0   331 |2156  2359 |2.49 2.09 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   24    0
May 10 20:12:42 ubuntu dstat.sh[71185]: 10-05 20:12:42| 23   3  73   1   0|1309M 1064M  203M 5169M| 884k 1621 |   0  1926k|   0   238 |1403   883 |2.49 2.09 1.16|1.0   0 2.0|   0     0 |   0     0 |  9   28    0   20    0
May 10 20:12:43 ubuntu dstat.sh[71185]: 10-05 20:12:43| 22   3  73   0   0|1346M 1026M  203M 5169M|  38k 1510 |   0   244k|   0  12.0 |1003  1382 |2.49 2.09 1.16|1.0   0   0|   0     0 |   0     0 |  9   28    0   20    0
May 10 20:12:44 ubuntu dstat.sh[71185]: 10-05 20:12:44| 22   4  74   0   0|1273M 1099M  203M 5169M|  24k 1568 |   0   481k|   0  19.0 | 976  1032 |2.49 2.09 1.16|1.0   0 2.0|   0     0 |   0     0 |  9   28    0   19    0
May 10 20:12:45 ubuntu dstat.sh[71185]: 10-05 20:12:45| 21   4  74   0   0|1280M 1092M  203M 5169M| 572k 1620 |   0   336k|   0  3.00 |1059   970 |2.49 2.09 1.16|1.0   0 2.0|   0     0 |   0     0 |  9   28    0   19    0
May 10 20:12:46 ubuntu dstat.sh[71185]: 10-05 20:12:46| 23   3  74   0   0|1340M 1032M  203M 5169M| 641k 1620 |   0     0 |   0     0 |1216  1000 |2.37 2.07 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   19    0
May 10 20:12:47 ubuntu dstat.sh[71185]: 10-05 20:12:47| 23   2  74   0   0|1371M 1001M  203M 5169M| 500k 1620 |   0     0 |   0     0 |1074   969 |2.37 2.07 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   18    0
May 10 20:12:48 ubuntu dstat.sh[71185]: 10-05 20:12:48| 22   4  73   1   0|1317M 1055M  203M 5169M|  40k 1620 |   0  1192k|   0   154 |1219  1083 |2.37 2.07 1.16|1.0   0 4.0|   0     0 |   0     0 |  9   28    0   18    0
May 10 20:12:49 ubuntu dstat.sh[71185]: 10-05 20:12:49| 23   2  74   0   0|1279M 1093M  203M 5169M|  94k 1617 |   0     0 |   0     0 | 986   932 |2.37 2.07 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   17    0
May 10 20:12:50 ubuntu dstat.sh[71185]: 10-05 20:12:50| 22   4  74   0   1|1331M 1042M  203M 5169M|  23k 1620 |   0   420k|   0  2.00 |1009   983 |2.37 2.07 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   17    0
May 10 20:12:51 ubuntu dstat.sh[71185]: 10-05 20:12:51| 23   2  73   0   0|1372M 1000M  203M 5169M|  65k 1620 |   0     0 |   0     0 |1028   978 |2.26 2.05 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   28    0   15    0
