-- Logs begin at Thu 2022-07-14 15:46:49 UTC, end at Thu 2022-07-14 17:14:10 UTC. --
Jul 14 16:36:24 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 14 16:36:24 ubuntu dstat.sh[91502]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 14 16:36:24 ubuntu dstat.sh[91502]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 14 16:38:02 ubuntu dstat.sh[91502]: 14-07 16:38:02| 85  11   3   0   0|1383M  903M  195M 5254M|1264k 1256k|   0   571k|   0  58.9 |5989    17k|4.20 2.08 1.14|5.0   0  20|   0     0 |   0     0 |  9   34    0   31    0
Jul 14 16:38:03 ubuntu dstat.sh[91502]: 14-07 16:38:03| 78  19   2   0   0|1285M 1001M  195M 5254M| 425k  416k|   0   276k|   0  18.0 |2903  8265 |4.34 2.15 1.17|5.0   0 314|   0     0 |   0     0 |  9   33    0   31    0
Jul 14 16:38:04 ubuntu dstat.sh[91502]: 14-07 16:38:04| 86  13   1   0   0|1365M  921M  195M 5254M| 767k  755k|   0   412k|   0  41.0 |4495    10k|4.34 2.15 1.17|5.0   0  13|   0     0 |   0     0 |  9   34    0   29    0
Jul 14 16:38:05 ubuntu dstat.sh[91502]: 14-07 16:38:05| 77  13   9   0   0|1320M  966M  195M 5254M|1253k 1247k|   0   769k|   0  76.1 |7231    19k|4.34 2.15 1.17|6.0   0 162|   0     0 |   0     0 |  9   34    0   29    0
Jul 14 16:38:06 ubuntu dstat.sh[91502]: 14-07 16:38:06| 82  12   3   0   0|1412M  874M  195M 5255M|1251k 1242k|   0  3405k|   0   215 |7163    17k|4.34 2.15 1.17|5.0   0 8.0|   0     0 |   0     0 |  9   35    0   28    0
Jul 14 16:38:07 ubuntu dstat.sh[91502]: 14-07 16:38:07| 87  10   3   0   0|1325M  960M  195M 5255M| 947k  937k|   0  6544k|   0  61.0 |4743    12k|4.34 2.15 1.17|7.0   0  83|   0     0 |   0     0 |  9   34    0   29    0
Jul 14 16:38:08 ubuntu dstat.sh[91502]: 14-07 16:38:08| 86  12   1   0   0|1385M  899M  195M 5255M| 674k  666k|   0   332k|   0  26.0 |4250  7911 |4.47 2.21 1.20|7.0   0  45|   0     0 |   0     0 |  9   34    0   29    0
Jul 14 16:38:09 ubuntu dstat.sh[91502]: 14-07 16:38:09| 78  12   9   0   0|1395M  889M  195M 5256M|1436k 1423k|   0   536k|   0  49.0 |5789    17k|4.47 2.21 1.20|4.0   0  87|   0     0 |   0     0 |  9   36    0   31    0
Jul 14 16:38:10 ubuntu dstat.sh[91502]: 14-07 16:38:10| 76  11  13   0   0|1314M  970M  195M 5256M|1164k 1158k|   0   843k|   0  91.9 |4020    15k|4.47 2.21 1.20|5.0   0  87|   0     0 |   0     0 |  9   33    0   35    0
Jul 14 16:38:11 ubuntu dstat.sh[91502]: 14-07 16:38:11| 83  14   3   0   0|1290M  993M  195M 5256M| 370k  365k|   0   429k|   0  38.1 |2879  6140 |4.47 2.21 1.20|4.0   0 183|   0     0 |   0     0 |  9   32    0   35    0
Jul 14 16:38:12 ubuntu dstat.sh[91502]: 14-07 16:38:12| 77   9  13   0   0|1317M  966M  195M 5256M| 919k  915k|   0   372k|   0  34.0 |4950    11k|4.47 2.21 1.20|5.0   0 2.0|   0     0 |   0     0 |  9   35    0   41    0
Jul 14 16:38:13 ubuntu dstat.sh[91502]: 14-07 16:38:13| 83  11   5   0   0|1336M  947M  195M 5257M|1216k 1207k|   0   527k|   0  51.9 |5650    14k|4.36 2.23 1.21|4.0   0  96|   0     0 |   0     0 |  9   34    0   42    0
Jul 14 16:38:14 ubuntu dstat.sh[91502]: 14-07 16:38:14| 78  16   5   0   0|1264M 1019M  195M 5257M| 692k  684k|   0   493k|   0  45.1 |4425    10k|4.36 2.23 1.21|5.0   0 274|   0     0 |   0     0 |  9   33    0   40    0
Jul 14 16:38:15 ubuntu dstat.sh[91502]: 14-07 16:38:15| 87  11   2   0   0|1337M  945M  195M 5257M| 524k  514k|   0   264k|   0  20.0 |3389  7046 |4.36 2.23 1.21|5.0   0  46|   0     0 |   0     0 |  9   32    0   40    0
Jul 14 16:38:16 ubuntu dstat.sh[91502]: 14-07 16:38:16| 85  10   4   0   0|1302M  980M  195M 5257M|1258k 1240k|   0   436k|   0  41.0 |6084    15k|4.36 2.23 1.21|5.0   0  80|   0     0 |   0     0 |  9   34    0   40    0
Jul 14 16:38:17 ubuntu dstat.sh[91502]: 14-07 16:38:17| 81  13   5   0   0|1233M 1049M  195M 5257M| 690k  681k|   0   720k|   0  60.0 |4701    11k|4.36 2.23 1.21|4.0   0 150|   0     0 |   0     0 |  9   32    0   41    0
Jul 14 16:38:18 ubuntu dstat.sh[91502]: 14-07 16:38:18| 84  13   3   0   0|1312M  970M  195M 5258M| 516k  508k|   0   376k|   0  38.0 |3854  7674 |4.41 2.27 1.23|6.0   0  51|   0     0 |   0     0 |  9   34    0   41    0
Jul 14 16:38:19 ubuntu dstat.sh[91502]: 14-07 16:38:19| 80  11   8   0   0|1276M 1005M  195M 5258M|1265k 1259k|   0   488k|   0  44.0 |6113    15k|4.41 2.27 1.23|5.0   0 104|   0     0 |   0     0 |  9   33    0   41    0
Jul 14 16:38:20 ubuntu dstat.sh[91502]: 14-07 16:38:20| 84  13   2   0   0|1276M 1005M  195M 5258M| 525k  519k|   0   572k|   0  56.0 |4051  8832 |4.41 2.27 1.23|5.0   0 125|   0     0 |   0     0 |  9   33    0   41    0
Jul 14 16:38:21 ubuntu dstat.sh[91502]: 14-07 16:38:21| 85  12   3   0   0|1277M 1004M  195M 5259M| 623k  612k|   0   580k|   0  51.0 |4957    10k|4.41 2.27 1.23|6.0   0  93|   0     0 |   0     0 |  9   33    0   40    0
Jul 14 16:38:22 ubuntu dstat.sh[91502]: 14-07 16:38:22| 83  12   4   0   0|1303M  977M  195M 5259M|1185k 1175k|   0   648k|   0  57.0 |5631    16k|4.41 2.27 1.23|5.0   0 118|   0     0 |   0     0 |  9   34    0   42    0
Jul 14 16:38:23 ubuntu dstat.sh[91502]: 14-07 16:38:23| 66  10  25   0   0|1254M 1026M  195M 5259M| 879k  867k|   0   492k|   0  37.0 |5427    12k|4.46 2.32 1.25|4.0   0 134|   0     0 |   0     0 |  9   32    0   46    0
Jul 14 16:38:24 ubuntu dstat.sh[91502]: 14-07 16:38:24| 66  10  24   0   0|1294M  986M  195M 5259M| 162k  142k|   0   240k|   0  15.0 |2010  2740 |4.46 2.32 1.25|3.0   0  47|   0     0 |   0     0 |  9   34    0   46    0
Jul 14 16:38:25 ubuntu dstat.sh[91502]: 14-07 16:38:25| 62  12  24   0   0|1234M 1045M  195M 5260M| 812k  803k|   0   467k|   0  44.9 |5881    13k|4.46 2.32 1.25|4.0   0 222|   0     0 |   0     0 |  9   33    0   47    0
Jul 14 16:38:26 ubuntu dstat.sh[91502]: 14-07 16:38:26| 65  11  24   0   0|1289M  991M  195M 5260M| 176k  165k|   0   336k|   0  29.0 |2317  3532 |4.46 2.32 1.25|5.0   0  67|   0     0 |   0     0 |  9   33    0   47    0
Jul 14 16:38:27 ubuntu dstat.sh[91502]: 14-07 16:38:27| 66  11  24   0   0|1297M  982M  195M 5260M| 734k  719k|   0  3265k|   0  88.0 |4720    10k|4.46 2.32 1.25|7.0   0  62|   0     0 |   0     0 |  9   33    0   47    0
Jul 14 16:38:28 ubuntu dstat.sh[91502]: 14-07 16:38:28| 65  10  25   1   0|1290M  989M  195M 5260M| 695k  683k|   0   548k|   0  58.0 |4732    10k|4.34 2.33 1.26|3.0   0  97|   0     0 |   0     0 |  9   33    0   47    0
Jul 14 16:38:29 ubuntu dstat.sh[91502]: 14-07 16:38:29| 66  10  24   0   0|1252M 1027M  195M 5260M| 409k  393k|   0   248k|   0  17.0 |3706  6570 |4.34 2.33 1.26|3.0   0  64|   0     0 |   0     0 |  9   33    0   46    0
Jul 14 16:38:30 ubuntu dstat.sh[91502]: 14-07 16:38:30| 61  11  25   1   0|1277M 1002M  195M 5261M| 426k  409k|   0   423k|   0  38.9 |4218  7729 |4.34 2.33 1.26|3.0   0 136|   0     0 |   0     0 |  9   33    0   46    0
Jul 14 16:38:31 ubuntu dstat.sh[91502]: 14-07 16:38:31| 64  11  24   1   0|1266M 1013M  195M 5261M|1008k 1002k|   0   630k|   0  62.2 |6059    13k|4.34 2.33 1.26|5.0   0  69|   0     0 |   0     0 |  9   33    0   49    0
Jul 14 16:38:32 ubuntu dstat.sh[91502]: 14-07 16:38:32| 68   9  23   0   0|1292M  986M  195M 5261M| 603k  594k|   0   400k|   0  33.0 |3531  7982 |4.34 2.33 1.26|3.0   0  52|   0     0 |   0     0 |  9   32    0   49    0
Jul 14 16:38:33 ubuntu dstat.sh[91502]: 14-07 16:38:33| 63  11  24   0   0|1241M 1037M  195M 5261M| 690k  680k|   0   380k|   0  30.0 |4087  9553 |4.23 2.34 1.27|3.0   0  60|   0     0 |   0     0 |  9   33    0   50    0
Jul 14 16:38:34 ubuntu dstat.sh[91502]: 14-07 16:38:34| 64  11  25   0   0|1300M  978M  195M 5261M|1015k 1006k|   0   484k|   0  41.0 |5674    14k|4.23 2.34 1.27|3.0   0  58|   0     0 |   0     0 |  9   34    0   51    0
Jul 14 16:38:35 ubuntu dstat.sh[91502]: 14-07 16:38:35| 54  13  30   0   0|1237M 1041M  195M 5262M| 544k  536k|   0   647k|   0  54.9 |4580  9277 |4.23 2.34 1.27|2.0   0 269|   0     0 |   0     0 |  9   32    0   49    0
Jul 14 16:38:36 ubuntu dstat.sh[91502]: 14-07 16:38:36| 45   6  49   0   0|1235M 1043M  195M 5262M| 246k  240k|   0   352k|   0  27.0 |2718  4221 |4.23 2.34 1.27|2.0   0 6.0|   0     0 |   0     0 |  9   33    0   49    0
Jul 14 16:38:37 ubuntu dstat.sh[91502]: 14-07 16:38:37| 43   9  46   0   0|1210M 1068M  195M 5262M| 665k  658k|   0  8358k|   0   319 |4294  8293 |4.23 2.34 1.27|3.0   0  87|   0     0 |   0     0 |  9   33    0   50    0
Jul 14 16:38:38 ubuntu dstat.sh[91502]: 14-07 16:38:38| 44   6  49   0   0|1228M 1049M  195M 5262M|  54k   47k|   0   408k|   0  38.0 |1877  2411 |4.13 2.35 1.28|3.0   0 7.0|   0     0 |   0     0 |  9   32    0   50    0
Jul 14 16:38:39 ubuntu dstat.sh[91502]: 14-07 16:38:39| 41  12  47   0   0|1202M 1075M  195M 5262M| 525k  516k|   0   541k|   0  49.1 |3573  8068 |4.13 2.35 1.28|3.0   0 131|   0     0 |   0     0 |  9   33    0   51    0
Jul 14 16:38:40 ubuntu dstat.sh[91502]: 14-07 16:38:40| 45   5  49   0   0|1224M 1053M  195M 5262M|  52k   45k|   0   328k|   0  26.0 |1729  2062 |4.13 2.35 1.28|3.0   0  11|   0     0 |   0     0 |  9   32    0   51    0
Jul 14 16:38:41 ubuntu dstat.sh[91502]: 14-07 16:38:41| 44   7  48   0   0|1258M 1019M  195M 5262M| 762k  757k|   0   429k|   0  35.0 |5066  9740 |4.13 2.35 1.28|3.0   0   0|   0     0 |   0     0 |  9   34    0   55    0
Jul 14 16:38:42 ubuntu dstat.sh[91502]: 14-07 16:38:42| 37  15  47   0   0|1179M 1097M  195M 5262M| 109k  103k|   0   355k|   0  33.9 |2758  4644 |4.13 2.35 1.28|3.0   0 282|   0     0 |   0     0 |  9   32    0   55    0
Jul 14 16:38:43 ubuntu dstat.sh[91502]: 14-07 16:38:43| 46   6  48   0   0|1247M 1030M  195M 5262M| 258k  247k|   0   320k|   0  23.0 |2372  4052 |3.96 2.35 1.28|3.0   0 1.0|   0     0 |   0     0 |  9   33    0   55    0
Jul 14 16:38:44 ubuntu dstat.sh[91502]: 14-07 16:38:44| 46   6  47   0   0|1186M 1091M  195M 5262M| 478k  469k|   0  1530k|   0   110 |4259  7652 |3.96 2.35 1.28|3.0   0  53|   0     0 |   0     0 |  9   32    0   55    0
Jul 14 16:38:45 ubuntu dstat.sh[91502]: 14-07 16:38:45| 43   8  49   0   0|1240M 1037M  195M 5262M| 166k  151k|   0   148k|   0  10.0 |1991  2917 |3.96 2.35 1.28|3.0   0  44|   0     0 |   0     0 |  9   33    0   55    0
Jul 14 16:38:46 ubuntu dstat.sh[91502]: 14-07 16:38:46| 44   9  48   0   0|1200M 1076M  195M 5263M| 698k  693k|   0   224k|   0  21.0 |4449  9835 |3.96 2.35 1.28|4.0   0  68|   0     0 |   0     0 |  9   33    0   57    0
Jul 14 16:38:47 ubuntu dstat.sh[91502]: 14-07 16:38:47| 41  11  47   1   0|1181M 1095M  195M 5263M| 271k  265k|   0   280k|   0  24.0 |2988  5736 |3.96 2.35 1.28|4.0   0 147|   0     0 |   0     0 |  9   32    0   58    0
Jul 14 16:38:48 ubuntu dstat.sh[91502]: 14-07 16:38:48| 27  11  61   0   0|1199M 1078M  195M 5263M| 218k  213k|   0   336k|   0  29.0 |2724  4885 |3.80 2.34 1.28|2.0   0 179|   0     0 |   0     0 |  9   32    0   59    0
Jul 14 16:38:49 ubuntu dstat.sh[91502]: 14-07 16:38:49| 19   8  73   0   0|1175M 1101M  195M 5263M|  10k 1621 |   0   180k|   0  17.0 |1575  2110 |3.80 2.34 1.28|1.0   0 101|   0     0 |   0     0 |  9   32    0   59    0
Jul 14 16:38:50 ubuntu dstat.sh[91502]: 14-07 16:38:50| 23   3  73   0   0|1198M 1078M  195M 5263M| 129k  123k|   0   156k|   0  8.98 |1547  2345 |3.80 2.34 1.28|1.0   0   0|   0     0 |   0     0 |  9   33    0   59    0
Jul 14 16:38:51 ubuntu dstat.sh[91502]: 14-07 16:38:51| 19  10  71   0   0|1159M 1117M  195M 5263M|  95k   85k|   0   308k|   0  32.0 |2191  3380 |3.80 2.34 1.28|1.0   0 136|   0     0 |   0     0 |  9   32    0   57    0
Jul 14 16:38:52 ubuntu dstat.sh[91502]: 14-07 16:38:52| 22   4  74   0   0|1198M 1078M  195M 5263M|  62k   55k|   0   176k|   0  10.0 |1114  1491 |3.80 2.34 1.28|1.0   0   0|   0     0 |   0     0 |  9   32    0   57    0
Jul 14 16:38:53 ubuntu dstat.sh[91502]: 14-07 16:38:53| 24   4  70   0   0|1198M 1078M  195M 5263M| 542k  538k|   0  1314k|   0  64.9 |4237  7712 |3.58 2.32 1.28|1.0   0   0|   0     0 |   0     0 |  9   32    0   58    0
Jul 14 16:38:54 ubuntu dstat.sh[91502]: 14-07 16:38:54| 22   4  74   0   0|1175M 1101M  195M 5263M|  11k 1566 |   0     0 |   0     0 |1013  1156 |3.58 2.32 1.28|1.0   0  21|   0     0 |   0     0 |  9   32    0   58    0
Jul 14 16:38:55 ubuntu dstat.sh[91502]: 14-07 16:38:55| 23   4  72   0   0|1198M 1078M  195M 5263M| 294k  288k|   0   104k|   0  9.00 |2440  4359 |3.58 2.32 1.28|1.0   0   0|   0     0 |   0     0 |  9   33    0   53    0
Jul 14 16:38:56 ubuntu dstat.sh[91502]: 14-07 16:38:56| 23   5  72   1   0|1168M 1108M  195M 5263M| 157k  150k|   0   272k|   0  24.0 |2122  3471 |3.58 2.32 1.28|1.0   0  51|   0     0 |   0     0 |  9   32    0   53    0
Jul 14 16:38:57 ubuntu dstat.sh[91502]: 14-07 16:38:57| 22   3  74   0   0|1198M 1077M  195M 5263M|  25k 8195 |   0    40k|   0  5.00 |1089  1253 |3.58 2.32 1.28|1.0   0   0|   0     0 |   0     0 |  9   33    0   50    0
Jul 14 16:38:58 ubuntu dstat.sh[91502]: 14-07 16:38:58| 29   6  63   0   0|1199M 1077M  195M 5263M| 605k  588k|   0  1425k|   0  63.1 |4620    11k|3.37 2.30 1.28|1.0   0  34|   0     0 |   0     0 |  9   32    0   52    0
Jul 14 16:38:59 ubuntu dstat.sh[91502]: 14-07 16:38:59| 20   6  74   0   0|1175M 1101M  195M 5263M|  13k 1350 |   0     0 |   0     0 |1172  1488 |3.37 2.30 1.28|2.0   0  80|   0     0 |   0     0 |  9   32    0   49    0
Jul 14 16:39:00 ubuntu dstat.sh[91502]: 14-07 16:39:00| 24   3  73   0   0|1197M 1079M  195M 5263M| 275k  260k|   0   100k|   0  8.99 |1610  3076 |3.37 2.30 1.28|1.0   0   0|   0     0 |   0     0 |  9   33    0   49    0
Jul 14 16:39:01 ubuntu dstat.sh[91502]: 14-07 16:39:01| 23   3  72   1   0|1168M 1107M  195M 5263M| 119k  112k|   0   460k|   0  36.0 |1852  3254 |3.37 2.30 1.28|1.0   0  36|   0     0 |   0     0 |  9   32    0   49    0
Jul 14 16:39:02 ubuntu dstat.sh[91502]: 14-07 16:39:02| 22   4  74   0   0|1198M 1078M  195M 5263M|  80k   71k|   0    68k|   0  5.99 |1142  1676 |3.37 2.30 1.28|2.0   0   0|   0     0 |   0     0 |  9   33    0   47    0
Jul 14 16:39:03 ubuntu dstat.sh[91502]: 14-07 16:39:03| 20   6  72   0   0|1167M 1108M  195M 5263M|  76k   66k|   0   340k|   0  27.0 |1854  2698 |3.18 2.27 1.28|1.0   0  93|   0     0 |   0     0 |  9   32    0   47    0
Jul 14 16:39:04 ubuntu dstat.sh[91502]: 14-07 16:39:04| 23   4  74   0   0|1198M 1077M  195M 5263M| 157k  149k|   0    96k|   0  9.01 |1519  2545 |3.18 2.27 1.28|1.0   0 2.0|   0     0 |   0     0 |  9   33    0   46    0
Jul 14 16:39:05 ubuntu dstat.sh[91502]: 14-07 16:39:05| 20   6  72   0   0|1167M 1109M  195M 5263M|  86k   76k|   0   627k|   0  47.9 |1772  2745 |3.18 2.27 1.28|1.0   0 101|   0     0 |   0     0 |  9   32    0   46    0
Jul 14 16:39:06 ubuntu dstat.sh[91502]: 14-07 16:39:06| 22   3  74   0   0|1199M 1077M  195M 5263M|  97k   91k|   0   104k|   0  12.0 |1331  1968 |3.18 2.27 1.28|1.0   0   0|   0     0 |   0     0 |  9   33    0   46    0
Jul 14 16:39:07 ubuntu dstat.sh[91502]: 14-07 16:39:07| 20   7  71   0   0|1159M 1117M  195M 5263M| 128k  120k|   0   592k|   0  44.0 |2154  3479 |3.18 2.27 1.28|1.0   0 136|   0     0 |   0     0 |  9   32    0   47    0
Jul 14 16:39:08 ubuntu dstat.sh[91502]: 14-07 16:39:08| 23   2  74   0   0|1197M 1079M  195M 5263M|  11k 1512 |   0  3252k|   0   205 |1364  1186 |3.01 2.25 1.28|1.0   0   0|   0     0 |   0     0 |  9   32    0   46    0
Jul 14 16:39:09 ubuntu dstat.sh[91502]: 14-07 16:39:09| 25   3  71   1   0|1200M 1075M  195M 5264M| 514k  501k|   0   208k|   0  18.0 |3429  7150 |3.01 2.25 1.28|1.0   0   0|   0     0 |   0     0 |  9   33    0   47    0
Jul 14 16:39:10 ubuntu dstat.sh[91502]: 14-07 16:39:10| 21   4  74   0   0|1166M 1109M  195M 5264M| 103k   95k|   0    32k|   0  3.00 |1519  2339 |3.01 2.25 1.28|1.0   0  19|   0     0 |   0     0 |  9   32    0   45    0
Jul 14 16:39:11 ubuntu dstat.sh[91502]: 14-07 16:39:11| 22   4  73   0   0|1196M 1079M  195M 5264M| 117k  110k|   0    72k|   0  5.99 |1446  2144 |3.01 2.25 1.28|1.0   0   0|   0     0 |   0     0 |  9   33    0   45    0
Jul 14 16:39:12 ubuntu dstat.sh[91502]: 14-07 16:39:12| 24   4  71   0   0|1140M 1135M  195M 5264M| 339k  323k|   0   128k|   0  17.0 |2906  5528 |3.01 2.25 1.28|4.0   0  24|   0     0 |   0     0 |  9   32    0   41    0
Jul 14 16:39:13 ubuntu dstat.sh[91502]: 14-07 16:39:13| 22   4  74   0   0|1183M 1092M  195M 5264M|  14k 1618 |   0   120k|   0  8.99 |1065  1246 |2.85 2.23 1.27|1.0   0  27|   0     0 |   0     0 |  9   32    0   41    0
Jul 14 16:39:14 ubuntu dstat.sh[91502]: 14-07 16:39:14| 24   4  72   1   0|1199M 1076M  195M 5264M| 440k  431k|   0   260k|   0  23.0 |3075  6195 |2.85 2.23 1.27|1.0   0 2.0|   0     0 |   0     0 |  9   33    0   33    0
Jul 14 16:39:15 ubuntu dstat.sh[91502]: 14-07 16:39:15| 18  10  70   0   0|1140M 1135M  195M 5264M| 167k  157k|   0   224k|   0  23.0 |2726  4641 |2.85 2.23 1.27|1.0   0 178|   0     0 |   0     0 |  9   32    0   33    0
Jul 14 16:39:16 ubuntu dstat.sh[91502]: 14-07 16:39:16| 32  14  53   0   0|1207M 1067M  196M 5264M|  22k   13k|   0   360k|   0  26.0 |2305  3356 |2.85 2.23 1.27|2.0   0 276|   0     0 |   0     0 |  9   32    0   35    0
Jul 14 16:39:17 ubuntu dstat.sh[91502]: 14-07 16:39:17| 44   6  50   1   0|1297M  976M  196M 5265M|  24k   16k|   0  1543k|   0  52.0 |1482  1819 |2.85 2.23 1.27|1.0 1.0 3.0|   0     0 |   0     0 |  9   36    0   35    0
Jul 14 16:39:18 ubuntu dstat.sh[91502]: 14-07 16:39:18| 28   5  43  22   0|1322M  949M  196M 5267M|  13k 6592 |   0    12M|   0   909 |6113    10k|2.86 2.25 1.28|1.0 1.0  34|   0     0 |   0     0 |  9   36    0   34    0
Jul 14 16:39:19 ubuntu dstat.sh[91502]: 14-07 16:39:19| 30   7  45  19   0|1290M  980M  196M 5268M|  14k 7840 |   0  5605k|   0   639 |5371  8997 |2.86 2.25 1.28|1.0 1.0  29|   0     0 |   0     0 |  9   36    0   34    0
Jul 14 16:39:20 ubuntu dstat.sh[91502]: 14-07 16:39:20| 30   4  45  19   0|1325M  943M  196M 5270M|  12k 6810 |   0  5346k|   0   585 |5037  8602 |2.86 2.25 1.28|1.0 1.0  31|   0     0 |   0     0 |  9   36    0   34    0
Jul 14 16:39:21 ubuntu dstat.sh[91502]: 14-07 16:39:21| 30   5  48  18   0|1281M  985M  196M 5271M|  17k 7151 |   0  4753k|   0   555 |4271  8021 |2.86 2.25 1.28|2.0   0  29|   0     0 |   0     0 |  9   36    0   34    0
Jul 14 16:39:22 ubuntu dstat.sh[91502]: 14-07 16:39:22| 31   6  48  14   0|1328M  937M  197M 5272M|  20k   11k|   0  4777k|   0   591 |4431  8479 |2.86 2.25 1.28|3.0 1.0  19|   0     0 |   0     0 |  9   36    0   33    0
Jul 14 16:39:23 ubuntu dstat.sh[91502]: 14-07 16:39:23| 33   5  56   4   0|1267M  998M  197M 5272M|  37k   29k|   0  4814k|   0   627 |5464  9664 |2.87 2.26 1.29|2.0   0 9.0|   0     0 |   0     0 |  9   38    0   33    0
Jul 14 16:39:24 ubuntu dstat.sh[91502]: 14-07 16:39:24| 44   7  49   0   0|1282M  983M  197M 5272M|  10k 2199 |   0   404k|   0  21.0 |1272  1213 |2.87 2.26 1.29|2.0   0 9.0|   0     0 |   0     0 |  9   32    0   28    0
Jul 14 16:39:25 ubuntu dstat.sh[91502]: 14-07 16:39:25| 42   6  49   3   0|1242M 1024M  197M 5272M| 126k  109k|   0  2870k|   0   499 |4666  8631 |2.87 2.26 1.29|2.0   0 2.0|   0     0 |   0     0 |  9   36    0   28    0
Jul 14 16:39:26 ubuntu dstat.sh[91502]: 14-07 16:39:26| 35   8  42  14   0|1300M  965M  197M 5272M| 226k  218k|   0    12M|   0  1406 |9605    19k|2.87 2.26 1.29|1.0 1.0 1.0|   0     0 |   0     0 |  9   36    0   25    0
Jul 14 16:39:27 ubuntu dstat.sh[91502]: 14-07 16:39:27| 36   8  44  11   0|1331M  933M  198M 5272M| 282k  258k|   0  6850k|   0  1265 |  10k   20k|2.87 2.26 1.29|2.0   0 1.0|   0     0 |   0     0 |  9   36    0   25    0
Jul 14 16:39:28 ubuntu dstat.sh[91502]: 14-07 16:39:28| 31   7  60   0   0|1215M 1048M  198M 5272M|  25k 2066 |   0  2300k|   0   217 |1925  1929 |2.80 2.25 1.30|1.0   0  97|   0     0 |   0     0 |  9   32    0   25    0
Jul 14 16:39:29 ubuntu dstat.sh[91502]: 14-07 16:39:29| 22   3  74   0   0|1260M 1004M  198M 5272M|  23k 1620 |   0   460k|   0  24.0 |1025  1114 |2.80 2.25 1.30|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   25    0
Jul 14 16:39:30 ubuntu dstat.sh[91502]: 14-07 16:39:30| 23   3  72   1   0|1200M 1064M  198M 5272M|  11k 1621 |   0  6967k|   0   404 |1857  2695 |2.80 2.25 1.30|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   24    0
Jul 14 16:39:31 ubuntu dstat.sh[91502]: 14-07 16:39:31| 22   4  72   1   0|1249M 1014M  198M 5272M|9333  1662 |   0  6849k|   0   405 |1794  2775 |2.80 2.25 1.30|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   24    0
Jul 14 16:39:32 ubuntu dstat.sh[91502]: 14-07 16:39:32| 23   3  72   1   0|1179M 1084M  198M 5272M|  11k 1723 |   0  6649k|   0   387 |1864  2781 |2.80 2.25 1.30|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   21    0
Jul 14 16:39:33 ubuntu dstat.sh[91502]: 14-07 16:39:33| 23   3  74   0   0|1228M 1035M  198M 5272M|9305  1620 |   0     0 |   0     0 | 854  1012 |2.66 2.23 1.29|1.0   0   0|   0     0 |   0     0 |  9   32    0   21    0
Jul 14 16:39:34 ubuntu dstat.sh[91502]: 14-07 16:39:34| 23   3  74   0   0|1265M  998M  198M 5272M|9888  1606 |   0  8191B|   0  2.00 | 887  1031 |2.66 2.23 1.29|1.0   0 3.0|   0     0 |   0     0 |  9   32    0   19    0
Jul 14 16:39:35 ubuntu dstat.sh[91502]: 14-07 16:39:35| 23   4  74   0   1|1167M 1096M  198M 5272M|9186  1620 |   0     0 |   0     0 | 904   960 |2.66 2.23 1.29|1.0   0 3.0|   0     0 |   0     0 |  9   32    0   19    0
Jul 14 16:39:36 ubuntu dstat.sh[91502]: 14-07 16:39:36| 22   4  74   0   0|1226M 1037M  198M 5272M|8197  1621 |   0   176k|   0  11.0 |1060  1386 |2.66 2.23 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   18    0
Jul 14 16:39:37 ubuntu dstat.sh[91502]: 14-07 16:39:37| 23   3  74   0   0|1260M 1003M  198M 5272M|9344  1566 |   0   280k|   0  19.0 | 930  1076 |2.66 2.23 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   18    0
Jul 14 16:39:38 ubuntu dstat.sh[91502]: 14-07 16:39:38| 23   3  74   0   0|1215M 1048M  198M 5272M|  10k 1619 |   0   128k|   0  9.00 |1016  1151 |2.52 2.21 1.29|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   16    0
Jul 14 16:39:39 ubuntu dstat.sh[91502]: 14-07 16:39:39| 22   4  71   2   0|1191M 1072M  198M 5272M|8572  1620 |   0  8078k|   0   483 |1960  2346 |2.52 2.21 1.29|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   16    0
Jul 14 16:39:40 ubuntu dstat.sh[91502]: 14-07 16:39:40| 22   4  74   0   0|1238M 1025M  198M 5272M|9255  1622 |   0   148k|   0  10.0 | 886  1005 |2.52 2.21 1.29|1.0   0   0|   0     0 |   0     0 |  9   32    0   15    0
Jul 14 16:39:41 ubuntu dstat.sh[91502]: 14-07 16:39:41| 23   3  74   0   0|1162M 1102M  198M 5272M|6882  1618 |   0     0 |   0     0 | 944  1070 |2.52 2.21 1.29|1.0   0  19|   0     0 |   0     0 |  9   32    0   15    0
