-- Logs begin at Mon 2022-07-04 08:35:34 UTC, end at Mon 2022-07-04 10:08:35 UTC. --
Jul 04 09:32:49 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 04 09:32:49 ubuntu dstat.sh[86284]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 04 09:32:49 ubuntu dstat.sh[86284]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 04 09:34:27 ubuntu dstat.sh[86284]: 04-07 09:34:27| 80  15   4   0   0|1325M 1056M  194M 5167M|1273k 1269k|   0   480k|   0  41.0 |6126    18k|4.11 1.62 0.83|6.0   0 201|   0     0 |   0     0 |  9   34    0   53    0
Jul 04 09:34:28 ubuntu dstat.sh[86284]: 04-07 09:34:28| 85  12   2   0   0|1376M 1005M  194M 5167M|1077k 1067k|   0   450k|   0  40.8 |5029    14k|4.18 1.68 0.86|4.0   0  79|   0     0 |   0     0 |  9   36    0   51    0
Jul 04 09:34:29 ubuntu dstat.sh[86284]: 04-07 09:34:29| 78   9  12   1   0|1368M 1012M  194M 5168M|1054k 1047k|   0   474k|   0  50.2 |6065    14k|4.18 1.68 0.86|4.0   0  21|   0     0 |   0     0 |  9   35    0   53    0
Jul 04 09:34:30 ubuntu dstat.sh[86284]: 04-07 09:34:30| 81  15   2   0   0|1268M 1113M  194M 5168M| 554k  543k|   0   348k|   0  25.0 |3726  8539 |4.18 1.68 0.86|5.0   0 307|   0     0 |   0     0 |  9   33    0   53    0
Jul 04 09:34:31 ubuntu dstat.sh[86284]: 04-07 09:34:31| 84  14   2   1   0|1375M 1005M  194M 5168M| 841k  830k|   0   448k|   0  40.0 |5791    12k|4.18 1.68 0.86|5.0   0 9.0|   0     0 |   0     0 |  9   34    0   53    0
Jul 04 09:34:32 ubuntu dstat.sh[86284]: 04-07 09:34:32| 83  12   4   0   0|1311M 1068M  194M 5168M|1032k 1013k|   0   788k|   0  73.0 |5986    14k|4.18 1.68 0.86|7.0   0 178|   0     0 |   0     0 |  9   34    0   52    0
Jul 04 09:34:33 ubuntu dstat.sh[86284]: 04-07 09:34:33| 84   9   5   0   0|1401M  979M  194M 5169M| 988k  980k|   0   495k|   0  41.0 |4917    11k|4.41 1.77 0.89|4.0   0 1.0|   0     0 |   0     0 |  9   35    0   56    0
Jul 04 09:34:34 ubuntu dstat.sh[86284]: 04-07 09:34:34| 73   9  17   0   0|1333M 1046M  194M 5169M|1116k 1109k|   0   439k|   0  37.9 |6943    15k|4.41 1.77 0.89|5.0   0  37|   0     0 |   0     0 |  9   35    0   57    0
Jul 04 09:34:35 ubuntu dstat.sh[86284]: 04-07 09:34:35| 84  11   3   0   0|1324M 1055M  194M 5169M| 951k  938k|   0   454k|   0  36.2 |4717    13k|4.41 1.77 0.89|6.0   0  91|   0     0 |   0     0 |  9   34    0   57    0
Jul 04 09:34:36 ubuntu dstat.sh[86284]: 04-07 09:34:36| 83  13   3   0   0|1352M 1026M  194M 5169M|1142k 1136k|   0   448k|   0  39.0 |4936    15k|4.41 1.77 0.89|4.0   0  86|   0     0 |   0     0 |  9   35    0   57    0
Jul 04 09:34:37 ubuntu dstat.sh[86284]: 04-07 09:34:37| 83  11   5   0   0|1310M 1068M  194M 5170M|1250k 1241k|   0   712k|   0  86.0 |5365    16k|4.41 1.77 0.89|5.0   0  58|   0     0 |   0     0 |  9   33    0   59    0
Jul 04 09:34:38 ubuntu dstat.sh[86284]: 04-07 09:34:38| 83  14   3   0   0|1281M 1097M  194M 5170M| 487k  482k|   0  3444k|   0   240 |4287  8440 |4.46 1.82 0.91|4.0 1.0 213|   0     0 |   0     0 |  9   33    0   59    0
Jul 04 09:34:39 ubuntu dstat.sh[86284]: 04-07 09:34:39| 74  10  14   0   0|1294M 1083M  194M 5170M|1230k 1217k|   0  6960k|   0  86.0 |5775    16k|4.46 1.82 0.91|4.0   0  34|   0     0 |   0     0 |  9   35    0   63    0
Jul 04 09:34:40 ubuntu dstat.sh[86284]: 04-07 09:34:40| 74  13  11   0   0|1262M 1115M  194M 5171M| 947k  931k|   0   628k|   0  56.0 |5263    13k|4.46 1.82 0.91|4.0   0 200|   0     0 |   0     0 |  9   33    0   66    0
Jul 04 09:34:41 ubuntu dstat.sh[86284]: 04-07 09:34:41| 84  14   2   0   0|1289M 1088M  194M 5171M| 293k  285k|   0   408k|   0  32.0 |2736  5902 |4.46 1.82 0.91|4.0   0 138|   0     0 |   0     0 |  9   33    0   66    0
Jul 04 09:34:42 ubuntu dstat.sh[86284]: 04-07 09:34:42| 75  13  10   0   0|1310M 1066M  194M 5171M|1266k 1257k|   0   574k|   0  48.8 |6767    16k|4.46 1.82 0.91|4.0   0  45|   0     0 |   0     0 |  9   35    0   69    0
Jul 04 09:34:43 ubuntu dstat.sh[86284]: 04-07 09:34:43| 83  12   5   0   0|1241M 1135M  194M 5171M| 937k  927k|   0   442k|   0  36.1 |4694    12k|4.58 1.89 0.94|7.0   0  99|   0     0 |   0     0 |  9   33    0   70    0
Jul 04 09:34:44 ubuntu dstat.sh[86284]: 04-07 09:34:44| 82  14   3   0   0|1274M 1102M  194M 5171M| 472k  465k|   0   704k|   0  49.0 |3217  8257 |4.58 1.89 0.94|4.0   0 131|   0     0 |   0     0 |  9   33    0   70    0
Jul 04 09:34:45 ubuntu dstat.sh[86284]: 04-07 09:34:45| 85  12   3   0   0|1307M 1068M  194M 5172M|1201k 1193k|   0   616k|   0  59.0 |5647    17k|4.58 1.89 0.94|5.0   0  75|   0     0 |   0     0 |  9   34    0   72    0
Jul 04 09:34:46 ubuntu dstat.sh[86284]: 04-07 09:34:46| 78  12   9   0   0|1245M 1131M  194M 5172M| 741k  735k|   0   572k|   0  53.0 |5111    12k|4.58 1.89 0.94|4.0   0 131|   0     0 |   0     0 |  9   32    0   69    0
Jul 04 09:34:47 ubuntu dstat.sh[86284]: 04-07 09:34:47| 80  14   5   0   0|1244M 1131M  194M 5172M| 631k  624k|   0   564k|   0  47.0 |4959  9764 |4.58 1.89 0.94|5.0   0 106|   0     0 |   0     0 |  9   32    0   69    1
Jul 04 09:34:48 ubuntu dstat.sh[86284]: 04-07 09:34:48| 82  14   5   0   0|1279M 1096M  194M 5173M|1047k 1039k|   0   604k|   0  58.0 |6313    15k|4.53 1.92 0.96|4.0   0 112|   0     0 |   0     0 |  9   33    0   69    0
Jul 04 09:34:49 ubuntu dstat.sh[86284]: 04-07 09:34:49| 80  12   7   0   0|1261M 1113M  194M 5173M| 896k  887k|   0  3449k|   0  58.0 |5115    13k|4.53 1.92 0.96|3.0   0 158|   0     0 |   0     0 |  9   32    0   71    0
Jul 04 09:34:50 ubuntu dstat.sh[86284]: 04-07 09:34:50| 64  10  25   0   0|1226M 1149M  194M 5173M| 510k  501k|   0   292k|   0  22.0 |3334  7064 |4.53 1.92 0.96|3.0   0  89|   0     0 |   0     0 |  9   33    0   67    0
Jul 04 09:34:51 ubuntu dstat.sh[86284]: 04-07 09:34:51| 66   9  25   0   0|1251M 1123M  194M 5173M| 585k  578k|   0   444k|   0  36.0 |4197  8371 |4.53 1.92 0.96|3.0   0  37|   0     0 |   0     0 |  9   32    0   67    0
Jul 04 09:34:52 ubuntu dstat.sh[86284]: 04-07 09:34:52| 64  10  24   0   0|1223M 1151M  194M 5173M| 518k  502k|   0   476k|   0  51.0 |4199  9000 |4.53 1.92 0.96|3.0   0 205|   0     0 |   0     0 |  9   32    0   63    0
Jul 04 09:34:53 ubuntu dstat.sh[86284]: 04-07 09:34:53| 64  12  24   0   0|1267M 1107M  194M 5174M| 331k  325k|   0   316k|   0  26.0 |2968  5437 |4.41 1.94 0.97|3.0   0 110|   0     0 |   0     0 |  9   33    0   63    0
Jul 04 09:34:54 ubuntu dstat.sh[86284]: 04-07 09:34:54| 60  10  27   1   0|1257M 1117M  194M 5174M|1068k 1060k|   0   856k|   0  89.0 |6286    14k|4.41 1.94 0.97|3.0   0  97|   0     0 |   0     0 |  9   34    0   64    0
Jul 04 09:34:55 ubuntu dstat.sh[86284]: 04-07 09:34:55| 64  10  25   0   0|1238M 1135M  194M 5174M| 315k  309k|   0   244k|   0  15.0 |3128  5668 |4.41 1.94 0.97|3.0   0  65|   0     0 |   0     0 |  9   32    0   66    0
Jul 04 09:34:56 ubuntu dstat.sh[86284]: 04-07 09:34:56| 63  12  25   0   0|1251M 1122M  194M 5174M| 422k  415k|   0   480k|   0  49.0 |3585  7332 |4.41 1.94 0.97|3.0   0 135|   0     0 |   0     0 |  9   34    0   66    0
Jul 04 09:34:57 ubuntu dstat.sh[86284]: 04-07 09:34:57| 65  11  25   0   0|1250M 1123M  194M 5174M| 778k  773k|   0   608k|   0  56.0 |5071    11k|4.41 1.94 0.97|3.0   0  71|   0     0 |   0     0 |  9   33    0   67    0
Jul 04 09:34:58 ubuntu dstat.sh[86284]: 04-07 09:34:58| 67   9  23   0   0|1260M 1113M  194M 5175M| 861k  851k|   0   536k|   0  52.0 |3940  9570 |4.30 1.96 0.98|5.0   0  51|   0     0 |   0     0 |  9   34    0   65    0
Jul 04 09:34:59 ubuntu dstat.sh[86284]: 04-07 09:34:59| 64  12  24   0   0|1236M 1137M  194M 5175M| 429k  424k|   0   352k|   0  28.0 |3059  6736 |4.30 1.96 0.98|3.0   0 118|   0     0 |   0     0 |  9   33    0   65    0
Jul 04 09:35:00 ubuntu dstat.sh[86284]: 04-07 09:35:00| 66   9  24   0   0|1292M 1080M  194M 5175M| 888k  876k|   0   439k|   0  35.9 |5345    11k|4.30 1.96 0.98|3.0   0   0|   0     0 |   0     0 |  9   34    0   68    0
Jul 04 09:35:01 ubuntu dstat.sh[86284]: 04-07 09:35:01| 60   9  29   1   0|1172M 1200M  194M 5175M| 937k  927k|   0   618k|   0  61.2 |5246    13k|4.30 1.96 0.98|4.0   0 102|   0     0 |   0     0 |  9   32    0   72    0
Jul 04 09:35:02 ubuntu dstat.sh[86284]: 04-07 09:35:02| 47  11  41   0   0|1236M 1136M  194M 5175M| 117k  110k|   0   312k|   0  18.0 |2027  3267 |4.30 1.96 0.98|2.0   0 173|   0     0 |   0     0 |  9   33    0   72    0
Jul 04 09:35:03 ubuntu dstat.sh[86284]: 04-07 09:35:03| 44   8  47   1   0|1150M 1222M  194M 5176M| 819k  812k|   0   416k|   0  45.0 |6002    12k|4.19 1.98 0.99|2.0   0  62|   0     0 |   0     0 |  9   32    0   72    0
Jul 04 09:35:04 ubuntu dstat.sh[86284]: 04-07 09:35:04| 45   6  49   0   0|1226M 1146M  194M 5176M| 130k  117k|   0   192k|   0  12.0 |1469  2069 |4.19 1.98 0.99|2.0   0  32|   0     0 |   0     0 |  9   33    0   72    0
Jul 04 09:35:05 ubuntu dstat.sh[86284]: 04-07 09:35:05| 45   9  46   1   1|1162M 1209M  194M 5176M| 466k  451k|   0   480k|   0  51.0 |3282  6335 |4.19 1.98 0.99|4.0   0 121|   0     0 |   0     0 |  9   32    0   70    0
Jul 04 09:35:06 ubuntu dstat.sh[86284]: 04-07 09:35:06| 44   7  49   0   0|1225M 1146M  195M 5176M| 234k  225k|   0   264k|   0  19.0 |1830  3338 |4.19 1.98 0.99|2.0   0  21|   0     0 |   0     0 |  9   33    0   70    0
Jul 04 09:35:07 ubuntu dstat.sh[86284]: 04-07 09:35:07| 41  13  46   0   0|1199M 1172M  195M 5176M| 595k  587k|   0   628k|   0  51.0 |4175  8555 |4.19 1.98 0.99|2.0   0 264|   0     0 |   0     0 |  9   33    0   70    0
Jul 04 09:35:08 ubuntu dstat.sh[86284]: 04-07 09:35:08| 46   6  49   0   0|1210M 1161M  195M 5176M|  78k   72k|   0   180k|   0  12.0 |1680  2096 |4.02 1.98 1.00|2.0   0  20|   0     0 |   0     0 |  9   32    0   70    0
Jul 04 09:35:09 ubuntu dstat.sh[86284]: 04-07 09:35:09| 44   8  46   1   0|1192M 1179M  195M 5176M| 609k  597k|   0  7622k|   0   300 |4544  7355 |4.02 1.98 1.00|2.0   0  47|   0     0 |   0     0 |  9   33    0   70    0
Jul 04 09:35:10 ubuntu dstat.sh[86284]: 04-07 09:35:10| 45   8  47   0   0|1212M 1159M  195M 5176M| 123k  117k|   0   252k|   0  24.0 |1958  2916 |4.02 1.98 1.00|2.0   0  52|   0     0 |   0     0 |  9   32    0   70    0
Jul 04 09:35:11 ubuntu dstat.sh[86284]: 04-07 09:35:11| 46   8  47   1   0|1240M 1131M  195M 5176M| 668k  658k|   0   352k|   0  28.0 |4300  8398 |4.02 1.98 1.00|2.0   0   0|   0     0 |   0     0 |  9   34    0   67    0
Jul 04 09:35:12 ubuntu dstat.sh[86284]: 04-07 09:35:12| 38  15  45   0   0|1146M 1225M  195M 5177M| 451k  444k|   0   416k|   0  34.0 |4505  8524 |4.02 1.98 1.00|3.0   0 326|   0     0 |   0     0 |  9   32    0   68    0
Jul 04 09:35:13 ubuntu dstat.sh[86284]: 04-07 09:35:13| 25   6  69   1   0|1184M 1186M  195M 5177M|  53k   43k|   0   200k|   0  20.0 |1567  2152 |3.78 1.96 1.00|1.0   0  68|   0     0 |   0     0 |  9   33    0   68    0
Jul 04 09:35:14 ubuntu dstat.sh[86284]: 04-07 09:35:14| 21   5  72   1   0|1154M 1216M  195M 5177M| 181k  173k|   0   976k|   0  72.0 |2348  4001 |3.78 1.96 1.00|1.0   0 101|   0     0 |   0     0 |  9   32    0   68    0
Jul 04 09:35:15 ubuntu dstat.sh[86284]: 04-07 09:35:15| 22   4  74   0   0|1185M 1185M  195M 5177M| 133k  125k|   0   120k|   0  9.00 |1142  1871 |3.78 1.96 1.00|2.0   0   0|   0     0 |   0     0 |  9   33    0   68    0
Jul 04 09:35:16 ubuntu dstat.sh[86284]: 04-07 09:35:16| 20   7  70   1   0|1158M 1213M  195M 5177M|  99k   91k|   0  1024k|   0  73.0 |2346  3676 |3.78 1.96 1.00|1.0   0 136|   0     0 |   0     0 |  9   32    0   69    0
Jul 04 09:35:17 ubuntu dstat.sh[86284]: 04-07 09:35:17| 23   2  74   0   0|1186M 1185M  195M 5177M| 108k  100k|   0    72k|   0  8.01 |1378  2062 |3.78 1.96 1.00|1.0   0   0|   0     0 |   0     0 |  9   33    0   62    0
Jul 04 09:35:18 ubuntu dstat.sh[86284]: 04-07 09:35:18| 25   3  71   0   0|1185M 1185M  195M 5177M| 518k  509k|   0   232k|   0  24.0 |3061  6077 |3.55 1.94 1.00|1.0   0   0|   0     0 |   0     0 |  9   32    0   62    0
Jul 04 09:35:19 ubuntu dstat.sh[86284]: 04-07 09:35:19| 22   4  74   0   0|1167M 1204M  195M 5177M|  10k 1565 |   0  1147k|   0  7.00 |1146  1177 |3.55 1.94 1.00|1.0   0  21|   0     0 |   0     0 |  9   32    0   61    0
Jul 04 09:35:20 ubuntu dstat.sh[86284]: 04-07 09:35:20| 24   3  73   0   0|1181M 1189M  195M 5177M| 424k  410k|   0   132k|   0  9.00 |2683  5182 |3.55 1.94 1.00|1.0   0   0|   0     0 |   0     0 |  9   33    0   61    0
Jul 04 09:35:21 ubuntu dstat.sh[86284]: 04-07 09:35:21| 22   5  72   1   0|1164M 1206M  195M 5177M|  50k   34k|   0   208k|   0  23.0 |1520  2024 |3.55 1.94 1.00|1.0   0  51|   0     0 |   0     0 |  9   32    0   53    0
Jul 04 09:35:22 ubuntu dstat.sh[86284]: 04-07 09:35:22| 24   3  71   1   0|1184M 1186M  195M 5177M| 398k  392k|   0   212k|   0  18.0 |2738  4953 |3.55 1.94 1.00|1.0   0   0|   0     0 |   0     0 |  9   33    0   53    0
Jul 04 09:35:23 ubuntu dstat.sh[86284]: 04-07 09:35:23| 21   5  72   0   1|1151M 1219M  195M 5177M| 208k  201k|   0    60k|   0  6.00 |2409  3839 |3.51 1.96 1.01|1.0   0  80|   0     0 |   0     0 |  9   32    0   52    0
Jul 04 09:35:24 ubuntu dstat.sh[86284]: 04-07 09:35:24| 28   6  66   0   0|1184M 1186M  195M 5177M|  98k   89k|   0    44k|   0  3.00 |1813  5576 |3.51 1.96 1.01|2.0   0  34|   0     0 |   0     0 |  9   33    0   54    0
Jul 04 09:35:25 ubuntu dstat.sh[86284]: 04-07 09:35:25| 22   5  71   0   0|1144M 1226M  195M 5177M| 286k  278k|   0   288k|   0  42.0 |2827  4711 |3.51 1.96 1.01|2.0   0  35|   0     0 |   0     0 |  9   32    0   46    0
Jul 04 09:35:26 ubuntu dstat.sh[86284]: 04-07 09:35:26| 21   4  73   1   0|1182M 1188M  195M 5177M|9133  1622 |   0   184k|   0  17.0 |1098  1361 |3.51 1.96 1.01|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   46    0
Jul 04 09:35:27 ubuntu dstat.sh[86284]: 04-07 09:35:27| 20   6  72   0   0|1155M 1215M  195M 5177M| 145k  137k|   0   224k|   0  23.0 |2243  3531 |3.51 1.96 1.01|1.0   0  93|   0     0 |   0     0 |  9   32    0   46    0
Jul 04 09:35:28 ubuntu dstat.sh[86284]: 04-07 09:35:28| 24   3  74   0   0|1184M 1186M  195M 5177M| 126k  116k|   0   140k|   0  10.0 |1647  2348 |3.31 1.95 1.01|1.0   0   0|   0     0 |   0     0 |  9   33    0   46    0
Jul 04 09:35:29 ubuntu dstat.sh[86284]: 04-07 09:35:29| 19   7  72   0   0|1158M 1212M  195M 5177M| 109k  103k|   0   759k|   0  56.0 |2190  3591 |3.31 1.95 1.01|1.0   0 103|   0     0 |   0     0 |  9   32    0   43    0
Jul 04 09:35:30 ubuntu dstat.sh[86284]: 04-07 09:35:30| 22   4  73   1   0|1184M 1186M  195M 5177M| 212k  206k|   0   192k|   0  23.0 |2235  3695 |3.31 1.95 1.01|2.0   0   0|   0     0 |   0     0 |  9   33    0   43    0
Jul 04 09:35:31 ubuntu dstat.sh[86284]: 04-07 09:35:31| 19   9  71   0   0|1160M 1210M  195M 5177M|  21k 3258 |   0  1743k|   0  96.9 |1970  2607 |3.31 1.95 1.01|1.0   0 136|   0     0 |   0     0 |  9   32    0   43    0
Jul 04 09:35:32 ubuntu dstat.sh[86284]: 04-07 09:35:32| 22   4  73   0   0|1185M 1185M  195M 5177M| 295k  287k|   0   156k|   0  15.0 |2692  4563 |3.31 1.95 1.01|2.0   0   0|   0     0 |   0     0 |  9   33    0   43    0
Jul 04 09:35:33 ubuntu dstat.sh[86284]: 04-07 09:35:33| 22   4  72   0   0|1148M 1222M  195M 5177M| 316k  309k|   0    96k|   0  8.99 |2834  4863 |3.12 1.93 1.01|1.0   0  19|   0     0 |   0     0 |  9   32    0   42    0
Jul 04 09:35:34 ubuntu dstat.sh[86284]: 04-07 09:35:34| 23   4  74   0   0|1184M 1186M  195M 5177M| 109k  104k|   0    44k|   0  3.00 |1410  2085 |3.12 1.93 1.01|2.0   0   0|   0     0 |   0     0 |  9   33    0   42    0
Jul 04 09:35:35 ubuntu dstat.sh[86284]: 04-07 09:35:35| 24   5  70   1   0|1155M 1215M  195M 5177M| 345k  331k|   0   364k|   0  33.0 |3397  5873 |3.12 1.93 1.01|2.0   0  51|   0     0 |   0     0 |  9   32    0   38    0
Jul 04 09:35:36 ubuntu dstat.sh[86284]: 04-07 09:35:36| 23   4  73   0   0|1184M 1186M  195M 5177M| 175k  165k|   0    76k|   0  6.00 |1691  2583 |3.12 1.93 1.01|3.0   0   0|   0     0 |   0     0 |  9   33    0   38    0
Jul 04 09:35:37 ubuntu dstat.sh[86284]: 04-07 09:35:37| 22   6  71   0   0|1131M 1238M  195M 5177M| 429k  422k|   0   172k|   0  18.0 |3520  6268 |3.12 1.93 1.01|2.0   0  43|   0     0 |   0     0 |  9   32    0   36    0
Jul 04 09:35:38 ubuntu dstat.sh[86284]: 04-07 09:35:38| 18  21  60   0   0|1155M 1214M  195M 5178M|  23k   13k|   0   324k|   0  23.0 |2677  4259 |2.87 1.90 1.00|3.0   0 410|   0     0 |   0     0 |  9   32    0   38    0
Jul 04 09:35:39 ubuntu dstat.sh[86284]: 04-07 09:35:39| 46   5  49   1   0|1253M 1116M  195M 5178M|  14k 1620 |   0   420k|   0  18.0 |1383  1362 |2.87 1.90 1.00|3.0   0 3.0|   0     0 |   0     0 |  9   32    0   34    0
Jul 04 09:35:40 ubuntu dstat.sh[86284]: 04-07 09:35:40| 33   5  53   9   0|1305M 1062M  195M 5180M|  32k   17k| 104k 8008k|5.00   545 |4337  7183 |2.87 1.90 1.00|4.0 1.0  19|   0     0 |   0     0 |  9   36    0   34    0
Jul 04 09:35:41 ubuntu dstat.sh[86284]: 04-07 09:35:41| 29   4  48  18   0|1260M 1105M  195M 5181M|  24k 6496 |   0  4385k|   0   496 |4251  7646 |2.87 1.90 1.00|5.0 1.0  29|   0     0 |   0     0 |  9   36    0   31    0
Jul 04 09:35:42 ubuntu dstat.sh[86284]: 04-07 09:35:42| 28   5  46  20   0|1305M 1059M  195M 5182M|  13k 6215 |   0  4706k|   0   470 |4102  7567 |2.87 1.90 1.00|3.0 1.0  22|   0     0 |   0     0 |  9   36    0   31    0
Jul 04 09:35:43 ubuntu dstat.sh[86284]: 04-07 09:35:43| 28   4  47  21   0|1244M 1118M  196M 5183M|  15k 6255 |   0  4264k|   0   414 |4040  7183 |2.96 1.93 1.02|1.0 1.0  23|   0     0 |   0     0 |  9   36    0   27    0
Jul 04 09:35:44 ubuntu dstat.sh[86284]: 04-07 09:35:44| 28   5  45  20   0|1292M 1069M  196M 5184M|  14k 6685 |   0  4079k|   0   481 |4355  7604 |2.96 1.93 1.02|2.0 1.0  31|   0     0 |   0     0 |  9   36    0   27    0
Jul 04 09:35:45 ubuntu dstat.sh[86284]: 04-07 09:35:45| 29   4  48  17   0|1236M 1124M  196M 5185M|  17k 8569 |   0  4044k|   0   428 |4367  7467 |2.96 1.93 1.02|2.0 1.0  17|   0     0 |   0     0 |  9   36    0   27    0
Jul 04 09:35:46 ubuntu dstat.sh[86284]: 04-07 09:35:46| 31   5  48  16   0|1290M 1069M  196M 5186M|  20k   15k|   0  3419k|   0   426 |4929  8759 |2.96 1.93 1.02|2.0 1.0  10|   0     0 |   0     0 |  9   36    0   25    0
Jul 04 09:35:47 ubuntu dstat.sh[86284]: 04-07 09:35:47| 35   6  46  12   0|1179M 1180M  196M 5185M|  31k   21k|   0  3424k|   0   423 |4337  6994 |2.96 1.93 1.02|2.0   0  12|   0     0 |   0     0 |  9   32    0   25    0
Jul 04 09:35:48 ubuntu dstat.sh[86284]: 04-07 09:35:48| 43   8  49   0   0|1285M 1075M  196M 5185M|  13k 1620 |   0   444k|   0  23.0 |1226  1035 |2.89 1.93 1.02|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   25    0
Jul 04 09:35:49 ubuntu dstat.sh[86284]: 04-07 09:35:49| 35   5  47  12   0|1228M 1132M  196M 5185M| 172k  164k|   0  3767k|   0   651 |6444    13k|2.89 1.93 1.02|1.0 1.0 4.0|   0     0 |   0     0 |  9   36    0   25    0
Jul 04 09:35:50 ubuntu dstat.sh[86284]: 04-07 09:35:50| 33   6  47  13   0|1289M 1070M  197M 5186M| 200k  189k|   0  5523k|   0   904 |6604    15k|2.89 1.93 1.02|5.0   0 1.0|   0     0 |   0     0 |  9   36    0   22    0
Jul 04 09:35:51 ubuntu dstat.sh[86284]: 04-07 09:35:51| 34   5  46  14   1|1223M 1135M  197M 5186M| 233k  226k|   0  5418k|   0   958 |6781    16k|2.89 1.93 1.02|5.0   0 2.0|   0     0 |   0     0 |  9   36    0   22    0
Jul 04 09:35:52 ubuntu dstat.sh[86284]: 04-07 09:35:52| 30   7  62   1   0|1215M 1143M  197M 5186M|  14k 7828 |   0   931k|   0  81.9 |1875  2756 |2.89 1.93 1.02|1.0   0  96|   0     0 |   0     0 |  9   32    0   22    0
Jul 04 09:35:53 ubuntu dstat.sh[86284]: 04-07 09:35:53| 23   3  74   0   0|1154M 1204M  197M 5186M|7101  1623 |   0     0 |   0     0 | 948  1021 |2.73 1.92 1.02|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   22    0
Jul 04 09:35:54 ubuntu dstat.sh[86284]: 04-07 09:35:54| 21   5  71   2   0|1195M 1163M  197M 5186M|  11k 1619 |   0  6983k|   0   410 |2032  2716 |2.73 1.92 1.02|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   21    0
Jul 04 09:35:55 ubuntu dstat.sh[86284]: 04-07 09:35:55| 23   4  71   2   0|1249M 1108M  197M 5186M|  14k 1618 |   0  8616k|   0   595 |2240  2779 |2.73 1.92 1.02|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   21    0
Jul 04 09:35:56 ubuntu dstat.sh[86284]: 04-07 09:35:56| 23   3  72   1   0|1164M 1193M  198M 5186M|9380  1620 |   0  6931k|   0   416 |2023  2787 |2.73 1.92 1.02|1.0   0 3.0|   0     0 |   0     0 |  9   32    0   18    0
Jul 04 09:35:57 ubuntu dstat.sh[86284]: 04-07 09:35:57| 24   3  72   1   0|1224M 1134M  198M 5186M|7650  1620 |   0  6984k|   0   411 |1970  2882 |2.73 1.92 1.02|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   18    0
Jul 04 09:35:58 ubuntu dstat.sh[86284]: 04-07 09:35:58| 21   4  74   0   0|1156M 1202M  198M 5186M|  21k 1725 |   0     0 |   0     0 | 834   986 |2.68 1.92 1.03|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   16    0
Jul 04 09:35:59 ubuntu dstat.sh[86284]: 04-07 09:35:59| 22   3  73   0   0|1216M 1141M  198M 5186M|6792  1565 |   0   160k|   0  11.0 |1173  1495 |2.68 1.92 1.03|1.0   0 3.0|   0     0 |   0     0 |  9   32    0   16    0
Jul 04 09:36:00 ubuntu dstat.sh[86284]: 04-07 09:36:00| 23   3  74   0   0|1198M 1160M  198M 5186M|  12k 1513 |   0   332k|   0  22.0 | 969  1094 |2.68 1.92 1.03|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   16    0
Jul 04 09:36:01 ubuntu dstat.sh[86284]: 04-07 09:36:01| 21   4  74   0   0|1246M 1111M  198M 5186M|  11k 1619 |   0     0 |   0     0 | 874  1003 |2.68 1.92 1.03|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   16    0
Jul 04 09:36:02 ubuntu dstat.sh[86284]: 04-07 09:36:02| 13  15  71   0   1|1152M 1205M  198M 5186M|8911  1621 |   0   380k|   0  5.00 |2190  3442 |2.68 1.92 1.03|2.0   0 313|   0     0 |   0     0 |  9   32    0    9    0
Jul 04 09:36:03 ubuntu dstat.sh[86284]: 04-07 09:36:03|  9  19  70   0   0|1152M 1205M  198M 5186M|  10k 1620 |   0   468k|   0  9.00 |2715  4463 |2.46 1.89 1.02|3.0   0 423|   0     0 |   0     0 |  9   32    0    9    0
Jul 04 09:36:04 ubuntu dstat.sh[86284]: 04-07 09:36:04| 10  20  70   0   0|1153M 1205M  198M 5186M|9368  1620 |   0   532k|   0  7.00 |2583  3996 |2.46 1.89 1.02|1.0   0 394|   0     0 |   0     0 |  9   32    0    8    0
Jul 04 09:36:05 ubuntu dstat.sh[86284]: 04-07 09:36:05| 10  21  68   0   0|1152M 1205M  198M 5186M|  18k 1620 |   0  1068k|   0  14.0 |2697  4289 |2.46 1.89 1.02|1.0   0 432|   0     0 |   0     0 |  9   32    0    8    0
Jul 04 09:36:06 ubuntu dstat.sh[86284]: 04-07 09:36:06| 10  19  69   0   0|1152M 1205M  198M 5186M|  12k 1621 |   0  1053k|   0  16.0 |2690  4184 |2.46 1.89 1.02|2.0   0 428|   0     0 |   0     0 |  9   32    0    8    0
