-- Logs begin at Wed 2022-07-06 15:56:24 UTC, end at Wed 2022-07-06 17:09:03 UTC. --
Jul 06 16:54:59 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 06 16:55:00 ubuntu dstat.sh[83352]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 06 16:55:00 ubuntu dstat.sh[83352]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 06 16:56:38 ubuntu dstat.sh[83352]: 06-07 16:56:38| 84  13   3   0   0|1292M 1094M  192M 5167M|1097k 1084k|   0  1276k|   0  42.0 |5365    15k|3.70 1.48 0.76|7.0   0  86|   0     0 |   0     0 |  9   33    0   52    0
Jul 06 16:56:39 ubuntu dstat.sh[83352]: 06-07 16:56:39| 85  13   2   0   0|1362M 1024M  192M 5167M| 861k  855k|   0  1045k|   0  31.9 |5620    12k|3.80 1.54 0.78|7.0   0 160|   0     0 |   0     0 |  9   34    0   52    0
Jul 06 16:56:40 ubuntu dstat.sh[83352]: 06-07 16:56:40| 81  15   4   0   0|1274M 1112M  192M 5168M|1255k 1245k|   0  1737k|   0  95.3 |6262    16k|3.80 1.54 0.78|6.0   0 116|   0     0 |   0     0 |  9   33    0   52    0
Jul 06 16:56:41 ubuntu dstat.sh[83352]: 06-07 16:56:41| 82  14   2   0   0|1357M 1029M  192M 5168M| 770k  764k|   0  1143k|   0  37.0 |5280    11k|3.80 1.54 0.78|8.0   0  82|   0     0 |   0     0 |  9   33    0   52    0
Jul 06 16:56:42 ubuntu dstat.sh[83352]: 06-07 16:56:42| 81  12   5   0   0|1382M 1003M  192M 5168M|1196k 1188k|   0  1316k|   0  40.0 |6564    15k|3.80 1.54 0.78|3.0   0  18|   0     0 |   0     0 |  9   36    0   53    0
Jul 06 16:56:43 ubuntu dstat.sh[83352]: 06-07 16:56:43| 83  11   4   0   0|1347M 1037M  192M 5169M|1304k 1293k|   0  1692k|   0   135 |4901    15k|3.80 1.54 0.78|6.0   0  90|   0     0 |   0     0 |  9   34    0   55    0
Jul 06 16:56:44 ubuntu dstat.sh[83352]: 06-07 16:56:44| 85  13   3   0   0|1384M 1000M  192M 5169M|1198k 1192k|   0  1197k|   0  55.8 |5292    15k|3.82 1.58 0.80|6.0   0  88|   0     0 |   0     0 |  9   34    0   56    0
Jul 06 16:56:45 ubuntu dstat.sh[83352]: 06-07 16:56:45| 82  14   4   0   0|1247M 1137M  192M 5169M| 941k  930k|   0  1127k|   0  74.2 |5260    12k|3.82 1.58 0.80|6.0   0 203|   0     0 |   0     0 |  9   33    0   56    0
Jul 06 16:56:46 ubuntu dstat.sh[83352]: 06-07 16:56:46| 84  12   3   0   0|1334M 1049M  192M 5169M| 819k  810k|   0  1294k|   0  37.9 |3953    11k|3.82 1.58 0.80|5.0   0  70|   0     0 |   0     0 |  9   33    0   56    0
Jul 06 16:56:47 ubuntu dstat.sh[83352]: 06-07 16:56:47| 79  10  10   0   0|1276M 1107M  192M 5170M|1438k 1429k|   0  1167k|   0  62.9 |5923    19k|3.82 1.58 0.80|6.0   0  52|   0     0 |   0     0 |  9   33    0   60    0
Jul 06 16:56:48 ubuntu dstat.sh[83352]: 06-07 16:56:48| 80  15   5   0   0|1267M 1116M  192M 5170M| 548k  537k|   0    11M|   0   295 |4385  9002 |3.82 1.58 0.80|4.0   0 245|   0     0 |   0     0 |  9   32    0   61    0
Jul 06 16:56:49 ubuntu dstat.sh[83352]: 06-07 16:56:49| 84  12   3   0   0|1333M 1050M  192M 5170M| 803k  796k|   0  1268k|   0  42.0 |4857    11k|3.91 1.64 0.82|4.0   0  74|   0     0 |   0     0 |  9   34    0   60    0
Jul 06 16:56:50 ubuntu dstat.sh[83352]: 06-07 16:56:50| 85  12   3   0   0|1310M 1072M  192M 5170M|1348k 1341k|   0  1444k|   0  48.0 |4239    15k|3.91 1.64 0.82|6.0   0  81|   0     0 |   0     0 |  9   33    0   61    0
Jul 06 16:56:51 ubuntu dstat.sh[83352]: 06-07 16:56:51| 85  12   3   0   0|1331M 1051M  192M 5171M| 570k  559k|   0  1173k|   0  33.0 |4024  8209 |3.91 1.64 0.82|4.0   0  64|   0     0 |   0     0 |  9   33    0   61    0
Jul 06 16:56:52 ubuntu dstat.sh[83352]: 06-07 16:56:52| 82  13   3   0   0|1330M 1052M  192M 5171M|1033k 1018k|   0  1695k|   0  55.0 |4284    14k|3.91 1.64 0.82|4.0 1.0 131|   0     0 |   0     0 |  9   34    0   62    0
Jul 06 16:56:53 ubuntu dstat.sh[83352]: 06-07 16:56:53| 76  15   8   0   0|1255M 1127M  192M 5171M|1013k 1003k|   0  1336k|   0  67.0 |5935    13k|3.91 1.64 0.82|6.0   0 135|   0     0 |   0     0 |  9   33    0   63    0
Jul 06 16:56:54 ubuntu dstat.sh[83352]: 06-07 16:56:54| 80  14   4   0   0|1288M 1093M  192M 5171M| 376k  366k|   0   880k|   0  30.0 |3798  7052 |3.92 1.68 0.84|5.0   0 146|   0     0 |   0     0 |  9   32    0   63    0
Jul 06 16:56:55 ubuntu dstat.sh[83352]: 06-07 16:56:55| 82  12   5   0   0|1334M 1046M  192M 5172M|1230k 1223k|   0  1484k|   0  79.0 |6126    15k|3.92 1.68 0.84|5.0   0  82|   0     0 |   0     0 |  9   33    0   64    0
Jul 06 16:56:56 ubuntu dstat.sh[83352]: 06-07 16:56:56| 78  14   9   0   0|1268M 1113M  192M 5172M| 714k  702k|   0  1330k|   0  42.0 |4640    11k|3.92 1.68 0.84|3.0   0 218|   0     0 |   0     0 |  9   33    0   64    0
Jul 06 16:56:57 ubuntu dstat.sh[83352]: 06-07 16:56:57| 64  10  26   0   0|1278M 1102M  192M 5172M| 889k  871k|   0  1077k|   0  34.0 |5105    12k|3.92 1.68 0.84|4.0   0  45|   0     0 |   0     0 |  9   34    0   62    0
Jul 06 16:56:58 ubuntu dstat.sh[83352]: 06-07 16:56:58| 65  10  24   0   0|1258M 1122M  192M 5173M| 134k  122k|   0  3255k|   0  23.0 |1977  3142 |3.92 1.68 0.84|3.0   0  81|   0     0 |   0     0 |  9   32    0   62    0
Jul 06 16:56:59 ubuntu dstat.sh[83352]: 06-07 16:56:59| 63  11  26   1   0|1258M 1122M  192M 5173M| 667k  650k|   0   893k|   0  40.0 |4187  9779 |3.85 1.70 0.85|4.0   0  17|   0     0 |   0     0 |  9   34    0   58    0
Jul 06 16:57:00 ubuntu dstat.sh[83352]: 06-07 16:57:00| 61  15  24   0   0|1235M 1144M  192M 5173M| 204k  193k|   0   512k|   0  43.0 |3302  5975 |3.85 1.70 0.85|3.0   0 298|   0     0 |   0     0 |  9   32    0   58    0
Jul 06 16:57:01 ubuntu dstat.sh[83352]: 06-07 16:57:01| 62  10  29   0   0|1318M 1062M  192M 5173M| 638k  629k|   0   604k|   0  28.0 |4102  9418 |3.85 1.70 0.85|3.0   0   0|   0     0 |   0     0 |  9   34    0   58    0
Jul 06 16:57:02 ubuntu dstat.sh[83352]: 06-07 16:57:02| 55  11  32   0   0|1238M 1141M  192M 5173M| 941k  928k|   0   572k|   0  52.0 |5620    13k|3.85 1.70 0.85|5.0   0 142|   0     0 |   0     0 |  9   32    0   60    0
Jul 06 16:57:03 ubuntu dstat.sh[83352]: 06-07 16:57:03| 66   9  25   0   0|1288M 1091M  192M 5173M| 164k  156k|   0   296k|   0  13.0 |2011  3129 |3.85 1.70 0.85|3.0   0  19|   0     0 |   0     0 |  9   33    0   58    0
Jul 06 16:57:04 ubuntu dstat.sh[83352]: 06-07 16:57:04| 61  14  25   0   0|1239M 1140M  192M 5174M| 814k  806k|   0  1257k|   0  53.9 |4742    12k|3.94 1.76 0.87|3.0   0 205|   0     0 |   0     0 |  9   33    0   58    0
Jul 06 16:57:05 ubuntu dstat.sh[83352]: 06-07 16:57:05| 67   8  24   0   0|1315M 1064M  192M 5174M| 562k  554k|   0   998k|   0  25.0 |3625  7905 |3.94 1.76 0.87|3.0   0 1.0|   0     0 |   0     0 |  9   34    0   58    0
Jul 06 16:57:06 ubuntu dstat.sh[83352]: 06-07 16:57:06| 61  11  28   1   0|1231M 1147M  192M 5174M|1075k 1067k|   0   632k|   0  52.0 |5469    13k|3.94 1.76 0.87|3.0   0 140|   0     0 |   0     0 |  9   32    0   58    0
Jul 06 16:57:07 ubuntu dstat.sh[83352]: 06-07 16:57:07| 66   8  25   0   0|1278M 1100M  192M 5174M| 149k  140k|   0   983k|   0  17.0 |2030  3064 |3.94 1.76 0.87|4.0   0  29|   0     0 |   0     0 |  9   33    0   57    0
Jul 06 16:57:08 ubuntu dstat.sh[83352]: 06-07 16:57:08| 60   6  33   0   0|1314M 1064M  192M 5174M| 937k  933k|   0   670k|   0  45.6 |5517    13k|3.94 1.76 0.87|3.0   0   0|   0     0 |   0     0 |  9   34    0   58    0
Jul 06 16:57:09 ubuntu dstat.sh[83352]: 06-07 16:57:09| 64  12  23   0   0|1185M 1193M  192M 5174M| 762k  757k|   0   614k|   0  51.5 |4796    11k|3.86 1.78 0.89|3.0   0 163|   0     0 |   0     0 |  9   32    0   59    0
Jul 06 16:57:10 ubuntu dstat.sh[83352]: 06-07 16:57:10| 46  10  43   0   0|1245M 1132M  192M 5175M| 302k  294k|   0   752k|   0  17.0 |2501  4657 |3.86 1.78 0.89|2.0   0 114|   0     0 |   0     0 |  9   33    0   59    0
Jul 06 16:57:11 ubuntu dstat.sh[83352]: 06-07 16:57:11| 46   6  48   0   0|1234M 1143M  192M 5175M| 510k  505k|   0   732k|   0  41.0 |2888  6298 |3.86 1.78 0.89|2.0   0 6.0|   0     0 |   0     0 |  9   33    0   59    0
Jul 06 16:57:12 ubuntu dstat.sh[83352]: 06-07 16:57:12| 44   9  47   0   0|1219M 1158M  192M 5175M| 480k  472k|   0   509k|   0  21.0 |3343  7115 |3.86 1.78 0.89|2.0   0  88|   0     0 |   0     0 |  9   33    0   61    0
Jul 06 16:57:13 ubuntu dstat.sh[83352]: 06-07 16:57:13| 43   6  48   0   0|1231M 1146M  192M 5175M| 111k  100k|   0  1163k|   0  76.0 |1906  2687 |3.86 1.78 0.89|2.0   0 6.0|   0     0 |   0     0 |  9   32    0   60    0
Jul 06 16:57:14 ubuntu dstat.sh[83352]: 06-07 16:57:14| 40  11  47   1   0|1214M 1163M  192M 5175M| 470k  456k|   0   736k|   0  49.0 |3280  8019 |3.71 1.78 0.89|2.0   0 136|   0     0 |   0     0 |  9   33    0   60    0
Jul 06 16:57:15 ubuntu dstat.sh[83352]: 06-07 16:57:15| 37  15  46   0   0|1208M 1169M  192M 5175M|  71k   60k|   0   559k|   0  38.9 |2236  3656 |3.71 1.78 0.89|2.0   0 263|   0     0 |   0     0 |  9   32    0   59    0
Jul 06 16:57:16 ubuntu dstat.sh[83352]: 06-07 16:57:16| 46   7  48   0   0|1253M 1124M  193M 5175M| 512k  506k|   0  1118k|   0  31.1 |2500  6236 |3.71 1.78 0.89|3.0   0 3.0|   0     0 |   0     0 |  9   33    0   59    0
Jul 06 16:57:17 ubuntu dstat.sh[83352]: 06-07 16:57:17| 44   8  48   0   0|1177M 1200M  193M 5175M| 377k  369k|   0   379k|   0  22.0 |2760  5526 |3.71 1.78 0.89|2.0   0  62|   0     0 |   0     0 |  9   32    0   59    0
Jul 06 16:57:18 ubuntu dstat.sh[83352]: 06-07 16:57:18| 44   7  49   0   0|1250M 1127M  193M 5175M| 329k  313k|   0   985k|   0  18.0 |2408  4387 |3.71 1.78 0.89|4.0   0 1.0|   0     0 |   0     0 |  9   33    0   59    0
Jul 06 16:57:19 ubuntu dstat.sh[83352]: 06-07 16:57:19| 45   7  46   1   0|1232M 1144M  193M 5176M| 589k  581k|   0  7540k|   0   348 |4272  8625 |3.66 1.80 0.90|3.0   0  51|   0     0 |   0     0 |  9   33    0   60    0
Jul 06 16:57:20 ubuntu dstat.sh[83352]: 06-07 16:57:20| 35  18  45   0   0|1198M 1178M  193M 5176M| 389k  381k|   0   820k|   0  35.0 |3309  7296 |3.66 1.80 0.90|3.0   0 311|   0     0 |   0     0 |  9   33    0   60    0
Jul 06 16:57:21 ubuntu dstat.sh[83352]: 06-07 16:57:21| 22   5  71   0   0|1148M 1228M  193M 5176M| 220k  209k|   0   260k|   0  15.0 |2385  3876 |3.66 1.80 0.90|2.0   0  82|   0     0 |   0     0 |  9   32    0   60    0
Jul 06 16:57:22 ubuntu dstat.sh[83352]: 06-07 16:57:22| 22   4  74   0   0|1193M 1183M  193M 5176M|  13k 1620 |   0   252k|   0  8.00 | 965   947 |3.66 1.80 0.90|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   60    0
Jul 06 16:57:23 ubuntu dstat.sh[83352]: 06-07 16:57:23| 19   8  71   1   0|1153M 1223M  193M 5176M| 228k  218k|   0  1140k|   0  68.0 |2504  4069 |3.66 1.80 0.90|2.0   0 101|   0     0 |   0     0 |  9   32    0   58    0
Jul 06 16:57:24 ubuntu dstat.sh[83352]: 06-07 16:57:24| 23   3  73   1   0|1194M 1182M  193M 5176M|  25k   18k|   0   392k|   0  23.0 |1265  1581 |3.44 1.79 0.90|2.0   0   0|   0     0 |   0     0 |  9   33    0   58    0
Jul 06 16:57:25 ubuntu dstat.sh[83352]: 06-07 16:57:25| 20   8  70   0   0|1149M 1227M  193M 5176M| 202k  195k|   0   512k|   0  33.0 |2352  4049 |3.44 1.79 0.90|2.0   0 135|   0     0 |   0     0 |  9   32    0   59    0
Jul 06 16:57:26 ubuntu dstat.sh[83352]: 06-07 16:57:26| 23   3  74   0   0|1190M 1186M  193M 5176M|  11k 1621 |   0   280k|   0  9.01 | 977   987 |3.44 1.79 0.90|2.0   0 3.0|   0     0 |   0     0 |  9   32    0   54    0
Jul 06 16:57:27 ubuntu dstat.sh[83352]: 06-07 16:57:27| 24   3  71   0   0|1195M 1181M  193M 5176M| 437k  427k|   0  1180k|   0  70.0 |3239  6462 |3.44 1.79 0.90|2.0   0   0|   0     0 |   0     0 |  9   33    0   54    0
Jul 06 16:57:28 ubuntu dstat.sh[83352]: 06-07 16:57:28| 22   5  73   0   0|1162M 1214M  193M 5176M| 176k  168k|   0    80k|   0  5.99 |1972  3023 |3.44 1.79 0.90|2.0   0  19|   0     0 |   0     0 |  9   32    0   50    0
Jul 06 16:57:29 ubuntu dstat.sh[83352]: 06-07 16:57:29| 23   3  73   0   0|1194M 1182M  193M 5176M| 143k  127k|   0  1388k|   0  15.0 |1620  2331 |3.25 1.77 0.91|3.0   0   0|   0     0 |   0     0 |  9   33    0   50    0
Jul 06 16:57:30 ubuntu dstat.sh[83352]: 06-07 16:57:30| 23   5  72   0   1|1144M 1232M  193M 5176M| 313k  305k|   0   168k|   0  18.0 |2576  5609 |3.25 1.77 0.91|2.0   0  50|   0     0 |   0     0 |  9   32    0   50    0
Jul 06 16:57:31 ubuntu dstat.sh[83352]: 06-07 16:57:31| 23   4  73   0   0|1186M 1189M  193M 5176M|8313  2189 |   0   172k|   0  8.01 | 880  1102 |3.25 1.77 0.91|2.0   0 9.0|   0     0 |   0     0 |  9   32    0   50    0
Jul 06 16:57:32 ubuntu dstat.sh[83352]: 06-07 16:57:32| 29   5  64   0   0|1195M 1180M  193M 5176M| 367k  358k|   0   372k|   0  12.0 |3228  9400 |3.25 1.77 0.91|1.0   0  26|   0     0 |   0     0 |  9   33    0   42    0
Jul 06 16:57:33 ubuntu dstat.sh[83352]: 06-07 16:57:33| 20   7  72   0   0|1141M 1234M  193M 5176M| 241k  232k|   0   100k|   0  9.00 |2402  4638 |3.25 1.77 0.91|1.0   0  79|   0     0 |   0     0 |  9   32    0   42    0
Jul 06 16:57:34 ubuntu dstat.sh[83352]: 06-07 16:57:34| 22   4  74   0   0|1187M 1189M  193M 5176M|8185  1609 |   0     0 |   0     0 | 804   963 |3.07 1.76 0.91|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   41    0
Jul 06 16:57:35 ubuntu dstat.sh[83352]: 06-07 16:57:35| 23   3  71   0   0|1193M 1183M  193M 5176M| 368k  362k|   0   532k|   0  26.0 |2615  5272 |3.07 1.76 0.91|1.0   0   0|   0     0 |   0     0 |  9   32    0   41    0
Jul 06 16:57:36 ubuntu dstat.sh[83352]: 06-07 16:57:36| 21   5  74   0   0|1172M 1204M  193M 5176M|9059  1620 |   0   148k|   0  8.00 |1120  1295 |3.07 1.76 0.91|1.0   0  38|   0     0 |   0     0 |  9   32    0   35    0
Jul 06 16:57:37 ubuntu dstat.sh[83352]: 06-07 16:57:37| 20   6  73   1   0|1136M 1239M  193M 5176M| 145k  136k|   0   524k|   0  23.0 |1590  2678 |3.07 1.76 0.91|3.0   0  40|   0     0 |   0     0 |  9   32    0   35    0
Jul 06 16:57:38 ubuntu dstat.sh[83352]: 06-07 16:57:38| 21   5  73   0   0|1175M 1201M  193M 5176M|  11k 1615 |   0   368k|   0  19.0 |1181  1313 |3.07 1.76 0.91|1.0   0  53|   0     0 |   0     0 |  9   32    0   34    0
Jul 06 16:57:39 ubuntu dstat.sh[83352]: 06-07 16:57:39| 24   2  73   0   0|1137M 1238M  193M 5176M| 223k  217k|   0   412k|   0  26.0 |1989  3496 |2.90 1.75 0.91|1.0   0  13|   0     0 |   0     0 |  9   32    0   34    0
Jul 06 16:57:40 ubuntu dstat.sh[83352]: 06-07 16:57:40| 19   7  73   0   0|1172M 1203M  193M 5176M|9821  1619 |   0   168k|   0  7.99 |1336  1504 |2.90 1.75 0.91|1.0   0  88|   0     0 |   0     0 |  9   32    0   34    0
Jul 06 16:57:41 ubuntu dstat.sh[83352]: 06-07 16:57:41| 24   3  73   1   0|1195M 1180M  193M 5176M| 216k  211k|   0   560k|   0  29.0 |1903  3317 |2.90 1.75 0.91|1.0   0   0|   0     0 |   0     0 |  9   32    0   34    0
Jul 06 16:57:42 ubuntu dstat.sh[83352]: 06-07 16:57:42| 18   9  71   0   0|1167M 1208M  193M 5176M|  10k 1620 |   0   728k|   0  40.0 |1504  2054 |2.90 1.75 0.91|1.0   0 136|   0     0 |   0     0 |  9   32    0   34    0
Jul 06 16:57:43 ubuntu dstat.sh[83352]: 06-07 16:57:43| 22   3  73   0   0|1196M 1180M  193M 5176M| 128k  119k|   0   420k|   0  15.0 |1535  2377 |2.90 1.75 0.91|1.0   0   0|   0     0 |   0     0 |  9   33    0   34    0
Jul 06 16:57:44 ubuntu dstat.sh[83352]: 06-07 16:57:44| 25   4  71   0   0|1196M 1179M  193M 5177M| 481k  474k|   0   640k|   0   110 |3468  6548 |2.75 1.74 0.91|1.0   0   0|   0     0 |   0     0 |  9   32    0   29    0
Jul 06 16:57:45 ubuntu dstat.sh[83352]: 06-07 16:57:45| 21   4  74   0   0|1172M 1204M  193M 5177M|  10k 1619 |   0     0 |   0     0 | 959  1011 |2.75 1.74 0.91|1.0   0  19|   0     0 |   0     0 |  9   32    0   29    0
Jul 06 16:57:46 ubuntu dstat.sh[83352]: 06-07 16:57:46| 22   4  73   0   0|1195M 1180M  193M 5177M| 164k  159k|   0   372k|   0  6.00 |1668  2532 |2.75 1.74 0.91|1.0   0 2.0|   0     0 |   0     0 |  9   33    0   30    0
Jul 06 16:57:47 ubuntu dstat.sh[83352]: 06-07 16:57:47| 23   4  71   0   0|1160M 1215M  193M 5177M| 289k  279k|   0   164k|   0  18.0 |2565  4594 |2.75 1.74 0.91|1.0   0  51|   0     0 |   0     0 |  9   32    0   30    0
Jul 06 16:57:48 ubuntu dstat.sh[83352]: 06-07 16:57:48| 23   3  74   0   1|1197M 1178M  193M 5177M|  14k 5283 |   0   384k|   0  8.00 | 966  1111 |2.75 1.74 0.91|1.0   0   0|   0     0 |   0     0 |  9   33    0   26    0
Jul 06 16:57:49 ubuntu dstat.sh[83352]: 06-07 16:57:49| 25   3  70   1   0|1197M 1178M  193M 5177M| 530k  512k|   0  3480k|   0   236 |3913  6757 |2.77 1.76 0.92|1.0   0   0|   0     0 |   0     0 |  9   33    0   28    0
Jul 06 16:57:50 ubuntu dstat.sh[83352]: 06-07 16:57:50| 14  16  70   0   0|1137M 1238M  193M 5177M|  81k   75k|   0   172k|   0  10.0 |2176  3279 |2.77 1.76 0.92|1.0   0 243|   0     0 |   0     0 |  9   32    0   26    0
Jul 06 16:57:51 ubuntu dstat.sh[83352]: 06-07 16:57:51| 36  14  49   0   0|1226M 1149M  193M 5177M|  25k   13k|   0   564k|   0  25.0 |1981  2896 |2.77 1.76 0.92|2.0   0 211|   0     0 |   0     0 |  9   32    0   28    0
Jul 06 16:57:52 ubuntu dstat.sh[83352]: 06-07 16:57:52| 38   6  48   6   0|1304M 1069M  193M 5178M|  28k   17k|  20k 3431k|1.00   233 |2788  4288 |2.77 1.76 0.92|1.0 1.0  16|   0     0 |   0     0 |  9   36    0   28    0
Jul 06 16:57:53 ubuntu dstat.sh[83352]: 06-07 16:57:53| 28   7  45  19   0|1321M 1049M  193M 5180M|  20k 7400 |  76k   13M|3.00  1002 |6030    11k|2.77 1.76 0.92|4.0   0  30|   0     0 |   0     0 |  9   36    0   28    0
Jul 06 16:57:54 ubuntu dstat.sh[83352]: 06-07 16:57:54| 29   7  45  19   0|1276M 1093M  194M 5182M|  15k 7082 |   0  6026k|   0   633 |5434  9022 |2.95 1.81 0.94|3.0 1.0  26|   0     0 |   0     0 |  9   36    0   26    0
Jul 06 16:57:55 ubuntu dstat.sh[83352]: 06-07 16:57:55| 29   7  45  20   1|1317M 1050M  194M 5183M|  16k 7375 |   0  5547k|   0   605 |4824  9139 |2.95 1.81 0.94|2.0   0  34|   0     0 |   0     0 |  9   36    0   26    0
Jul 06 16:57:56 ubuntu dstat.sh[83352]: 06-07 16:57:56| 30   5  49  12   0|1252M 1114M  194M 5184M|  17k   10k|   0  5288k|   0   627 |4975  9423 |2.95 1.81 0.94|4.0 1.0  31|   0     0 |   0     0 |  9   36    0   25    0
Jul 06 16:57:57 ubuntu dstat.sh[83352]: 06-07 16:57:57| 34   5  58   3   0|1303M 1061M  194M 5185M|  26k   16k|   0  4921k|   0   567 |4656  9043 |2.95 1.81 0.94|5.0 1.0  12|   0     0 |   0     0 |  9   36    0   25    0
Jul 06 16:57:58 ubuntu dstat.sh[83352]: 06-07 16:57:58| 40   6  48   7   0|1187M 1178M  195M 5185M|  27k   19k|   0  3401k|   0   412 |3474  5897 |2.95 1.81 0.94|2.0   0  12|   0     0 |   0     0 |  9   32    0   25    0
Jul 06 16:57:59 ubuntu dstat.sh[83352]: 06-07 16:57:59| 44   6  48   0   0|1294M 1071M  195M 5185M|  14k 7727 |   0  1571k|   0   140 |1476  1327 |2.87 1.81 0.95|2.0   0 4.0|   0     0 |   0     0 |  9   34    0   25    0
Jul 06 16:58:00 ubuntu dstat.sh[83352]: 06-07 16:58:00| 36   6  47  10   1|1328M 1036M  195M 5185M| 231k  219k|   0  6076k|   0   959 |9853    17k|2.87 1.81 0.95|1.0 1.0 1.0|   0     0 |   0     0 |  9   36    0   24    0
Jul 06 16:58:01 ubuntu dstat.sh[83352]: 06-07 16:58:01| 38   7  47   8   0|1277M 1087M  195M 5185M| 239k  232k|   0  6656k|   0  1071 |9994    18k|2.87 1.81 0.95|4.0   0 2.0|   0     0 |   0     0 |  9   36    0   24    0
Jul 06 16:58:02 ubuntu dstat.sh[83352]: 06-07 16:58:02| 37  10  49   4   0|1247M 1116M  196M 5185M| 147k  127k|   0  4534k|   0   674 |4813    10k|2.87 1.81 0.95|1.0   0  96|   0     0 |   0     0 |  9   32    0   20    0
Jul 06 16:58:03 ubuntu dstat.sh[83352]: 06-07 16:58:03| 23   3  73   1   0|1177M 1186M  196M 5185M|  12k 1622 |   0   893k|   0  50.1 |1142  1227 |2.87 1.81 0.95|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   20    0
Jul 06 16:58:04 ubuntu dstat.sh[83352]: 06-07 16:58:04| 23   3  74   0   0|1235M 1129M  196M 5185M|  11k 1620 |   0   812k|   0  39.0 |1062  1081 |2.72 1.80 0.95|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   19    0
Jul 06 16:58:05 ubuntu dstat.sh[83352]: 06-07 16:58:05| 24   2  71   2   0|1164M 1199M  196M 5185M|7397  1618 |   0  7174k|   0   390 |1939  2505 |2.72 1.80 0.95|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   19    0
Jul 06 16:58:06 ubuntu dstat.sh[83352]: 06-07 16:58:06| 23   3  72   1   0|1223M 1140M  196M 5185M|  12k 1620 |   0  7079k|   0   407 |1990  2681 |2.72 1.80 0.95|1.0   0 3.0|   0     0 |   0     0 |  9   32    0   18    0
Jul 06 16:58:07 ubuntu dstat.sh[83352]: 06-07 16:58:07| 23   4  71   2   0|1256M 1107M  196M 5185M|  12k 1566 |   0  7138k|   0   403 |2062  2816 |2.72 1.80 0.95|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   18    0
Jul 06 16:58:08 ubuntu dstat.sh[83352]: 06-07 16:58:08| 23   4  73   1   0|1186M 1177M  196M 5185M|7436  1621 |   0  3782k|   0   220 |1488  1821 |2.72 1.80 0.95|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   18    0
Jul 06 16:58:09 ubuntu dstat.sh[83352]: 06-07 16:58:09| 23   3  74   0   0|1234M 1129M  196M 5185M|8112  1615 |   0     0 |   0     0 | 820   851 |2.58 1.79 0.95|1.0   0   0|   0     0 |   0     0 |  9   32    0   17    0
Jul 06 16:58:10 ubuntu dstat.sh[83352]: 06-07 16:58:10| 23   3  74   0   0|1163M 1200M  196M 5185M|8928  1620 |   0   416k|   0  11.0 | 960  1130 |2.58 1.79 0.95|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   17    0
Jul 06 16:58:11 ubuntu dstat.sh[83352]: 06-07 16:58:11| 23   3  74   0   0|1177M 1186M  196M 5185M|  12k 1621 |   0   604k|   0  22.0 | 936   923 |2.58 1.79 0.95|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   15    0
Jul 06 16:58:12 ubuntu dstat.sh[83352]: 06-07 16:58:12| 23   3  74   0   0|1233M 1130M  196M 5185M|8077  1620 |   0     0 |   0     0 | 781   819 |2.58 1.79 0.95|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   15    0
Jul 06 16:58:13 ubuntu dstat.sh[83352]: 06-07 16:58:13| 23   3  74   0   0|1258M 1105M  196M 5185M|  14k 1620 |   0     0 |   0     0 | 816   826 |2.58 1.79 0.95|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   13    0
Jul 06 16:58:14 ubuntu dstat.sh[83352]: 06-07 16:58:14| 23   3  73   0   0|1222M 1141M  196M 5185M|  11k 1620 |   0     0 |   0     0 | 785   816 |2.46 1.77 0.95|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   13    0
Jul 06 16:58:15 ubuntu dstat.sh[83352]: 06-07 16:58:15| 23   2  74   0   0|1200M 1163M  196M 5185M|8888  1619 |   0  1539k|   0   186 |1204   867 |2.46 1.77 0.95|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   13    0
Jul 06 16:58:16 ubuntu dstat.sh[83352]: 06-07 16:58:16| 22   4  74   0   0|1246M 1117M  196M 5185M|  11k 1621 |   0   420k|   0  2.00 | 847   861 |2.46 1.77 0.95|1.0   0 3.0|   0     0 |   0     0 |  9   32    0   13    0
Jul 06 16:58:17 ubuntu dstat.sh[83352]: 06-07 16:58:17| 19   7  74   0   0|1158M 1205M  196M 5186M|9632  1510 |   0     0 |   0     0 |1286  1647 |2.46 1.77 0.95|1.0   0 100|   0     0 |   0     0 |  9   32    0   13    0
